"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",162069,2278,47.67777,-122.13453,3,05/06/2016 15:08:15,Argos,0,300,NK,,401677207.88,05/06/2016 15:05:28,1,5,1,-119,401677207.88,-122.13453,47.67777,-122.13453,47.67777,60,3,141,520,38,93,277,4,1,76,241,91,85,243,49,199,213,0,5,0,80,96,97,64,0,2,127,192,0,0,,,,,,,,,
"",162069,2278,47.67777,-122.13453,3,05/06/2016 15:08:15,Argos,0,300,NK,,401677207.88,05/06/2016 15:07:28,1,5,1,-119,401677207.88,-122.13453,47.67777,-122.13453,47.67777,60,3,141,520,38,93,277,4,1,76,241,219,184,6,49,183,197,0,5,0,80,96,97,60,0,2,127,192,0,0,,,,,,,,,
"",162069,2278,47.67777,-122.13453,3,05/06/2016 15:08:15,Argos,0,300,NK,,401677207.88,05/06/2016 15:08:28,1,5,1,-119,401677207.88,-122.13453,47.67777,-122.13453,47.67777,60,3,141,520,38,93,277,4,180,184,242,27,0,31,49,183,197,0,5,0,80,96,97,56,0,3,31,136,127,192,,,,,,,,,
"",162069,2278,47.67777,-122.13453,3,05/06/2016 15:08:15,Argos,0,300,NK,,401677207.88,05/06/2016 15:09:28,1,5,1,-119,401677207.88,-122.13453,47.67777,-122.13453,47.67777,60,3,141,520,38,93,277,4,1,76,242,91,85,107,49,183,197,0,5,0,80,96,97,60,0,2,127,192,0,0,,,,,,,,,
"",162069,2278,47.67777,-122.13453,3,05/06/2016 15:08:15,Argos,0,300,NK,,401677207.88,05/06/2016 15:10:28,1,5,1,-119,401677207.88,-122.13453,47.67777,-122.13453,47.67777,60,3,141,520,38,93,277,4,180,184,242,155,0,33,49,183,197,0,5,0,80,96,105,56,0,3,173,209,127,192,,,,,,,,,
"",162069,2278,47.67653,-122.13372,3,05/06/2016 15:20:27,Argos,0,0,NN,,401677207.88,05/06/2016 15:20:28,1,1,0,-137,401677207.88,-122.13372,47.67653,-122.13372,47.67653,56,3,117,292,47,94,169,6,180,186,245,27,0,43,49,183,197,0,5,0,80,96,97,60,0,3,61,148,127,192,,,,,,,,,
"",162069,2278,47.67653,-122.13372,3,05/06/2016 15:20:27,Argos,0,0,NN,,401677207.88,05/06/2016 15:21:28,1,1,0,-137,401677207.88,-122.13372,47.67653,-122.13372,47.67653,56,3,117,292,47,94,169,6,1,76,245,91,91,2,49,183,197,0,5,0,80,96,97,56,0,2,127,192,0,0,,,,,,,,,
"",162069,2278,47.67653,-122.13372,3,05/06/2016 15:20:27,Argos,0,0,NN,,401677207.88,05/06/2016 15:22:28,1,1,0,-137,401677207.88,-122.13372,47.67653,-122.13372,47.67653,56,3,117,292,47,94,169,6,180,186,245,155,0,45,49,183,197,0,5,0,80,96,97,56,0,3,130,27,127,192,,,,,,,,,
"",162069,2278,47.67653,-122.13372,3,05/06/2016 15:20:27,Argos,0,0,NN,,401677207.88,05/06/2016 15:23:28,1,1,0,-137,401677207.88,-122.13372,47.67653,-122.13372,47.67653,56,3,117,292,47,94,169,6,1,76,245,219,130,211,49,183,197,0,5,0,80,96,97,64,0,2,127,192,0,0,,,,,,,,,
"",162069,2278,47.67653,-122.13372,3,05/06/2016 15:20:27,Argos,0,0,NN,,401677207.88,05/06/2016 15:24:28,1,1,0,-137,401677207.88,-122.13372,47.67653,-122.13372,47.67653,56,3,117,292,47,94,169,6,172,186,246,27,0,47,49,199,197,0,5,0,80,96,97,64,0,3,135,199,127,192,,,,,,,,,
"",162069,2278,47.67653,-122.13372,3,05/06/2016 15:20:27,Argos,0,0,NN,,401677207.88,05/06/2016 15:25:28,1,1,0,-137,401677207.88,-122.13372,47.67653,-122.13372,47.67653,56,3,117,292,47,94,169,6,1,76,246,91,168,3,49,183,197,0,5,0,80,96,97,60,0,2,127,192,0,0,,,,,,,,,
"",162069,2278,47.67653,-122.13372,3,05/06/2016 15:20:27,Argos,0,0,NN,,401677207.88,05/06/2016 15:26:28,1,1,0,-137,401677207.88,-122.13372,47.67653,-122.13372,47.67653,56,3,117,292,47,94,169,6,180,186,246,155,0,49,49,183,197,0,5,0,80,96,97,64,0,3,112,111,127,192,,,,,,,,,
"",162069,2278,47.67653,-122.13372,3,05/06/2016 15:20:27,Argos,0,0,NN,,401677207.88,05/06/2016 15:27:28,1,1,0,-137,401677207.88,-122.13372,47.67653,-122.13372,47.67653,56,3,117,292,47,94,169,6,1,76,246,219,226,43,49,199,181,0,5,0,80,96,97,60,0,2,127,192,0,0,,,,,,,,,
"",162069,2278,47.67653,-122.13372,3,05/06/2016 15:20:27,Argos,0,0,NN,,401677207.88,05/06/2016 15:28:28,1,1,0,-137,401677207.88,-122.13372,47.67653,-122.13372,47.67653,56,3,117,292,47,94,169,6,172,188,247,27,0,51,49,199,197,0,5,0,80,96,97,60,0,3,49,233,127,192,,,,,,,,,
"",162069,2278,47.67644,-122.13543,A,05/06/2016 16:09:27,Argos,0,120,MA,,401677211.06,05/06/2016 16:08:28,1,3,0,-126,401677211.06,-122.13543,47.67644,-122.13543,47.67644,8,3,698,1895,256,119,1953,6,172,195,2,27,0,91,49,199,197,0,5,0,80,96,97,56,0,3,85,31,127,192,,,,,,,,,
"",162069,2278,47.67644,-122.13543,A,05/06/2016 16:09:27,Argos,0,120,MA,,401677211.06,05/06/2016 16:09:28,1,3,0,-126,401677211.06,-122.13543,47.67644,-122.13543,47.67644,8,3,698,1895,256,119,1953,6,1,77,2,91,200,167,49,183,213,0,5,0,80,96,97,60,0,2,127,192,0,0,,,,,,,,,
"",162069,2278,47.67644,-122.13543,A,05/06/2016 16:09:27,Argos,0,120,MA,,401677211.06,05/06/2016 16:10:28,1,3,0,-126,401677211.06,-122.13543,47.67644,-122.13543,47.67644,8,3,698,1895,256,119,1953,6,172,197,2,155,0,93,49,183,197,0,5,0,64,96,97,60,0,3,168,134,127,192,,,,,,,,,
"",162069,2278,47.67629,-122.12778,A,05/06/2016 16:48:27,Argos,0,120,NK,,401677216.77,05/06/2016 16:47:28,1,3,0,-133,401677216.77,-122.12778,47.67629,-122.12778,47.67629,8,3,815,1812,366,48,1864,6,1,77,11,219,153,254,49,183,197,0,5,0,80,96,97,72,0,2,127,192,0,0,,,,,,,,,
"",162069,2278,47.67629,-122.12778,A,05/06/2016 16:48:27,Argos,0,120,NK,,401677216.77,05/06/2016 16:48:28,1,3,0,-133,401677216.77,-122.12778,47.67629,-122.12778,47.67629,8,3,815,1812,366,48,1864,6,172,207,12,27,0,131,49,183,197,0,5,0,80,96,97,60,0,3,105,85,127,192,,,,,,,,,
"",162069,2278,47.67629,-122.12778,A,05/06/2016 16:48:27,Argos,0,120,NK,,401677216.77,05/06/2016 16:49:28,1,3,0,-133,401677216.77,-122.12778,47.67629,-122.12778,47.67629,8,3,815,1812,366,48,1864,6,1,85,85,87,85,85,85,213,85,181,85,50,154,58,25,171,43,238,224,96,24,224,,,,,,,,,
"",162069,2278,47.67762,-122.13799,A,05/06/2016 17:00:27,Argos,0,0,MB,,401677214.38,05/06/2016 17:00:28,1,1,0,-132,401677214.38,-122.13799,47.67762,-122.13799,47.67762,8,3,744,5632,98,101,2085,6,172,209,16,27,0,143,49,199,197,128,7,0,80,102,101,228,205,219,171,239,119,71,,,,,,,,,
"",162069,2278,47.67762,-122.13799,A,05/06/2016 17:00:27,Argos,0,0,MB,,401677214.38,05/06/2016 17:01:28,1,1,0,-132,401677214.38,-122.13799,47.67762,-122.13799,47.67762,8,3,744,5632,98,101,2085,6,65,77,16,91,77,125,49,195,197,0,5,0,80,96,97,60,0,2,127,192,2,0,,,,,,,,,
"",162069,2278,47.67762,-122.13799,A,05/06/2016 17:00:27,Argos,0,0,MB,,401677214.38,05/06/2016 17:02:28,1,1,0,-132,401677214.38,-122.13799,47.67762,-122.13799,47.67762,8,3,744,5632,98,101,2085,6,164,211,16,155,0,145,49,199,197,0,5,0,80,96,97,64,0,3,84,152,127,192,,,,,,,,,
"",162069,2278,47.67621,-122.1338,2,05/06/2016 17:05:57,Argos,0,180,NN,,401677215.37,05/06/2016 17:04:28,1,4,0,-133,401677215.37,-122.1338,47.67621,-122.1338,47.67621,56,3,410,577,290,64,887,6,172,211,17,27,0,147,49,199,197,0,5,0,80,96,97,56,0,3,154,92,127,192,,,,,,,,,
"",162069,2278,47.67621,-122.1338,2,05/06/2016 17:05:57,Argos,0,180,NN,,401677215.37,05/06/2016 17:05:28,1,4,0,-133,401677215.37,-122.1338,47.67621,-122.1338,47.67621,56,3,410,577,290,64,887,6,1,77,17,91,156,64,49,199,197,0,5,0,80,96,97,60,0,2,127,194,0,0,,,,,,,,,
"",162069,2278,47.67621,-122.1338,2,05/06/2016 17:05:57,Argos,0,180,NN,,401677215.37,05/06/2016 17:06:28,1,4,0,-133,401677215.37,-122.1338,47.67621,-122.1338,47.67621,56,3,410,577,290,64,887,6,172,211,17,155,0,149,49,183,197,0,5,0,80,96,97,64,0,3,198,30,127,192,,,,,,,,,
"",162069,2278,47.67621,-122.1338,2,05/06/2016 17:05:57,Argos,0,180,NN,,401677215.37,05/06/2016 17:07:28,1,4,0,-133,401677215.37,-122.1338,47.67621,-122.1338,47.67621,56,3,410,577,290,64,887,6,1,77,17,219,242,24,49,199,181,0,5,0,80,96,97,60,0,2,127,192,0,0,,,,,,,,,
"",162069,2278,47.67731,-122.13841,3,05/06/2016 17:54:27,Argos,0,420,MA,,401677217.85,05/06/2016 17:47:28,1,7,2,-112,401677217.85,-122.13841,47.67731,-122.13841,47.67731,58,3,123,305,49,101,191,6,1,77,27,219,233,241,49,199,197,0,5,0,80,96,97,60,0,2,127,192,0,0,,,,,,,,,
"",162069,2278,47.67731,-122.13841,3,05/06/2016 17:54:27,Argos,0,420,MA,,401677217.85,05/06/2016 17:48:28,1,7,2,-112,401677217.85,-122.13841,47.67731,-122.13841,47.67731,58,3,123,305,49,101,191,6,164,219,28,27,0,191,49,183,197,0,5,0,80,96,97,64,0,3,130,37,127,192,,,,,,,,,
"",162069,2278,47.67731,-122.13841,3,05/06/2016 17:54:27,Argos,0,420,MA,,401677217.85,05/06/2016 17:49:28,1,7,2,-112,401677217.85,-122.13841,47.67731,-122.13841,47.67731,58,3,123,305,49,101,191,6,1,77,28,91,71,208,49,199,197,0,5,0,80,96,97,64,0,2,127,192,0,0,,,,,,,,,
"",162069,2278,47.67731,-122.13841,3,05/06/2016 17:54:27,Argos,0,420,MA,,401677217.85,05/06/2016 17:50:28,1,7,2,-112,401677217.85,-122.13841,47.67731,-122.13841,47.67731,58,3,123,305,49,101,191,6,164,221,28,155,0,193,49,183,197,0,5,0,80,96,97,56,0,3,133,211,127,192,,,,,,,,,
"",162069,2278,47.67731,-122.13841,3,05/06/2016 17:54:27,Argos,0,420,MA,,401677217.85,05/06/2016 17:51:28,1,7,2,-112,401677217.85,-122.13841,47.67731,-122.13841,47.67731,58,3,123,305,49,101,191,6,1,77,28,219,158,1,49,199,197,0,5,0,80,96,97,56,0,2,127,192,0,0,,,,,,,,,
"",162069,2278,47.67731,-122.13841,3,05/06/2016 17:54:27,Argos,0,420,MA,,401677217.85,05/06/2016 17:53:28,1,7,2,-112,401677217.85,-122.13841,47.67731,-122.13841,47.67731,58,3,123,305,49,101,191,6,1,77,29,91,117,32,49,183,197,0,5,0,80,96,97,60,0,2,127,192,0,0,,,,,,,,,
"",162069,2278,47.67272,-122.13538,B,05/06/2016 17:54:27,Argos,0,0,MA,,401677216.92,05/06/2016 17:54:28,1,1,0,-131,401677216.92,-122.13538,47.67272,-122.13538,47.67272,8,3,1155,1510,882,68,3254,6,164,221,29,155,0,197,49,183,197,0,5,0,80,96,97,60,0,3,85,233,127,192,,,,,,,,,
