DeployID,Ptt,DepthSensor,Source,Instr,Date,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,MinTemp15,MaxTemp15,%Ox15,Discont15
162069,162069,,Transmission,Mk10,12:00:00 30-Jul-2016,3.00,3,,,,0,2,,0.000000,28.40,35.80,,,8.000000,28.80,29.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,16:00:00 30-Jul-2016,3.00,1,,,,0,2,,0.000000,29.60,30.00,,,8.000000,29.40,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,20:00:00 30-Jul-2016,3.00,4,,,,0,2,,0.000000,29.60,30.00,,,8.000000,29.60,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,00:00:00 31-Jul-2016,3.00,1,,,,0,2,,0.000000,29.60,31.20,,,8.000000,29.80,31.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,04:00:00 31-Jul-2016,3.00,2,,,,0,2,,0.000000,30.80,31.20,,,8.000000,30.60,31.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,00:00:00 01-Aug-2016,3.00,2,,,,0,2,,0.000000,30.00,30.40,,,8.000000,30.20,30.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,08:00:00 01-Aug-2016,3.00,1,,,,0,2,,0.000000,29.80,30.20,,,8.000000,29.40,30.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,12:00:00 01-Aug-2016,3.00,1,,,,0,2,,0.000000,30.00,30.40,,,8.000000,30.00,30.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,16:00:00 01-Aug-2016,3.00,1,,,,0,2,,0.000000,30.00,31.20,,,8.000000,29.80,30.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,12:00:00 02-Aug-2016,3.00,1,,,,0,2,,0.000000,29.60,29.80,,,8.000000,29.60,29.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,20:00:00 02-Aug-2016,3.00,1,,,,0,2,,0.000000,29.40,29.80,,,8.000000,29.40,29.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,04:00:00 03-Aug-2016,3.00,1,,,,0,2,,0.000000,29.40,29.60,,,8.000000,29.40,29.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,20:00:00 05-Aug-2016,3.00,1,,,,0,2,,0.000000,27.60,28.20,,,8.000000,27.20,28.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,00:00:00 08-Aug-2016,3.00,1,,,,0,2,,0.000000,28.40,29.00,,,8.000000,28.00,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,08:00:00 08-Aug-2016,3.00,1,,,,0,2,,0.000000,26.80,28.20,,,8.000000,26.00,28.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,08:00:00 09-Aug-2016,3.00,1,,,,0,2,,0.000000,28.40,28.80,,,8.000000,25.40,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,00:00:00 10-Aug-2016,3.00,1,,,,0,2,,0.000000,28.60,29.40,,,8.000000,26.00,29.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,20:00:00 10-Aug-2016,3.00,1,,,,0,2,,0.000000,28.80,30.40,,,8.000000,25.60,29.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,08:00:00 11-Aug-2016,3.00,1,,,,0,2,,0.000000,27.80,28.00,,,8.000000,27.80,28.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,00:00:00 12-Aug-2016,3.00,1,,,,0,2,,0.000000,28.60,29.20,,,8.000000,28.00,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,12:00:00 13-Aug-2016,3.00,2,,,,0,2,,0.000000,28.00,28.40,,,8.000000,28.00,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,16:00:00 14-Aug-2016,3.00,1,,,,0,2,,0.000000,27.00,27.00,,,8.000000,27.00,27.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,20:00:00 14-Aug-2016,3.00,1,,,,0,2,,0.000000,26.80,27.60,,,8.000000,27.00,27.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,00:00:00 15-Aug-2016,3.00,1,,,,0,2,,0.000000,27.20,27.60,,,8.000000,27.00,27.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,20:00:00 15-Aug-2016,3.00,1,,,,0,2,,0.000000,27.40,27.60,,,8.000000,27.00,27.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,08:00:00 16-Aug-2016,3.00,1,,,,0,2,,0.000000,27.20,27.80,,,8.000000,27.20,27.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,12:00:00 16-Aug-2016,3.00,1,,,,0,2,,0.000000,27.20,27.60,,,8.000000,27.00,27.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,16:00:00 17-Aug-2016,3.00,1,,,,0,2,,0.000000,27.80,28.60,,,8.000000,27.80,28.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,20:00:00 17-Aug-2016,3.00,1,,,,0,2,,0.000000,28.20,28.80,,,8.000000,28.20,28.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,04:00:00 18-Aug-2016,3.00,1,,,,0,2,,0.000000,27.80,28.00,,,8.000000,27.80,28.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,04:00:00 19-Aug-2016,4.00,1,,,,0,2,,0.000000,27.40,28.20,,,8.000000,27.40,28.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,20:00:00 19-Aug-2016,4.00,2,,,,0,2,,0.000000,27.60,28.00,,,8.000000,27.60,28.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,00:00:00 22-Aug-2016,4.00,1,,,,0,2,,0.000000,28.40,28.80,,,8.000000,28.40,28.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,04:00:00 22-Aug-2016,4.00,1,,,,0,2,,0.000000,28.00,28.40,,,8.000000,28.00,28.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,12:00:00 22-Aug-2016,4.00,1,,,,0,2,,0.000000,28.00,28.40,,,8.000000,28.00,28.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,20:00:00 22-Aug-2016,4.00,3,,,,0,2,,0.000000,28.20,28.60,,,8.000000,28.00,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,00:00:00 24-Aug-2016,4.00,1,,,,0,2,,0.000000,28.40,28.80,,,8.000000,28.40,28.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,20:00:00 24-Aug-2016,4.00,1,,,,0,2,,0.000000,28.40,29.00,,,8.000000,28.40,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,12:00:00 25-Aug-2016,4.00,1,,,,0,2,,0.000000,28.00,28.60,,,8.000000,28.00,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,20:00:00 25-Aug-2016,4.00,1,,,,0,2,,0.000000,28.00,28.60,,,8.000000,28.00,28.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,04:00:00 28-Aug-2016,4.00,1,,,,0,2,,0.000000,28.00,28.40,,,8.000000,28.00,28.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,12:00:00 28-Aug-2016,4.00,1,,,,0,2,,0.000000,28.20,28.80,,,8.000000,28.20,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,16:00:00 28-Aug-2016,4.00,2,,,,0,2,,0.000000,28.60,29.20,,,8.000000,28.40,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,12:00:00 29-Aug-2016,4.00,1,,,,0,2,,0.000000,28.40,29.80,,,8.000000,28.40,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,16:00:00 29-Aug-2016,4.00,1,,,,0,2,,0.000000,28.80,29.20,,,8.000000,28.60,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,20:00:00 30-Aug-2016,4.00,1,,,,0,2,,0.000000,27.60,27.80,,,8.000000,27.60,27.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,16:00:00 31-Aug-2016,4.00,1,,,,0,2,,0.000000,27.00,28.00,,,8.000000,27.00,28.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,08:00:00 02-Sep-2016,4.00,1,,,,0,2,,0.000000,28.00,28.20,,,8.000000,28.00,28.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,16:00:00 02-Sep-2016,4.00,1,,,,0,2,,0.000000,28.20,28.80,,,8.000000,28.20,28.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,04:00:00 03-Sep-2016,4.00,1,,,,0,2,,0.000000,28.40,28.60,,,8.000000,28.40,28.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,12:00:00 03-Sep-2016,4.00,1,,,,0,2,,0.000000,28.20,28.60,,,8.000000,28.20,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,16:00:00 03-Sep-2016,4.00,1,,,,0,2,,0.000000,28.60,29.40,,,8.000000,28.60,29.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,20:00:00 04-Sep-2016,4.00,1,,,,0,2,,0.000000,28.60,28.80,,,8.000000,28.60,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,04:00:00 05-Sep-2016,4.00,1,,,,0,2,,0.000000,28.80,29.00,,,8.000000,28.80,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,12:00:00 05-Sep-2016,4.00,1,,,,0,2,,0.000000,28.60,28.80,,,8.000000,28.40,28.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,16:00:00 05-Sep-2016,4.00,1,,,,0,2,,0.000000,28.80,29.40,,,8.000000,28.80,29.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,16:00:00 06-Sep-2016,4.00,1,,,,0,2,,0.000000,29.20,29.80,,,8.000000,29.20,29.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,20:00:00 06-Sep-2016,4.00,1,,,,0,2,,0.000000,29.40,29.80,,,8.000000,29.60,29.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,12:00:00 07-Sep-2016,4.00,1,,,,0,2,,0.000000,28.80,29.60,,,8.000000,28.80,29.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,16:00:00 07-Sep-2016,4.00,1,,,,0,2,,0.000000,29.00,29.80,,,8.000000,29.00,29.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,04:00:00 08-Sep-2016,4.00,1,,,,0,2,,0.000000,29.00,29.40,,,8.000000,29.00,29.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,08:00:00 09-Sep-2016,4.00,1,,,,0,2,,0.000000,29.20,29.40,,,8.000000,29.20,29.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,12:00:00 11-Sep-2016,4.00,1,,,,0,2,,0.000000,28.60,30.00,,,8.000000,28.40,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162069,162069,,Transmission,Mk10,04:00:00 12-Sep-2016,4.00,1,,,,0,2,,0.000000,28.80,29.60,,,8.000000,29.00,29.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
