DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
160104,160104,UT,Strong,20-May-2016,20:18:25,20-May-2016,20:18:26
160104,160104,UT,Strong,08-Oct-2016,19:26:03,08-Oct-2016,19:23:39
160104,160104,UT,Strong,09-Oct-2016,11:05:37,09-Oct-2016,11:03:14
160104,160104,UT,Strong,05-Dec-2016,08:40:30,05-Dec-2016,08:37:06
