DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
160104,160104,0.500000,UT,,,19:31:26 20-May-2016,,,,,,,,,,,,,19.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,,20:15:56 20-May-2016,,3,-25.4889,-48.4201,,,,,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,20:18:25 20-May-2016,20:18:26 20-May-2016,1,3,-25.4889,-48.4201,CRC,,,,350,3.450,,,21.10,,,,,,,,,,,,,,185,255,,,,,,,,,0,,,
160104,160104,0.500000,UT,,,20:20:38 20-May-2016,,3,-25.4889,-48.4201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,,20:22:32 20-May-2016,,3,-25.4889,-48.4201,,,,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,,20:23:20 20-May-2016,,3,-25.4889,-48.4201,,,,,,,,,21.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,1.00a,,20:24:09 20-May-2016,,3,-25.4889,-48.4201,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,,20:26:28 20-May-2016,,3,-25.4871,-48.4108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,,20:30:10 20-May-2016,,3,-25.4871,-48.4108,,,,,,,,,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,1.00a,,20:32:12 20-May-2016,,3,-25.4871,-48.4108,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,20:32:59 20-May-2016,20:32:59 20-May-2016,0,3,-25.4871,-48.4108,CRC,,,,360,3.450,,,21.30,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
160104,160104,0.500000,UT,1.00a,,21:15:09 20-May-2016,,B,-25.4867,-48.4107,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,00:02:44 21-May-2016,00:02:44 21-May-2016,0,B,-25.5140,-48.3798,CRC,,,,390,3.450,,,21.30,,,,,,,,,,,,,,213,21,,,,,,,,,9,,,
160104,160104,0.500000,UT,,,09:21:13 21-May-2016,,A,-25.4873,-48.3406,,,,,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,,09:21:59 21-May-2016,,A,-25.4873,-48.3406,,,,,,,,,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,09:24:09 21-May-2016,09:24:09 21-May-2016,0,A,-25.4873,-48.3406,CRC,,,,420,3.450,,,21.40,,,,,,,,,,,,,,118,21,,,,,,,,,2,,,
160104,160104,0.500000,UT,,,09:31:41 21-May-2016,,A,-25.5242,-48.2944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,,09:33:34 21-May-2016,,A,-25.5242,-48.2944,,,,,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,,09:34:40 21-May-2016,,A,-25.5242,-48.2944,,,,,,,,,21.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,,11:18:51 21-May-2016,,A,-25.5443,-48.2666,,,,,,,,,21.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,1.00a,,11:20:46 21-May-2016,,A,-25.5443,-48.2666,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,,11:22:32 21-May-2016,,A,-25.5443,-48.2666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,1.00a,,12:58:15 21-May-2016,,1,-25.5385,-48.2536,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,,12:59:30 21-May-2016,,1,-25.5385,-48.2536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,,13:00:28 21-May-2016,,1,-25.5385,-48.2536,,,,,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,,13:03:08 21-May-2016,,1,-25.5385,-48.2536,,,,,,,,,21.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
160104,160104,0.500000,UT,,,19:04:49 21-May-2016,,A,-25.5297,-48.2826,,,,,,,,,21.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
