"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",160104,6056,,,,,,,0,NP,,401650000,05/20/2016 19:18:23,1,1,0,-137,401650000,,,,,,,,,,,,93,112,90,11,232,23,81,104,26,93,37,150,148,2,49,22,1,255,255,203,160,0,0,,,,,,,,,
"",160104,6056,,,,,,,0,SR,,401650000,05/20/2016 19:31:26,1,1,0,-132,401650000,,,,,,,,,,,,67,174,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160104,6056,-25.48893,-48.42013,3,05/20/2016 20:20:22,Argos,0,493,NK,,401677497.88,05/20/2016 20:15:56,1,7,0,-127,401677497.88,-48.42013,-25.48893,-48.42013,-25.48893,60,3,145,244,85,36,275,46,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160104,6056,-25.48893,-48.42013,3,05/20/2016 20:20:22,Argos,0,493,NK,,401677497.88,05/20/2016 20:18:26,1,7,0,-127,401677497.88,-48.42013,-25.48893,-48.42013,-25.48893,60,3,145,244,85,36,275,75,176,90,11,232,151,81,104,26,81,38,85,148,2,189,20,1,185,255,204,96,0,0,,,,,,,,,
"",160104,6056,-25.48893,-48.42013,3,05/20/2016 20:20:22,Argos,0,493,NK,,401677497.88,05/20/2016 20:20:38,1,7,0,-127,401677497.88,-48.42013,-25.48893,-48.42013,-25.48893,60,3,145,244,85,36,275,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160104,6056,-25.48893,-48.42013,3,05/20/2016 20:20:22,Argos,0,493,NK,,401677497.88,05/20/2016 20:22:32,1,7,0,-127,401677497.88,-48.42013,-25.48893,-48.42013,-25.48893,60,3,145,244,85,36,275,41,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160104,6056,-25.48709,-48.41075,3,05/20/2016 20:31:10,Argos,0,627,NN,,401677497.09,05/20/2016 20:22:32,1,6,0,-129,401677497.09,-48.41075,-25.48709,-48.41075,-25.48709,56,3,216,283,164,7,274,41,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160104,6056,-25.48893,-48.42013,3,05/20/2016 20:20:22,Argos,0,493,NK,,401677497.88,05/20/2016 20:23:20,1,7,0,-127,401677497.88,-48.42013,-25.48893,-48.42013,-25.48893,60,3,145,244,85,36,275,77,199,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160104,6056,-25.48893,-48.42013,3,05/20/2016 20:20:22,Argos,0,493,NK,,401677497.88,05/20/2016 20:24:09,2,7,0,-127,401677497.88,-48.42013,-25.48893,-48.42013,-25.48893,60,3,145,244,85,36,275,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",160104,6056,-25.48709,-48.41075,3,05/20/2016 20:31:10,Argos,0,627,NN,,401677497.09,05/20/2016 20:26:28,1,6,0,-129,401677497.09,-48.41075,-25.48709,-48.41075,-25.48709,56,3,216,283,164,7,274,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
