,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Jubilubi,27-Dec-2021,05:31:38,1,7.000000,78,,0,9,,,,,,,,,,,,,,15,19,30146,,,,9,1504,,,,17,6334,,,,4,7374,,,,30,1521,,,,6,7496,,,,20,29124,,,,28,310,,,,14,29738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,27-Dec-2021,14:18:31,1,7.000000,82,30,0,8,,,,,,,,,,,,,,15,15,28308,,,,5,26291,,,,29,27418,,,,18,6438,,,,10,8406,,,,25,5762,,,,24,8610,,,,23,32187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,27-Dec-2021,18:49:56,1,7.000000,84,34,0,4,,,,,,,,,,,,,,15,32,25285,,,,27,6876,,,,10,6106,,,,18,17180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,27-Dec-2021,20:58:13,1,7.000000,85,35,0,6,,,,,,,,,,,,,,15,21,30532,,,,32,31893,,,,8,25924,,,,26,5088,,,,10,15608,,,,31,9234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,28-Dec-2021,04:05:48,1,7.000000,88,47,0,4,,,,,,,,,,,,,,15,7,3,,,,14,28478,,,,4,223,,,,30,9990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,28-Dec-2021,05:06:35,1,7.000000,89,47,0,4,,,,,,,,,,,,,,15,28,9957,,,,30,25628,,,,7,9152,,,,4,32120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,29-Dec-2021,12:38:20,1,7.000000,102,,0,9,,,,,,,,,,,,,,15,29,420,,,,25,5359,,,,12,14643,,,,20,11682,,,,2,11818,,,,18,27318,,,,11,14918,,,,5,30220,,,,13,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,29-Dec-2021,17:28:48,1,7.000000,105,95,0,5,,,,,,,,,,,,,,15,18,12479,,,,32,1664,,,,29,2251,,,,10,2036,,,,23,22749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,29-Dec-2021,20:20:48,1,7.000000,107,98,0,7,,,,,,,,,,,,,,15,32,30568,,,,10,18198,,,,21,28222,,,,27,10297,,,,8,11121,,,,18,21299,,,,26,12656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,29-Dec-2021,23:31:28,1,7.000000,108,100,0,7,,,,,,,,,,,,,,15,26,7152,,,,16,12786,,,,21,26358,,,,31,29354,,,,22,17520,,,,1,24402,,,,7,17224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,30-Dec-2021,02:36:14,1,7.000000,110,102,0,6,,,,,,,,,,,,,,15,7,31824,,,,9,2088,,,,8,6368,,,,4,6985,,,,30,17236,,,,14,28208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,31-Dec-2021,04:41:38,2,8.000000,119,135,0,6,,,,,,,,,,,,,,15,30,6537,,,,7,32122,,,,28,25371,,,,9,22136,,,,4,31452,,,,14,18628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,31-Dec-2021,09:10:45,1,8.000000,122,,0,9,,,,,,,,,,,,,,15,13,17079,,,,30,5508,,,,6,21988,,,,5,92,,,,20,12574,,,,15,1510,,,,14,19111,,,,2,14134,,,,11,9500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,31-Dec-2021,10:17:26,1,8.000000,123,139,0,4,,,,,,,,,,,,,,15,15,16304,,,,13,9244,,,,2,1716,,,,12,28105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,31-Dec-2021,11:31:32,1,8.000000,124,139,0,5,,,,,,,,,,,,,,15,15,28648,,,,13,12832,,,,18,26444,,,,5,13116,,,,28,3348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,31-Dec-2021,14:18:17,1,8.000000,125,141,0,6,,,,,,,,,,,,,,15,25,14521,,,,10,13938,,,,12,5622,,,,18,30197,,,,5,30909,,,,23,8959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,31-Dec-2021,18:51:36,1,8.000000,127,145,0,6,,,,,,,,,,,,,,15,32,5555,,,,27,20574,,,,23,232,,,,8,4809,,,,18,6869,,,,10,9130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,31-Dec-2021,23:28:11,1,8.000000,130,147,0,5,,,,,,,,,,,,,,15,3,17432,,,,16,14568,,,,26,30595,,,,4,9192,,,,1,23288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,01-Jan-2022,02:02:35,1,8.000000,132,148,0,6,,,,,,,,,,,,,,15,7,12449,,,,9,30779,,,,4,4335,,,,30,6034,,,,16,24029,,,,8,23084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,01-Jan-2022,03:25:06,1,8.000000,133,149,0,7,,,,,,,,,,,,,,15,9,31032,,,,14,4115,,,,8,25408,,,,4,21728,,,,7,13106,,,,17,6861,,,,3,17063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,01-Jan-2022,07:28:06,1,8.000000,136,,0,9,,,,,,,,,,,,,,15,30,28821,,,,14,6854,,,,17,6872,,,,19,9053,,,,28,22235,,,,6,23053,,,,11,27718,,,,2,5747,,,,7,13547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,01-Jan-2022,08:48:51,1,8.000000,137,,0,9,,,,,,,,,,,,,,15,28,1772,,,,14,10733,,,,6,31898,,,,2,17387,,,,19,23526,,,,17,13030,,,,11,27536,,,,13,3533,,,,30,19268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,01-Jan-2022,10:51:19,1,8.000000,139,153,0,6,,,,,,,,,,,,,,15,12,5350,,,,11,7035,,,,2,14520,,,,24,30592,,,,29,10230,,,,20,25522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,02-Jan-2022,00:03:11,1,8.000000,145,164,0,5,,,,,,,,,,,,,,15,3,8312,,,,4,10120,,,,26,3312,,,,16,14103,,,,1,20598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,02-Jan-2022,03:26:19,1,8.000000,147,166,0,4,,,,,,,,,,,,,,15,7,18158,,,,9,16272,,,,14,19872,,,,30,17429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,02-Jan-2022,05:53:52,1,8.000000,148,170,0,6,,,,,,,,,,,,,,15,7,12704,,,,14,12853,,,,28,14147,,,,30,4772,,,,19,2769,,,,17,18515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,02-Jan-2022,18:14:46,1,8.000000,153,183,0,7,,,,,,,,,,,,,,15,10,15088,,,,23,6590,,,,27,30516,,,,18,8658,,,,31,5586,,,,29,23086,,,,8,15053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,02-Jan-2022,19:42:52,2,8.000000,154,184,0,7,,,,,,,,,,,,,,15,27,22058,,,,8,11688,,,,32,682,,,,31,24367,,,,10,23582,,,,26,2297,,,,23,16734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,02-Jan-2022,23:48:27,3,8.000000,155,188,0,6,,,,,,,,,,,,,,15,3,9174,,,,4,7310,,,,26,32691,,,,1,2714,,,,27,28068,,,,16,18284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,03-Jan-2022,03:13:12,1,8.000000,158,189,0,6,,,,,,,,,,,,,,15,9,31878,,,,8,6604,,,,7,23512,,,,3,7908,,,,4,30979,,,,17,1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,03-Jan-2022,04:53:02,1,8.000000,159,191,0,7,,,,,,,,,,,,,,15,14,17510,,,,30,27589,,,,7,1743,,,,28,3006,,,,9,23980,,,,20,30987,,,,4,15572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,03-Jan-2022,20:52:41,1,8.000000,167,204,0,7,,,,,,,,,,,,,,15,10,19298,,,,26,4687,,,,31,4428,,,,27,27116,,,,32,30423,,,,21,32502,,,,16,22115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,03-Jan-2022,23:16:14,1,8.000000,169,205,0,5,,,,,,,,,,,,,,15,3,14694,,,,1,19941,,,,21,5507,,,,4,6022,,,,26,26849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,04-Jan-2022,00:26:25,1,8.000000,170,205,0,6,,,,,,,,,,,,,,15,16,21364,,,,27,8085,,,,8,17510,,,,21,32657,,,,3,30706,,,,1,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,04-Jan-2022,01:27:14,2,8.000000,171,205,0,5,,,,,,,,,,,,,,15,16,27777,,,,9,24345,,,,7,4488,,,,4,20936,,,,1,10425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,04-Jan-2022,02:31:28,3,8.000000,172,205,0,5,,,,,,,,,,,,,,15,7,14492,,,,9,5469,,,,30,14370,,,,8,1328,,,,3,16100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,04-Jan-2022,03:34:41,1,8.000000,173,205,0,8,,,,,,,,,,,,,,15,7,19526,,,,8,32419,,,,9,18316,,,,30,28787,,,,3,9230,,,,14,12801,,,,17,3975,,,,4,21125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,04-Jan-2022,07:03:28,4,8.000000,175,209,0,7,,,,,,,,,,,,,,15,13,21290,,,,19,6690,,,,28,4488,,,,17,17434,,,,15,29044,,,,14,23937,,,,7,11418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,04-Jan-2022,08:08:13,2,8.000000,176,209,0,7,,,,,,,,,,,,,,15,17,4665,,,,14,289,,,,28,20866,,,,19,7724,,,,30,12324,,,,2,2049,,,,6,21112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,04-Jan-2022,09:56:45,2,8.000000,177,,0,9,,,,,,,,,,,,,,15,15,14861,,,,13,15172,,,,5,21261,,,,20,29805,,,,29,21300,,,,24,27403,,,,11,31625,,,,6,17617,,,,2,31920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,04-Jan-2022,11:51:17,2,8.000000,178,212,0,6,,,,,,,,,,,,,,15,15,26486,,,,5,31051,,,,20,2900,,,,18,14633,,,,24,30545,,,,12,24184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,04-Jan-2022,19:11:24,1,8.000000,179,223,0,5,,,,,,,,,,,,,,15,31,16445,,,,18,4049,,,,26,8802,,,,16,1914,,,,8,30746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,04-Jan-2022,20:51:10,2,8.000000,180,225,0,6,,,,,,,,,,,,,,15,21,4623,,,,32,17942,,,,10,14177,,,,8,15879,,,,1,23941,,,,27,16757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,04-Jan-2022,21:53:59,1,8.000000,181,225,0,7,,,,,,,,,,,,,,15,1,31819,,,,31,28778,,,,22,18091,,,,10,16897,,,,21,13251,,,,4,3934,,,,26,13338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,04-Jan-2022,22:59:04,3,8.000000,182,225,0,8,,,,,,,,,,,,,,15,1,28875,,,,3,15232,,,,4,20834,,,,31,2872,,,,21,23049,,,,26,25720,,,,16,13211,,,,8,19585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,05-Jan-2022,01:53:29,1,8.000000,183,231,0,4,,,,,,,,,,,,,,15,7,29849,,,,9,5817,,,,8,16976,,,,4,2878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,05-Jan-2022,03:48:09,3,8.000000,184,233,0,8,,,,,,,,,,,,,,15,7,9484,,,,28,19015,,,,30,28973,,,,14,13539,,,,9,30714,,,,8,14359,,,,17,31140,,,,20,22746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,05-Jan-2022,05:48:27,1,8.000000,186,233,0,5,,,,,,,,,,,,,,15,13,3759,,,,28,28308,,,,14,20212,,,,7,32450,,,,30,1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,05-Jan-2022,06:48:45,2,8.000000,187,,0,9,,,,,,,,,,,,,,15,14,22918,,,,13,16574,,,,28,873,,,,7,16677,,,,30,22576,,,,19,10261,,,,17,366,,,,15,15210,,,,6,24367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,05-Jan-2022,07:51:02,2,8.000000,188,233,0,7,,,,,,,,,,,,,,15,19,13441,,,,17,16275,,,,14,31934,,,,6,6616,,,,28,18760,,,,30,434,,,,11,16352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,05-Jan-2022,08:55:58,2,8.000000,189,,0,9,,,,,,,,,,,,,,15,14,7738,,,,30,6328,,,,20,15645,,,,6,2403,,,,28,4210,,,,15,23902,,,,5,1678,,,,19,11772,,,,13,29084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,05-Jan-2022,12:33:43,1,8.000000,190,236,0,6,,,,,,,,,,,,,,15,12,6223,,,,24,7617,,,,15,26120,,,,5,20818,,,,20,16244,,,,29,7766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,05-Jan-2022,14:14:32,2,8.000000,191,236,0,7,,,,,,,,,,,,,,15,12,27143,,,,10,20715,,,,25,15006,,,,15,12989,,,,18,24181,,,,23,12961,,,,24,27814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,05-Jan-2022,19:45:51,1,8.000000,194,240,0,8,,,,,,,,,,,,,,15,18,26443,,,,32,7436,,,,31,3988,,,,10,7081,,,,26,29584,,,,27,3860,,,,16,6049,,,,23,31175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,05-Jan-2022,22:02:10,1,8.000000,195,,0,9,,,,,,,,,,,,,,15,1,28763,,,,4,28095,,,,10,22948,,,,21,4962,,,,31,9992,,,,22,14549,,,,26,10426,,,,8,15560,,,,3,3628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,06-Jan-2022,04:42:02,2,8.000000,198,255,0,6,,,,,,,,,,,,,,15,7,27821,,,,14,8415,,,,30,22249,,,,28,28702,,,,9,14474,,,,4,3655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,06-Jan-2022,06:08:28,1,8.000000,199,256,0,8,,,,,,,,,,,,,,15,13,2011,,,,14,11080,,,,28,5528,,,,30,31737,,,,17,270,,,,7,24368,,,,19,28232,,,,9,31628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,06-Jan-2022,17:50:50,1,8.000000,206,,0,9,,,,,,,,,,,,,,15,10,6470,,,,23,31901,,,,18,17843,,,,27,15436,,,,26,30241,,,,31,30971,,,,29,3001,,,,32,28999,,,,24,31673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,06-Jan-2022,18:52:21,1,9.000000,207,265,0,6,,,,,,,,,,,,,,15,10,26992,,,,32,7701,,,,27,16569,,,,8,5828,,,,18,27228,,,,23,20084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,07-Jan-2022,05:13:07,2,9.000000,211,283,0,7,,,,,,,,,,,,,,15,30,17760,,,,7,19634,,,,14,26960,,,,28,4092,,,,17,5993,,,,19,28841,,,,1,14915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,07-Jan-2022,14:37:24,1,9.000000,216,292,0,4,,,,,,,,,,,,,,15,25,20866,,,,10,9643,,,,12,29149,,,,23,22111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,07-Jan-2022,16:47:46,1,9.000000,217,294,0,7,,,,,,,,,,,,,,15,18,7592,,,,29,16515,,,,32,18967,,,,10,7677,,,,23,520,,,,31,6186,,,,24,27430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,07-Jan-2022,17:55:25,1,9.000000,218,294,0,7,,,,,,,,,,,,,,15,32,13594,,,,31,2654,,,,10,7433,,,,16,16630,,,,26,3840,,,,18,2340,,,,29,14668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,07-Jan-2022,19:04:10,1,9.000000,219,294,0,5,,,,,,,,,,,,,,15,18,31559,,,,31,32236,,,,32,32461,,,,26,12740,,,,16,4624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,07-Jan-2022,21:12:37,1,9.000000,220,296,0,7,,,,,,,,,,,,,,15,31,27877,,,,21,25723,,,,26,1660,,,,10,25592,,,,16,23597,,,,8,2588,,,,4,6170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilubi,07-Jan-2022,22:19:10,1,9.000000,221,296,0,5,,,,,,,,,,,,,,15,31,1451,,,,1,13064,,,,26,32724,,,,10,28970,,,,3,5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
