DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
161640,161640,0.500000,Transmission,UT,TATLIMITS,,,,,,,,,,5.000000,10.000000,12.500000,15.000000,17.500000,20.000000,22.500000,25.000000,27.500000,30.000000,35.000000,60.000000,>60.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161640,161640,0.500000,Transmission,UT,TAT,00:00:00 24-Feb-2017,9.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,0,56.7,43.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161640,161640,0.500000,Transmission,UT,TAT,00:00:00 25-Feb-2017,10.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,0,0.6,99.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161640,161640,0.500000,Transmission,UT,TAT,00:00:00 27-Feb-2017,11.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,0,0.6,99.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161640,161640,0.500000,Transmission,UT,TAT,00:00:00 10-Mar-2017,22.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,0,78.6,21.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161640,161640,0.500000,Transmission,UT,TAT,00:00:00 11-Mar-2017,23.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161640,161640,0.500000,Transmission,UT,TAT,00:00:00 12-Mar-2017,24.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,18.0,65.9,16.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161640,161640,0.500000,Transmission,UT,TAT,00:00:00 14-Mar-2017,25.000000,2,,,,,12,100,0,0,0,0,0,0,0,0,60.7,39.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161640,161640,0.500000,Transmission,UT,TAT,00:00:00 16-Mar-2017,27.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,51.8,39.3,8.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161640,161640,0.500000,Transmission,UT,TAT,00:00:00 17-Mar-2017,28.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,62.6,37.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161640,161640,0.500000,Transmission,UT,TAT,00:00:00 19-Mar-2017,30.000000,1,,,,,12,100,0,0,0,0,0,0,0,10.9,89.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161640,161640,0.500000,Transmission,UT,TAT,00:00:00 24-Mar-2017,35.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,75.2,24.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
