DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
161640,161640,0.500000,UT,01:00:00 19-Feb-2017,,,,0.0,28.3,Status
161640,161640,0.500000,UT,02:00:00 21-Feb-2017,,,,0.0,29.3,Status
161640,161640,0.500000,UT,19:00:00 21-Feb-2017,,,,0.0,34.5,Status
161640,161640,0.500000,UT,06:00:00 22-Feb-2017,,,,0.0,29.6,Status
161640,161640,0.500000,UT,09:00:00 22-Feb-2017,,,,0.0,29.4,Status
161640,161640,0.500000,UT,20:00:00 22-Feb-2017,,,,0.0,29.9,Status
161640,161640,0.500000,UT,21:00:00 22-Feb-2017,,,,0.0,31.2,Status
161640,161640,0.500000,UT,22:00:00 22-Feb-2017,,,,0.0,31.2,Status
161640,161640,0.500000,UT,00:00:00 23-Feb-2017,,,,0.0,30.3,Status
161640,161640,0.500000,UT,08:00:00 23-Feb-2017,,,,0.0,29.6,Status
161640,161640,0.500000,UT,20:00:00 23-Feb-2017,,,,0.0,31.1,Status
161640,161640,0.500000,UT,05:00:00 24-Feb-2017,,,,0.0,28.6,Status
161640,161640,0.500000,UT,08:00:00 24-Feb-2017,,,,0.0,28.9,Status
161640,161640,0.500000,UT,09:00:00 24-Feb-2017,,,,0.0,29.2,Status
161640,161640,0.500000,UT,22:00:00 24-Feb-2017,,,,0.0,30.5,Status
161640,161640,0.500000,UT,01:00:00 25-Feb-2017,,,,0.0,30.0,Status
161640,161640,0.500000,UT,02:00:00 25-Feb-2017,,,,0.0,30.0,Status
161640,161640,0.500000,UT,07:00:00 26-Feb-2017,,,,0.0,29.0,Status
161640,161640,0.500000,UT,21:00:00 26-Feb-2017,,,,0.0,31.1,Status
161640,161640,0.500000,UT,23:00:00 26-Feb-2017,,,,0.0,29.9,Status
161640,161640,0.500000,UT,05:00:00 28-Feb-2017,,,,0.0,29.0,Status
161640,161640,0.500000,UT,06:00:00 28-Feb-2017,,,,0.0,28.8,Status
161640,161640,0.500000,UT,08:00:00 28-Feb-2017,,,,0.0,28.7,Status
161640,161640,0.500000,UT,23:00:00 28-Feb-2017,,,,0.0,31.7,Status
161640,161640,0.500000,UT,08:00:00 01-Mar-2017,,,,0.0,29.0,Status
161640,161640,0.500000,UT,22:00:00 01-Mar-2017,,,,0.0,30.4,Status
161640,161640,0.500000,UT,22:00:00 02-Mar-2017,,,,0.0,30.2,Status
161640,161640,0.500000,UT,00:00:00 03-Mar-2017,,,,0.0,29.5,Status
161640,161640,0.500000,UT,01:00:00 03-Mar-2017,,,,0.0,29.5,Status
161640,161640,0.500000,UT,23:00:00 03-Mar-2017,,,,0.0,29.4,Status
161640,161640,0.500000,UT,10:00:00 04-Mar-2017,,,,0.0,29.1,Status
161640,161640,0.500000,UT,21:00:00 04-Mar-2017,,,,0.0,31.6,Status
161640,161640,0.500000,UT,01:00:00 05-Mar-2017,,,,0.0,31.7,Status
161640,161640,0.500000,UT,20:00:00 05-Mar-2017,,,,0.0,31.1,Status
161640,161640,0.500000,UT,22:00:00 05-Mar-2017,,,,0.0,30.6,Status
161640,161640,0.500000,UT,00:00:00 06-Mar-2017,,,,0.0,30.0,Status
161640,161640,0.500000,UT,21:00:00 06-Mar-2017,,,,0.0,27.8,Status
161640,161640,0.500000,UT,22:00:00 06-Mar-2017,,,,0.0,27.7,Status
161640,161640,0.500000,UT,23:00:00 06-Mar-2017,,,,0.0,28.9,Status
161640,161640,0.500000,UT,02:00:00 07-Mar-2017,,,,0.0,28.5,Status
161640,161640,0.500000,UT,10:00:00 07-Mar-2017,,,,0.0,27.9,Status
161640,161640,0.500000,UT,20:00:00 07-Mar-2017,,,,0.0,28.9,Status
161640,161640,0.500000,UT,21:00:00 07-Mar-2017,,,,0.0,28.6,Status
161640,161640,0.500000,UT,23:00:00 07-Mar-2017,,,,0.0,28.6,Status
161640,161640,0.500000,UT,00:00:00 08-Mar-2017,,,,0.0,28.6,Status
161640,161640,0.500000,UT,08:00:00 09-Mar-2017,,,,0.0,28.0,Status
161640,161640,0.500000,UT,05:00:00 10-Mar-2017,,,,0.0,28.5,Status
161640,161640,0.500000,UT,21:00:00 10-Mar-2017,,,,0.0,28.8,Status
161640,161640,0.500000,UT,09:00:00 11-Mar-2017,,,,0.0,28.3,Status
161640,161640,0.500000,UT,10:00:00 11-Mar-2017,,,,0.0,28.3,Status
161640,161640,0.500000,UT,00:00:00 12-Mar-2017,,,,0.0,27.9,Status
161640,161640,0.500000,UT,08:00:00 12-Mar-2017,,,,0.0,27.3,Status
161640,161640,0.500000,UT,07:00:00 14-Mar-2017,,,,0.0,26.4,Status
161640,161640,0.500000,UT,08:00:00 14-Mar-2017,,,,0.0,26.3,Status
161640,161640,0.500000,UT,05:00:00 15-Mar-2017,,,,0.0,27.2,Status
161640,161640,0.500000,UT,07:00:00 16-Mar-2017,,,,0.0,27.4,Status
161640,161640,0.500000,UT,21:00:00 16-Mar-2017,,,,0.0,29.8,Status
161640,161640,0.500000,UT,01:00:00 18-Mar-2017,,,,0.0,26.9,Status
161640,161640,0.500000,UT,01:00:00 23-Mar-2017,,,,0.0,26.1,Status
161640,161640,0.500000,UT,09:00:00 23-Mar-2017,,,,0.0,25.9,Status
161640,161640,0.500000,UT,20:00:00 23-Mar-2017,,,,0.0,26.3,Status
161640,161640,0.500000,UT,21:00:00 23-Mar-2017,,,,0.0,25.9,Status
161640,161640,0.500000,UT,22:00:00 24-Mar-2017,,,,0.0,26.3,Status
161640,161640,0.500000,UT,05:00:00 25-Mar-2017,,,,0.0,26.1,Status
161640,161640,0.500000,UT,07:00:00 25-Mar-2017,,,,0.0,26.1,Status
