"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",161640,6071,-25.58116,-48.3561,3,02/17/2017 01:15:56,Argos,0,248,MA,,401677434.86,02/17/2017 01:14:55,1,6,0,-123,401677434.86,-48.3561,-25.58116,-48.3561,-25.58116,60,0,178,337,93,88,320,64,16,90,11,232,153,196,162,8,132,237,65,148,0,191,6,1,255,255,214,64,1,18,,,,,,,,,
"",161640,6071,-25.58116,-48.3561,3,02/17/2017 01:15:56,Argos,0,248,MA,,401677434.86,02/17/2017 01:16:28,2,6,0,-123,401677434.86,-48.3561,-25.58116,-48.3561,-25.58116,60,0,178,337,93,88,320,71,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161640,6071,-25.58116,-48.3561,3,02/17/2017 01:15:56,Argos,0,248,MA,,401677434.86,02/17/2017 01:16:59,1,6,0,-123,401677434.86,-48.3561,-25.58116,-48.3561,-25.58116,60,0,178,337,93,88,320,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161640,6071,-25.58116,-48.3561,3,02/17/2017 01:15:56,Argos,0,248,MA,,401677434.86,02/17/2017 01:18:01,2,6,0,-123,401677434.86,-48.3561,-25.58116,-48.3561,-25.58116,60,0,178,337,93,88,320,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161640,6071,-25.5739,-48.34195,B,02/18/2017 00:55:11,Argos,0,123,MA,,401677438.86,02/18/2017 00:54:10,1,2,0,-133,401677438.86,-48.34195,-25.5739,-48.34195,-25.5739,0,3,2667,85460,83,64,7537,70,97,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161640,6071,-25.5739,-48.34195,B,02/18/2017 00:55:11,Argos,0,123,MA,,401677438.86,02/18/2017 00:56:13,1,2,0,-133,401677438.86,-48.34195,-25.5739,-48.34195,-25.5739,0,3,2667,85460,83,64,7537,73,48,90,11,232,153,196,162,9,3,130,131,22,2,209,12,17,255,255,213,240,0,2,,,,,,,,,
"",161640,6071,-25.57337,-48.34188,B,02/19/2017 00:34:04,Argos,0,0,MA,,401677438.89,02/19/2017 00:34:04,1,1,0,-134,401677438.89,-48.34188,-25.57337,-48.34188,-25.57337,0,2,4498,17985,1125,85,12721,76,80,90,11,232,153,196,162,9,130,32,41,20,4,127,12,19,255,255,213,96,0,0,,,,,,,,,
"",161640,6071,-25.57393,-48.33619,B,02/20/2017 00:10:54,Argos,0,0,MA,,401677438.46,02/20/2017 00:10:55,1,1,0,-134,401677438.46,-48.33619,-25.57393,-48.33619,-25.57393,0,3,6022,10463,3465,101,17032,64,95,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161640,6071,,,,,,,0,MA,,401650000,02/21/2017 01:34:44,1,1,0,-129,401650000,,,,,,,,,,,,85,240,90,11,232,153,196,162,10,134,41,158,20,9,117,10,15,255,255,214,160,0,0,,,,,,,,,
"",161640,6071,-25.50199,-48.52063,0,02/21/2017 18:34:18,Argos,0,435,NP,,401677425.79,02/21/2017 18:30:48,1,13,0,-125,401677425.79,-48.52063,-25.50199,-48.52063,-25.50199,50,3,6578,567872,76,77,3963,65,212,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161640,6071,-25.50199,-48.52063,0,02/21/2017 18:34:18,Argos,0,435,NP,,401677425.79,02/21/2017 18:31:50,1,13,0,-125,401677425.79,-48.52063,-25.50199,-48.52063,-25.50199,50,3,6578,567872,76,77,3963,82,16,90,11,232,153,196,162,10,201,250,194,22,11,55,14,1,255,255,221,32,0,0,,,,,,,,,
"",161640,6071,-25.50199,-48.52063,0,02/21/2017 18:34:18,Argos,0,435,NP,,401677425.79,02/21/2017 18:33:23,1,13,0,-125,401677425.79,-48.52063,-25.50199,-48.52063,-25.50199,50,3,6578,567872,76,77,3963,70,207,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161640,6071,-25.50199,-48.52063,0,02/21/2017 18:34:18,Argos,0,435,NP,,401677425.79,02/21/2017 18:34:25,1,13,0,-125,401677425.79,-48.52063,-25.50199,-48.52063,-25.50199,50,3,6578,567872,76,77,3963,83,240,90,11,232,153,196,162,10,202,36,130,22,11,65,14,1,255,255,220,240,0,0,,,,,,,,,
"",161640,6071,-25.50199,-48.52063,0,02/21/2017 18:34:18,Argos,0,435,NP,,401677425.79,02/21/2017 18:34:57,2,13,0,-125,401677425.79,-48.52063,-25.50199,-48.52063,-25.50199,50,3,6578,567872,76,77,3963,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161640,6071,-25.50199,-48.52063,0,02/21/2017 18:34:18,Argos,0,435,NP,,401677425.79,02/21/2017 18:35:27,1,13,0,-125,401677425.79,-48.52063,-25.50199,-48.52063,-25.50199,50,3,6578,567872,76,77,3963,42,162,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161640,6071,-25.50199,-48.52063,0,02/21/2017 18:34:18,Argos,0,435,NP,,401677425.79,02/21/2017 18:35:58,1,13,0,-125,401677425.79,-48.52063,-25.50199,-48.52063,-25.50199,50,3,6578,567872,76,77,3963,78,215,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161640,6071,-25.50199,-48.52063,0,02/21/2017 18:34:18,Argos,0,435,NP,,401677425.79,02/21/2017 18:36:29,3,13,0,-125,401677425.79,-48.52063,-25.50199,-48.52063,-25.50199,50,3,6578,567872,76,77,3963,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161640,6071,-25.50199,-48.52063,0,02/21/2017 18:34:18,Argos,0,435,NP,,401677425.79,02/21/2017 18:37:00,1,13,0,-125,401677425.79,-48.52063,-25.50199,-48.52063,-25.50199,50,3,6578,567872,76,77,3963,67,208,90,11,232,153,196,160,10,202,77,65,84,11,75,14,1,255,255,221,64,0,0,,,,,,,,,
"",161640,6071,,,,,,,0,NP,,401650000,02/21/2017 18:38:03,1,1,0,-132,401650000,,,,,,,,,,,,43,167,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161640,6071,-25.50155,-48.41449,A,02/21/2017 20:12:23,Argos,0,179,NK,,401677440.63,02/21/2017 20:10:39,1,3,0,-133,401677440.63,-48.41449,-25.50155,-48.41449,-25.50155,8,2,4178,22572,773,129,2512,8,44,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161640,6071,-25.47758,-48.46487,B,02/21/2017 20:12:23,Argos,0,149,NK,,401677424.69,02/21/2017 20:11:09,1,2,0,-135,401677424.69,-48.46487,-25.47758,-48.46487,-25.47758,8,2,4584,23829,882,124,3016,72,48,90,10,200,242,170,106,19,141,68,100,233,148,111,140,249,121,164,145,47,208,208,,,,,,,,,
"",161640,6071,-25.47758,-48.46487,B,02/21/2017 20:12:23,Argos,0,149,NK,,401677424.69,02/21/2017 20:13:38,1,2,0,-135,401677424.69,-48.46487,-25.47758,-48.46487,-25.47758,8,2,4584,23829,882,124,3016,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161640,6071,-25.4756,-48.44296,2,02/21/2017 20:23:17,Argos,0,601,SR,,401677428.25,02/21/2017 20:23:18,1,4,0,-127,401677428.25,-48.44296,-25.4756,-48.44296,-25.4756,56,3,420,1105,159,58,545,14,128,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",161640,6071,-25.4756,-48.44296,2,02/21/2017 20:23:17,Argos,0,601,SR,,401677428.25,02/21/2017 20:25:21,1,4,0,-127,401677428.25,-48.44296,-25.4756,-48.44296,-25.4756,56,3,420,1105,159,58,545,90,240,90,11,232,153,196,162,10,209,145,130,254,73,215,210,209,248,63,54,56,240,87,,,,,,,,,
"",161640,6071,-25.4756,-48.44296,2,02/21/2017 20:23:17,Argos,0,601,SR,,401677428.25,02/21/2017 20:25:53,1,4,0,-127,401677428.25,-48.44296,-25.4756,-48.44296,-25.4756,56,3,420,1105,159,58,545,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
