DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
181926,181926,UT,DS,1,0,0,,,02:13:23 30-Aug-2019,MA,B,-25.5030,-48.3596,-25.5030,-48.3596,,,401677332,-130
181926,181926,UT,DS,1,0,0,,,06:32:12 30-Aug-2019,NP,B,-25.4880,-48.3650,-25.4880,-48.3650,8,,401677325,-133
181926,181926,UT,DS,3,0,0,30,15,13:07:27 30-Aug-2019,MB,A,-25.4927,-48.4056,-25.4927,-48.4056,8,,401677316,-131
181926,181926,UT,DS,2,0,0,187,187,13:27:39 30-Aug-2019,MA,B,-25.4920,-48.4240,-25.4920,-48.4240,6,,401677319,-126
181926,181926,UT,DS,1,0,0,,,14:09:46 30-Aug-2019,MC,B,-25.4906,-48.4240,-25.4906,-48.4240,8,,401677317,-130
181926,181926,UT,DS,1,0,0,,,19:06:56 30-Aug-2019,NP,B,-25.4784,-48.4223,-25.4784,-48.4223,8,,401677318,-140
181926,181926,UT,DS,1,0,0,,,00:59:51 31-Aug-2019,MC,B,-25.4712,-48.4208,-25.4712,-48.4208,8,,401677317,-119
181926,181926,UT,DS,1,0,1,,,07:54:47 31-Aug-2019,NP,B,-25.4605,-48.4191,-25.4605,-48.4191,8,,401677318,-137
181926,181926,UT,DS,1,0,0,,,08:43:27 31-Aug-2019,SR,B,-25.4705,-48.4262,-25.4705,-48.4262,8,,401677316,-134
181926,181926,UT,DS,1,0,0,,,11:31:04 31-Aug-2019,MA,B,-25.4755,-48.4396,-25.4755,-48.4396,8,,401677318,-120
181926,181926,UT,DS,5,0,0,16,15,13:08:05 31-Aug-2019,MA,0,-25.4862,-48.4552,-25.4862,-48.4552,58,,401677317,-124
181926,181926,UT,DS,3,0,1,23,15,22:22:48 31-Aug-2019,NK,A,-25.5052,-48.5293,-25.5052,-48.5293,8,,401677311,-122
181926,181926,UT,DS,4,0,0,25,15,01:35:24 01-Sep-2019,MA,0,-25.4954,-48.4571,-25.4954,-48.4571,58,,401677322,-122
181926,181926,UT,DS,2,0,0,60,60,10:00:39 01-Sep-2019,SR,B,-25.4935,-48.4437,-25.4935,-48.4437,8,,401677317,-129
181926,181926,UT,DS,2,0,0,15,15,11:55:47 01-Sep-2019,MC,B,-25.4909,-48.4239,-25.4909,-48.4239,8,,401677321,-127
181926,181926,UT,DS,6,0,1,105,14,12:44:21 01-Sep-2019,MA,2,-25.4919,-48.4349,-25.4919,-48.4349,58,,401677318,-124
181926,181926,UT,DS,2,0,0,412,412,13:26:32 01-Sep-2019,MC,B,-25.4923,-48.4342,-25.4923,-48.4342,8,,401677317,-125
181926,181926,UT,DS,3,0,1,59,16,20:15:21 01-Sep-2019,NP,A,-25.5005,-48.4341,-25.5005,-48.4341,8,,401677321,-130
181926,181926,UT,DS,1,0,0,,,23:36:18 01-Sep-2019,MA,B,-25.5004,-48.4379,-25.5004,-48.4379,8,,401677322,-127
181926,181926,UT,DS,1,0,0,,,01:13:37 02-Sep-2019,MA,B,-25.4968,-48.4391,-25.4968,-48.4391,8,,401677325,-125
181926,181926,UT,DS,3,0,1,26,20,07:42:21 02-Sep-2019,NP,A,-25.4873,-48.4247,-25.4873,-48.4247,8,,401677321,-129
181926,181926,UT,DS,1,0,0,,,09:27:38 02-Sep-2019,SR,B,-25.4856,-48.4249,-25.4856,-48.4249,8,,401677321,-127
181926,181926,UT,DS,3,0,1,223,159,11:26:19 02-Sep-2019,NN,A,-25.4861,-48.4259,-25.4861,-48.4259,,,401677319,-129
181926,181926,UT,DS,2,0,1,537,537,11:26:19 02-Sep-2019,MC,B,-25.4822,-48.4295,-25.4822,-48.4295,8,,401677319,-126
181926,181926,UT,DS,3,0,1,126,121,12:25:33 02-Sep-2019,MA,A,-25.4872,-48.4346,-25.4872,-48.4346,8,,401677317,-122
181926,181926,UT,DS,1,0,0,,,20:31:40 02-Sep-2019,SR,B,-25.4876,-48.4543,-25.4876,-48.4543,8,,401677321,-130
181926,181926,UT,DS,2,0,0,508,508,00:33:17 03-Sep-2019,MB,B,-25.4792,-48.4307,-25.4792,-48.4307,8,,401677319,-132
181926,181926,UT,DS,3,0,1,247,247,00:53:06 03-Sep-2019,MA,A,-25.4874,-48.4322,-25.4874,-48.4322,6,,401677320,-120
181926,181926,UT,DS,5,0,0,15,15,07:28:07 03-Sep-2019,NP,1,-25.4903,-48.4397,-25.4903,-48.4397,68,,401677317,-122
181926,181926,UT,DS,3,0,2,15,15,09:12:16 03-Sep-2019,NP,A,-25.4945,-48.4357,-25.4945,-48.4357,8,,401677321,-131
181926,181926,UT,DS,3,0,2,212,106,10:25:37 03-Sep-2019,NK,A,-25.4921,-48.4238,-25.4921,-48.4238,8,,401677319,-123
181926,181926,UT,DS,2,0,1,106,106,10:27:41 03-Sep-2019,MA,B,-25.4940,-48.4325,-25.4940,-48.4325,8,,401677319,-126
181926,181926,UT,DS,2,0,0,106,106,11:10:35 03-Sep-2019,MC,B,-25.4916,-48.4316,-25.4916,-48.4316,8,,401677318,-127
181926,181926,UT,DS,4,0,0,111,16,11:15:18 03-Sep-2019,NN,3,-25.4869,-48.4273,-25.4869,-48.4273,58,,401677321,-124
181926,181926,UT,DS,1,0,0,,,12:07:03 03-Sep-2019,MA,B,-25.4852,-48.4255,-25.4852,-48.4255,8,,401677322,-124
181926,181926,UT,DS,1,0,0,,,12:48:02 03-Sep-2019,NN,B,-25.4841,-48.4249,-25.4841,-48.4249,8,,401677322,-131
181926,181926,UT,DS,2,0,0,286,286,12:50:25 03-Sep-2019,MC,B,-25.4865,-48.4268,-25.4865,-48.4268,6,,401677321,-118
181926,181926,UT,DS,1,0,0,,,20:00:26 03-Sep-2019,NP,B,-25.4684,-48.4099,-25.4684,-48.4099,8,,401677321,-136
181926,181926,UT,DS,2,0,0,341,341,20:03:17 03-Sep-2019,SR,B,-25.4848,-48.4307,-25.4848,-48.4307,6,,401677321,-129
181926,181926,UT,DS,1,0,0,,,21:07:14 03-Sep-2019,NK,B,-25.4834,-48.4279,-25.4834,-48.4279,8,,401677319,-137
181926,181926,UT,DS,2,0,2,17,17,00:02:24 04-Sep-2019,MB,B,-25.4944,-48.4317,-25.4944,-48.4317,8,,401677323,-132
181926,181926,UT,DS,2,0,0,434,434,00:28:57 04-Sep-2019,MA,B,-25.4883,-48.4270,-25.4883,-48.4270,6,,401677321,-121
181926,181926,UT,DS,1,0,0,,,01:10:44 04-Sep-2019,MC,B,-25.4858,-48.4256,-25.4858,-48.4256,8,,401677321,-121
181926,181926,UT,DS,1,0,1,,,10:08:25 04-Sep-2019,MA,B,-25.4878,-48.4275,-25.4878,-48.4275,8,,401677322,-133
181926,181926,UT,DS,4,0,1,75,52,11:03:35 04-Sep-2019,NN,2,-25.4867,-48.4308,-25.4867,-48.4308,58,,401677321,-127
181926,181926,UT,DS,1,0,0,,,11:47:48 04-Sep-2019,MA,B,-25.4863,-48.4323,-25.4863,-48.4323,8,,401677321,-124
181926,181926,UT,DS,1,0,0,,,12:39:30 04-Sep-2019,NN,B,-25.4859,-48.4333,-25.4859,-48.4333,8,,401677320,-129
181926,181926,UT,DS,3,0,0,56,18,21:13:00 04-Sep-2019,SR,A,-25.4979,-48.4224,-25.4979,-48.4224,8,,401677312,-125
181926,181926,UT,DS,1,0,0,,,22:24:39 04-Sep-2019,NK,B,-25.4953,-48.4255,-25.4953,-48.4255,8,,401677324,-125
181926,181926,UT,DS,4,0,0,109,15,00:11:09 05-Sep-2019,MA,3,-25.4834,-48.4316,-25.4834,-48.4316,58,,401677321,-119
181926,181926,UT,DS,3,0,0,17,15,00:58:11 05-Sep-2019,MC,A,-25.4847,-48.4312,-25.4847,-48.4312,8,,401677322,-124
181926,181926,UT,DS,3,0,1,188,144,09:32:43 05-Sep-2019,SR,A,-25.4864,-48.4322,-25.4864,-48.4322,8,,401677324,-128
181926,181926,UT,DS,3,0,0,188,144,09:35:36 05-Sep-2019,NK,A,-25.4866,-48.4290,-25.4866,-48.4290,6,,401677324,-124
181926,181926,UT,DS,2,0,0,332,332,10:41:58 05-Sep-2019,NN,B,-25.4865,-48.4308,-25.4865,-48.4308,8,,401677323,-137
181926,181926,UT,DS,1,0,0,,,11:11:10 05-Sep-2019,NK,B,-25.4853,-48.4323,-25.4853,-48.4323,6,,401677323,-133
181926,181926,UT,DS,1,0,0,,,11:22:41 05-Sep-2019,MA,B,-25.4855,-48.4317,-25.4855,-48.4317,6,,401677324,-125
181926,181926,UT,DS,3,0,1,167,90,12:09:34 05-Sep-2019,MC,A,-25.4830,-48.4369,-25.4830,-48.4369,8,,401677323,-118
181926,181926,UT,DS,1,0,0,,,12:25:02 05-Sep-2019,NN,B,-25.4826,-48.4375,-25.4826,-48.4375,6,,401677322,-127
181926,181926,UT,DS,3,0,0,234,100,19:36:32 05-Sep-2019,NP,A,-25.4891,-48.4300,-25.4891,-48.4300,8,,401677325,-132
181926,181926,UT,DS,1,0,0,,,00:35:27 06-Sep-2019,MC,B,-25.4877,-48.4357,-25.4877,-48.4357,8,,401677323,-119
181926,181926,UT,DS,2,0,1,89,89,08:30:04 06-Sep-2019,NP,B,-25.4828,-48.4442,-25.4828,-48.4442,8,,401677324,-125
181926,181926,UT,DS,2,0,2,22,22,09:10:03 06-Sep-2019,NK,B,-25.4917,-48.4317,-25.4917,-48.4317,8,,401677323,-128
181926,181926,UT,DS,1,0,0,,,10:38:35 06-Sep-2019,SR,B,-25.4863,-48.4339,-25.4863,-48.4339,8,,401677322,-129
181926,181926,UT,DS,1,0,0,,,10:38:35 06-Sep-2019,NN,B,-25.4875,-48.4325,-25.4875,-48.4325,,,401677324,-128
181926,181926,UT,DS,1,0,0,,,11:47:04 06-Sep-2019,MC,B,-25.4888,-48.4324,-25.4888,-48.4324,8,,401677324,-121
181926,181926,UT,DS,5,0,0,107,68,12:40:46 06-Sep-2019,MA,3,-25.4860,-48.4297,-25.4860,-48.4297,58,,401677326,-122
181926,181926,UT,DS,1,0,0,,,21:05:31 06-Sep-2019,NP,B,-25.4858,-48.4243,-25.4858,-48.4243,8,,401677323,-127
