DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
142702,142702,Mk10,Weak,29-Jul-2016,12:00:00,29-Jul-2016,12:00:01
142702,142702,Mk10,Strong,03-Aug-2016,16:31:55,03-Aug-2016,16:31:57
142702,142702,Mk10,Strong,22-Sep-2016,10:11:59,22-Sep-2016,10:12:06
