DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
142702,142702,,Transmission,Mk10,2,10:14:00 30-Jul-2016,10:17:30 30-Jul-2016,Dive,1,Square,2.0,2.0,209,211,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,2,10:17:30 30-Jul-2016,10:18:00 30-Jul-2016,Surface,,,,,29,31,,,,,,,,,,,,,30,0
142702,142702,,Transmission,Mk10,2,10:18:00 30-Jul-2016,11:00:10 30-Jul-2016,Dive,1,Square,18.5,18.5,2529,2531,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,2,11:00:10 30-Jul-2016,11:00:20 30-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142702,142702,,Transmission,Mk10,2,11:00:20 30-Jul-2016,11:11:00 30-Jul-2016,Dive,1,Square,3.0,3.0,639,641,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,2,11:11:00 30-Jul-2016,11:11:10 30-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142702,142702,,Transmission,Mk10,1,11:11:00 30-Jul-2016,13:07:40 30-Jul-2016,Message,10,,,,6990.000000,7010.000000,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,11:11:00 30-Jul-2016,11:12:40 30-Jul-2016,Dive,1,Square,2.0,2.0,99,101,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,11:12:40 30-Jul-2016,11:12:50 30-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142702,142702,,Transmission,Mk10,1,11:12:50 30-Jul-2016,11:31:40 30-Jul-2016,Dive,1,Square,3.0,3.0,1129,1131,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,11:31:40 30-Jul-2016,11:31:50 30-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142702,142702,,Transmission,Mk10,1,11:31:50 30-Jul-2016,11:54:10 30-Jul-2016,Dive,1,Square,4.0,4.0,1339,1341,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,11:54:10 30-Jul-2016,11:54:20 30-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142702,142702,,Transmission,Mk10,1,11:54:20 30-Jul-2016,12:15:20 30-Jul-2016,Dive,1,V,19.0,19.0,1259,1261,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,12:15:20 30-Jul-2016,12:16:10 30-Jul-2016,Surface,,,,,49,51,,,,,,,,,,,,,50,0
142702,142702,,Transmission,Mk10,1,12:16:10 30-Jul-2016,13:06:20 30-Jul-2016,Dive,1,Square,21.0,21.0,3009,3011,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,13:06:20 30-Jul-2016,13:07:40 30-Jul-2016,Surface,,,,,79,81,,,,,,,,,,,,,52,28
142702,142702,,Transmission,Mk10,1,00:48:00 31-Jul-2016,03:01:40 31-Jul-2016,Message,10,,,,8010.000000,8030.000000,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,00:48:00 31-Jul-2016,00:49:00 31-Jul-2016,Dive,1,Square,1.5,1.5,59,61,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,00:49:00 31-Jul-2016,00:49:50 31-Jul-2016,Surface,,,,,49,51,,,,,,,,,,,,,40,10
142702,142702,,Transmission,Mk10,1,00:49:50 31-Jul-2016,01:18:50 31-Jul-2016,Dive,1,U,15.5,15.5,1739,1741,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,01:18:50 31-Jul-2016,01:19:00 31-Jul-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142702,142702,,Transmission,Mk10,1,01:19:00 31-Jul-2016,01:20:20 31-Jul-2016,Dive,1,Square,1.5,1.5,79,81,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,01:20:20 31-Jul-2016,01:20:40 31-Jul-2016,Surface,,,,,19,21,,,,,,,,,,,,,20,0
142702,142702,,Transmission,Mk10,1,01:20:40 31-Jul-2016,01:48:20 31-Jul-2016,Dive,1,U,14.5,14.5,1659,1661,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,01:48:20 31-Jul-2016,01:48:50 31-Jul-2016,Surface,,,,,29,31,,,,,,,,,,,,,20,10
142702,142702,,Transmission,Mk10,1,01:48:50 31-Jul-2016,03:00:10 31-Jul-2016,Dive,1,Square,12.5,12.5,4279,4281,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,03:00:10 31-Jul-2016,03:01:40 31-Jul-2016,Surface,,,,,89,91,,,,,,,,,,,,,41,49
142702,142702,,Transmission,Mk10,1,03:02:00 31-Jul-2016,05:55:30 31-Jul-2016,Message,10,,,,10400.000000,10420.000000,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,03:02:00 31-Jul-2016,03:37:40 31-Jul-2016,Dive,1,Square,11.5,11.5,2139,2141,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,03:37:40 31-Jul-2016,03:38:50 31-Jul-2016,Surface,,,,,69,71,,,,,,,,,,,,,41,29
142702,142702,,Transmission,Mk10,1,03:38:50 31-Jul-2016,04:12:00 31-Jul-2016,Dive,1,Square,11.5,11.5,1989,1991,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,04:12:00 31-Jul-2016,04:13:30 31-Jul-2016,Surface,,,,,89,91,,,,,,,,,,,,,41,49
142702,142702,,Transmission,Mk10,1,04:13:30 31-Jul-2016,04:46:30 31-Jul-2016,Dive,1,Square,11.5,11.5,1979,1981,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,04:46:30 31-Jul-2016,04:46:50 31-Jul-2016,Surface,,,,,19,21,,,,,,,,,,,,,20,0
142702,142702,,Transmission,Mk10,1,04:46:50 31-Jul-2016,05:16:20 31-Jul-2016,Dive,1,Square,11.0,11.0,1769,1771,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,05:16:20 31-Jul-2016,05:18:10 31-Jul-2016,Surface,,,,,109,111,,,,,,,,,,,,,60,50
142702,142702,,Transmission,Mk10,1,05:18:10 31-Jul-2016,05:54:10 31-Jul-2016,Dive,1,Square,11.0,11.0,2159,2161,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,05:54:10 31-Jul-2016,05:55:30 31-Jul-2016,Surface,,,,,79,81,,,,,,,,,,,,,41,39
142702,142702,,Transmission,Mk10,1,14:34:00 31-Jul-2016,17:46:00 31-Jul-2016,Message,9,,,,11511.000000,11529.000000,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,14:34:00 31-Jul-2016,15:21:00 31-Jul-2016,Dive,1,Square,20.5,20.5,2819,2821,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,15:21:00 31-Jul-2016,15:21:50 31-Jul-2016,Surface,,,,,49,51,,,,,,,,,,,,,50,0
142702,142702,,Transmission,Mk10,1,15:21:50 31-Jul-2016,16:04:20 31-Jul-2016,Dive,1,Square,20.5,20.5,2549,2551,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,16:04:20 31-Jul-2016,16:07:40 31-Jul-2016,Surface,,,,,199,201,,,,,,,,,,,,,135,65
142702,142702,,Transmission,Mk10,1,16:07:40 31-Jul-2016,16:38:40 31-Jul-2016,Dive,1,Square,20.5,20.5,1859,1861,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,16:38:40 31-Jul-2016,16:41:10 31-Jul-2016,Surface,,,,,149,151,,,,,,,,,,,,,92,58
142702,142702,,Transmission,Mk10,1,16:41:10 31-Jul-2016,17:24:20 31-Jul-2016,Dive,1,Square,21.5,21.5,2589,2591,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,17:24:20 31-Jul-2016,17:26:40 31-Jul-2016,Surface,,,,,139,141,,,,,,,,,,,,,54,86
142702,142702,,Transmission,Mk10,1,17:26:40 31-Jul-2016,17:46:00 31-Jul-2016,Dive,1,Square,21.0,21.0,1159,1161,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,2,19:27:00 31-Jul-2016,21:17:50 31-Jul-2016,Message,10,,,,6640.000000,6660.000000,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,2,19:27:00 31-Jul-2016,19:27:40 31-Jul-2016,Surface,,,,,39,41,,,,,,,,,,,,,40,0
142702,142702,,Transmission,Mk10,2,19:27:40 31-Jul-2016,19:44:50 31-Jul-2016,Dive,1,Square,17.5,17.5,1029,1031,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,2,19:44:50 31-Jul-2016,19:45:40 31-Jul-2016,Surface,,,,,49,51,,,,,,,,,,,,,50,0
142702,142702,,Transmission,Mk10,2,19:45:40 31-Jul-2016,20:08:10 31-Jul-2016,Dive,1,Square,18.0,18.0,1349,1351,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,2,20:08:10 31-Jul-2016,20:09:40 31-Jul-2016,Surface,,,,,89,91,,,,,,,,,,,,,61,29
142702,142702,,Transmission,Mk10,2,20:09:40 31-Jul-2016,20:26:10 31-Jul-2016,Dive,1,Square,17.0,17.0,989,991,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,2,20:26:10 31-Jul-2016,20:27:10 31-Jul-2016,Surface,,,,,59,61,,,,,,,,,,,,,50,10
142702,142702,,Transmission,Mk10,2,20:27:10 31-Jul-2016,20:50:20 31-Jul-2016,Dive,1,Square,17.5,17.5,1389,1391,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,2,20:50:20 31-Jul-2016,20:52:10 31-Jul-2016,Surface,,,,,109,111,,,,,,,,,,,,,71,39
142702,142702,,Transmission,Mk10,2,20:52:10 31-Jul-2016,21:17:50 31-Jul-2016,Dive,1,Square,17.0,17.0,1539,1541,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,07:57:00 01-Aug-2016,10:49:10 01-Aug-2016,Message,9,,,,10321.000000,10339.000000,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,07:57:00 01-Aug-2016,07:58:00 01-Aug-2016,Surface,,,,,59,61,,,,,,,,,,,,,41,19
142702,142702,,Transmission,Mk10,1,07:58:00 01-Aug-2016,08:32:20 01-Aug-2016,Dive,1,Square,12.0,12.0,2059,2061,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,08:32:20 01-Aug-2016,08:34:20 01-Aug-2016,Surface,,,,,119,121,,,,,,,,,,,,,62,58
142702,142702,,Transmission,Mk10,1,08:34:20 01-Aug-2016,09:10:20 01-Aug-2016,Dive,1,Square,12.5,12.5,2159,2161,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,09:10:20 01-Aug-2016,09:10:40 01-Aug-2016,Surface,,,,,19,21,,,,,,,,,,,,,20,0
142702,142702,,Transmission,Mk10,1,09:10:40 01-Aug-2016,10:29:20 01-Aug-2016,Dive,1,Square,13.0,13.0,4719,4721,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,10:29:20 01-Aug-2016,10:29:40 01-Aug-2016,Surface,,,,,19,21,,,,,,,,,,,,,20,0
142702,142702,,Transmission,Mk10,1,10:29:40 01-Aug-2016,10:49:00 01-Aug-2016,Dive,1,Square,13.0,13.0,1159,1161,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,10:49:00 01-Aug-2016,10:49:10 01-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142702,142702,,Transmission,Mk10,1,04:55:00 02-Aug-2016,07:14:40 02-Aug-2016,Message,10,,,,8370.000000,8390.000000,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,04:55:00 02-Aug-2016,04:56:20 02-Aug-2016,Surface,,,,,79,81,,,,,,,,,,,,,41,39
142702,142702,,Transmission,Mk10,1,04:56:20 02-Aug-2016,05:27:30 02-Aug-2016,Dive,1,Square,11.5,11.5,1869,1871,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,05:27:30 02-Aug-2016,05:28:40 02-Aug-2016,Surface,,,,,69,71,,,,,,,,,,,,,20,50
142702,142702,,Transmission,Mk10,1,05:28:40 02-Aug-2016,06:03:30 02-Aug-2016,Dive,1,Square,11.5,11.5,2089,2091,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,06:03:30 02-Aug-2016,06:03:40 02-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142702,142702,,Transmission,Mk10,1,06:03:40 02-Aug-2016,06:04:40 02-Aug-2016,Dive,1,Square,1.0,1.0,59,61,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,06:04:40 02-Aug-2016,06:05:20 02-Aug-2016,Surface,,,,,39,41,,,,,,,,,,,,,31,9
142702,142702,,Transmission,Mk10,1,06:05:20 02-Aug-2016,06:37:20 02-Aug-2016,Dive,1,Square,11.5,11.5,1919,1921,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,06:37:20 02-Aug-2016,06:39:30 02-Aug-2016,Surface,,,,,129,131,,,,,,,,,,,,,63,67
142702,142702,,Transmission,Mk10,1,06:39:30 02-Aug-2016,07:14:40 02-Aug-2016,Dive,1,Square,11.5,11.5,2109,2111,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,03:33:00 03-Aug-2016,06:07:00 03-Aug-2016,Message,9,,,,9231.000000,9249.000000,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,03:33:00 03-Aug-2016,03:34:00 03-Aug-2016,Surface,,,,,59,61,,,,,,,,,,,,,41,19
142702,142702,,Transmission,Mk10,1,03:34:00 03-Aug-2016,04:21:50 03-Aug-2016,Dive,1,Square,11.5,11.5,2869,2871,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,04:21:50 03-Aug-2016,04:22:40 03-Aug-2016,Surface,,,,,49,51,,,,,,,,,,,,,21,29
142702,142702,,Transmission,Mk10,1,04:22:40 03-Aug-2016,04:55:40 03-Aug-2016,Dive,1,Square,11.5,11.5,1979,1981,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,04:55:40 03-Aug-2016,04:56:20 03-Aug-2016,Surface,,,,,39,41,,,,,,,,,,,,,40,0
142702,142702,,Transmission,Mk10,1,04:56:20 03-Aug-2016,05:29:40 03-Aug-2016,Dive,1,Square,11.5,11.5,1999,2001,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,05:29:40 03-Aug-2016,05:30:10 03-Aug-2016,Surface,,,,,29,31,,,,,,,,,,,,,30,0
142702,142702,,Transmission,Mk10,1,05:30:10 03-Aug-2016,06:05:40 03-Aug-2016,Dive,1,Square,11.5,11.5,2129,2131,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,06:05:40 03-Aug-2016,06:07:00 03-Aug-2016,Surface,,,,,79,81,,,,,,,,,,,,,41,39
142702,142702,,Transmission,Mk10,1,02:00:00 05-Aug-2016,03:58:30 05-Aug-2016,Message,10,,,,7100.000000,7120.000000,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,02:00:00 05-Aug-2016,02:01:30 05-Aug-2016,Surface,,,,,89,91,,,,,,,,,,,,,61,29
142702,142702,,Transmission,Mk10,1,02:01:30 05-Aug-2016,02:27:40 05-Aug-2016,Dive,1,Square,14.5,14.5,1569,1571,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,02:27:40 05-Aug-2016,02:28:30 05-Aug-2016,Surface,,,,,49,51,,,,,,,,,,,,,21,29
142702,142702,,Transmission,Mk10,1,02:28:30 05-Aug-2016,02:55:30 05-Aug-2016,Dive,1,Square,15.5,15.5,1619,1621,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,02:55:30 05-Aug-2016,02:56:40 05-Aug-2016,Surface,,,,,69,71,,,,,,,,,,,,,52,18
142702,142702,,Transmission,Mk10,1,02:56:40 05-Aug-2016,03:26:00 05-Aug-2016,Dive,1,U,14.0,14.0,1759,1761,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,03:26:00 05-Aug-2016,03:26:10 05-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142702,142702,,Transmission,Mk10,1,03:26:10 05-Aug-2016,03:27:40 05-Aug-2016,Dive,1,Square,1.0,1.0,89,91,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,03:27:40 05-Aug-2016,03:29:00 05-Aug-2016,Surface,,,,,79,81,,,,,,,,,,,,,62,18
142702,142702,,Transmission,Mk10,1,03:29:00 05-Aug-2016,03:58:30 05-Aug-2016,Dive,1,Square,14.5,14.5,1769,1771,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,09:21:00 05-Aug-2016,11:09:30 05-Aug-2016,Message,10,,,,6500.000000,6520.000000,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,09:21:00 05-Aug-2016,09:48:30 05-Aug-2016,Dive,1,U,11.0,11.0,1649,1651,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,09:48:30 05-Aug-2016,09:48:40 05-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142702,142702,,Transmission,Mk10,1,09:48:40 05-Aug-2016,10:08:10 05-Aug-2016,Dive,1,Square,10.5,10.5,1169,1171,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,10:08:10 05-Aug-2016,10:08:20 05-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142702,142702,,Transmission,Mk10,1,10:08:20 05-Aug-2016,10:34:40 05-Aug-2016,Dive,1,Square,12.5,12.5,1579,1581,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,10:34:40 05-Aug-2016,10:34:50 05-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142702,142702,,Transmission,Mk10,1,10:34:50 05-Aug-2016,10:49:40 05-Aug-2016,Dive,1,Square,15.5,15.5,889,891,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,10:49:40 05-Aug-2016,10:49:50 05-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142702,142702,,Transmission,Mk10,1,10:49:50 05-Aug-2016,11:08:40 05-Aug-2016,Dive,1,Square,16.5,16.5,1129,1131,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,11:08:40 05-Aug-2016,11:09:30 05-Aug-2016,Surface,,,,,49,51,,,,,,,,,,,,,40,10
142702,142702,,Transmission,Mk10,1,11:09:00 05-Aug-2016,12:24:00 05-Aug-2016,Message,10,,,,4490.000000,4510.000000,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,11:09:00 05-Aug-2016,11:32:00 05-Aug-2016,Dive,1,Square,15.5,15.5,1379,1381,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,11:32:00 05-Aug-2016,11:32:10 05-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142702,142702,,Transmission,Mk10,1,11:32:10 05-Aug-2016,11:33:40 05-Aug-2016,Dive,1,U,2.5,2.5,89,91,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,11:33:40 05-Aug-2016,11:34:30 05-Aug-2016,Surface,,,,,49,51,,,,,,,,,,,,,31,19
142702,142702,,Transmission,Mk10,1,11:34:30 05-Aug-2016,11:45:50 05-Aug-2016,Dive,1,U,16.5,16.5,679,681,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,11:45:50 05-Aug-2016,11:46:10 05-Aug-2016,Surface,,,,,19,21,,,,,,,,,,,,,20,0
142702,142702,,Transmission,Mk10,1,11:46:10 05-Aug-2016,12:09:20 05-Aug-2016,Dive,1,Square,17.5,17.5,1389,1391,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,12:09:20 05-Aug-2016,12:09:50 05-Aug-2016,Surface,,,,,29,31,,,,,,,,,,,,,20,10
142702,142702,,Transmission,Mk10,1,12:09:50 05-Aug-2016,12:23:50 05-Aug-2016,Dive,1,Square,17.5,17.5,839,841,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,12:23:50 05-Aug-2016,12:24:00 05-Aug-2016,Surface,,,,,9,11,,,,,,,,,,,,,10,0
142702,142702,,Transmission,Mk10,1,12:24:00 05-Aug-2016,14:18:30 05-Aug-2016,Message,10,,,,6860.000000,6880.000000,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,12:24:00 05-Aug-2016,12:43:00 05-Aug-2016,Dive,1,Square,17.5,17.5,1139,1141,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,12:43:00 05-Aug-2016,12:43:50 05-Aug-2016,Surface,,,,,49,51,,,,,,,,,,,,,40,10
142702,142702,,Transmission,Mk10,1,12:43:50 05-Aug-2016,13:02:20 05-Aug-2016,Dive,1,Square,18.0,18.0,1109,1111,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,13:02:20 05-Aug-2016,13:03:10 05-Aug-2016,Surface,,,,,49,51,,,,,,,,,,,,,40,10
142702,142702,,Transmission,Mk10,1,13:03:10 05-Aug-2016,13:25:50 05-Aug-2016,Dive,1,Square,18.0,18.0,1359,1361,,,,,,,,,,,,,,
142702,142702,,Transmission,Mk10,1,13:25:50 05-Aug-2016,13:26:30 05-Aug-2016,Surface,,,,,39,41,,,,,,,,,,,,,31,9
