PlatformID ,Platform,PrgNo,Latitude,Ycoord,Long,Xcoord,Heading,Speed,LocQuality,LocDate,Altitude,Pass,Sat,Frequency,Long1,Latsol1,Long2,Latsol2,Locidx,Nopc,Msg,abv120DB,Bestlevel,Deltafreq,ErrorRadius,Semimjraxis,Semimnraxis,EllipseOrient,GDOP
135131,,14230,"25ç 25' 08""N",25.41888889,"51ç 40' 46""E",51.67944444,,,A,07.03.14 06:26:52,0,353,MB,401677431.9,"51ç 40' 46""E","25ç 25' 08""N","48ç 36' 14""E","26ç 05' 43""N",0,3,3,0,-131,677431.9,212,905,49,95,602
135131,,14230,"25ç 24' 02""N",25.40055556,"51ç 38' 23""E",51.63972222,,,A,07.03.14 14:17:52,0,88,SR,401677434.5,"51ç 38' 23""E","25ç 24' 02""N","51ç 38' 23""E","25ç 24' 02""N",1,3,3,0,-120,677434.5,473,1790,125,152,1279
135131,,14230,"25ç 23' 42""N",25.395,"51ç 37' 51""E",51.63083333,,,A,09.03.14 02:29:02,0,88,NK,401677431.8,"51ç 37' 51""E","25ç 23' 42""N","51ç 37' 51""E","25ç 23' 42""N",0,3,3,0,-126,677431.8,648,4036,104,73,1806
135131,,14230,"25ç 24' 17""N",25.40472222,"51ç 37' 36""E",51.62666667,,,1,09.03.14 02:31:03,0,352,SR,401677439.6,"51ç 37' 36""E","25ç 24' 17""N","51ç 37' 36""E","25ç 24' 17""N",50,3,8,0,-133,677439.6,1404,16431,119,72,918
135131,,14230,"25ç 23' 53""N",25.39805556,"51ç 38' 12""E",51.63666667,,,B,09.03.14 12:50:55,0,623,NN,401677433.3,"51ç 38' 12""E","25ç 23' 53""N","51ç 38' 12""E","25ç 23' 53""N",8,3,2,0,-132,677433.3,8491,160117,450,7,6624
135131,,14230,"25ç 25' 08""N",25.41888889,"51ç 40' 46""E",51.67944444,,,A,07.03.14 06:26:52,0,353,MB,401677431.9,"51ç 40' 46""E","25ç 25' 08""N","48ç 36' 14""E","26ç 05' 43""N",0,3,3,0,-131,677431.9,212,905,49,95,602
135131,,14230,"25ç 25' 08""N",25.41888889,"51ç 40' 46""E",51.67944444,,,A,07.03.14 06:26:52,0,353,MB,401677431.9,"51ç 40' 46""E","25ç 25' 08""N","48ç 36' 14""E","26ç 05' 43""N",0,3,3,0,-131,677431.9,212,905,49,95,602
135131,,14230,"25ç 25' 08""N",25.41888889,"51ç 40' 46""E",51.67944444,,,A,07.03.14 06:26:52,0,353,MB,401677431.9,"51ç 40' 46""E","25ç 25' 08""N","48ç 36' 14""E","26ç 05' 43""N",0,3,3,0,-131,677431.9,212,905,49,95,602
135131,,14230,"25ç 25' 10""N",25.41944444,"51ç 40' 44""E",51.67888889,,,B,07.03.14 06:57:30,0,0,NL,401677425.7,"51ç 40' 44""E","25ç 25' 10""N","48ç 37' 39""E","26ç 03' 23""N",8,3,1,0,-129,677425.7,790,939,664,90,2209
135131,,14230,"25ç 24' 02""N",25.40055556,"51ç 38' 23""E",51.63972222,,,A,07.03.14 14:17:52,0,88,SR,401677434.5,"51ç 38' 23""E","25ç 24' 02""N","51ç 38' 23""E","25ç 24' 02""N",1,3,3,0,-120,677434.5,473,1790,125,152,1279
135131,,14230,"25ç 24' 02""N",25.40055556,"51ç 38' 23""E",51.63972222,,,A,07.03.14 14:17:52,0,88,SR,401677434.5,"51ç 38' 23""E","25ç 24' 02""N","51ç 38' 23""E","25ç 24' 02""N",1,3,3,0,-120,677434.5,473,1790,125,152,1279
135131,,14230,"25ç 24' 02""N",25.40055556,"51ç 38' 23""E",51.63972222,,,A,07.03.14 14:17:52,0,88,SR,401677434.5,"51ç 38' 23""E","25ç 24' 02""N","51ç 38' 23""E","25ç 24' 02""N",1,3,3,0,-120,677434.5,473,1790,125,152,1279
135131,,14230,"25ç 23' 48""N",25.39666667,"51ç 37' 28""E",51.62444444,,,B,07.03.14 23:56:54,0,0,NN,401677441,"51ç 37' 28""E","25ç 23' 48""N","51ç 37' 28""E","25ç 23' 48""N",8,3,1,0,-131,677441,3223,3511,2959,71,9105
135131,,14230,"25ç 23' 42""N",25.395,"51ç 37' 51""E",51.63083333,,,A,09.03.14 02:29:02,0,88,NK,401677431.8,"51ç 37' 51""E","25ç 23' 42""N","51ç 37' 51""E","25ç 23' 42""N",0,3,3,0,-126,677431.8,648,4036,104,73,1806
135131,,14230,"25ç 23' 42""N",25.395,"51ç 37' 51""E",51.63083333,,,A,09.03.14 02:29:02,0,88,NK,401677431.8,"51ç 37' 51""E","25ç 23' 42""N","51ç 37' 51""E","25ç 23' 42""N",0,3,3,0,-126,677431.8,648,4036,104,73,1806
135131,,14230,"25ç 23' 42""N",25.395,"51ç 37' 51""E",51.63083333,,,A,09.03.14 02:29:02,0,88,NK,401677431.8,"51ç 37' 51""E","25ç 23' 42""N","51ç 37' 51""E","25ç 23' 42""N",0,3,3,0,-126,677431.8,648,4036,104,73,1806
135131,,14230,"25ç 24' 17""N",25.40472222,"51ç 37' 36""E",51.62666667,,,1,09.03.14 02:31:03,0,352,SR,401677439.6,"51ç 37' 36""E","25ç 24' 17""N","51ç 37' 36""E","25ç 24' 17""N",50,3,8,0,-133,677439.6,1404,16431,119,72,918
