PlatformID ,Platform,PrgNo,Latitude,Ycoord,Long,Xcoord,Heading,Speed,LocQuality,LocDate,Altitude,Pass,Sat,Frequency,Long1,Latsol1,Long2,Latsol2,Locidx,Nopc,Msg,abv120DB,Bestlevel,Deltafreq,ErrorRadius,Semimjraxis,Semimnraxis,EllipseOrient,GDOP,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 08' 02""N",26.13388889,"51ç 12' 44""E",51.21222222,,,1,11.03.14 13:52:47,0,450,SR,401677424.8,"51ç 12' 44""E","26ç 08' 02""N","51ç 12' 44""E","26ç 08' 02""N",50,3,5,0,-125,677424.8,641,716,574,175,315,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 08' 02""N",26.13388889,"51ç 12' 44""E",51.21222222,,,1,11.03.14 13:52:47,0,450,SR,401677424.8,"51ç 12' 44""E","26ç 08' 02""N","51ç 12' 44""E","26ç 08' 02""N",50,3,5,0,-125,677424.8,641,716,574,175,315,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 08' 02""N",26.13388889,"51ç 12' 44""E",51.21222222,,,1,11.03.14 13:52:47,0,450,SR,401677424.8,"51ç 12' 44""E","26ç 08' 02""N","51ç 12' 44""E","26ç 08' 02""N",50,3,5,0,-125,677424.8,641,716,574,175,315,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 08' 02""N",26.13388889,"51ç 12' 44""E",51.21222222,,,1,11.03.14 13:52:47,0,450,SR,401677424.8,"51ç 12' 44""E","26ç 08' 02""N","51ç 12' 44""E","26ç 08' 02""N",50,3,5,0,-125,677424.8,641,716,574,175,315,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 08' 02""N",26.13388889,"51ç 12' 44""E",51.21222222,,,1,11.03.14 13:52:47,0,450,SR,401677424.8,"51ç 12' 44""E","26ç 08' 02""N","51ç 12' 44""E","26ç 08' 02""N",50,3,5,0,-125,677424.8,641,716,574,175,315,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 08' 16""N",26.13777778,"51ç 12' 47""E",51.21305556,,,B,11.03.14 14:34:35,0,0,NK,401677444.2,"51ç 12' 47""E","26ç 08' 16""N","51ç 12' 47""E","26ç 08' 16""N",6,3,1,0,-126,677444.2,4002,4650,3444,93,2465,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 19""N",26.15527778,"51ç 12' 26""E",51.20722222,,,A,11.03.14 15:35:07,0,328,SR,401677449.5,"51ç 12' 26""E","26ç 09' 19""N","51ç 12' 26""E","26ç 09' 19""N",8,3,3,0,-123,677449.5,332,2319,47,107,847,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 19""N",26.15527778,"51ç 12' 26""E",51.20722222,,,A,11.03.14 15:35:07,0,328,SR,401677449.5,"51ç 12' 26""E","26ç 09' 19""N","51ç 12' 26""E","26ç 09' 19""N",8,3,3,0,-123,677449.5,332,2319,47,107,847,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 19""N",26.15527778,"51ç 12' 26""E",51.20722222,,,A,11.03.14 15:35:07,0,328,SR,401677449.5,"51ç 12' 26""E","26ç 09' 19""N","51ç 12' 26""E","26ç 09' 19""N",8,3,3,0,-123,677449.5,332,2319,47,107,847,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 54""N",26.165,"51ç 12' 33""E",51.20916667,,,2,11.03.14 17:02:48,0,477,MA,401677449.6,"51ç 12' 33""E","26ç 09' 54""N","51ç 12' 33""E","26ç 09' 54""N",58,3,6,2,-116,677449.6,404,808,202,91,228,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 54""N",26.165,"51ç 12' 33""E",51.20916667,,,2,11.03.14 17:02:48,0,477,MA,401677449.6,"51ç 12' 33""E","26ç 09' 54""N","51ç 12' 33""E","26ç 09' 54""N",58,3,6,2,-116,677449.6,404,808,202,91,228,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 54""N",26.165,"51ç 12' 33""E",51.20916667,,,2,11.03.14 17:02:48,0,477,MA,401677449.6,"51ç 12' 33""E","26ç 09' 54""N","51ç 12' 33""E","26ç 09' 54""N",58,3,6,2,-116,677449.6,404,808,202,91,228,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 54""N",26.165,"51ç 12' 33""E",51.20916667,,,2,11.03.14 17:02:48,0,477,MA,401677449.6,"51ç 12' 33""E","26ç 09' 54""N","51ç 12' 33""E","26ç 09' 54""N",58,3,6,2,-116,677449.6,404,808,202,91,228,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 54""N",26.165,"51ç 12' 33""E",51.20916667,,,2,11.03.14 17:02:48,0,477,MA,401677449.6,"51ç 12' 33""E","26ç 09' 54""N","51ç 12' 33""E","26ç 09' 54""N",58,3,6,2,-116,677449.6,404,808,202,91,228,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 54""N",26.165,"51ç 12' 33""E",51.20916667,,,2,11.03.14 17:02:48,0,477,MA,401677449.6,"51ç 12' 33""E","26ç 09' 54""N","51ç 12' 33""E","26ç 09' 54""N",58,3,6,2,-116,677449.6,404,808,202,91,228,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 45""N",26.1625,"51ç 12' 28""E",51.20777778,,,2,11.03.14 17:23:58,0,730,NL,401677453.4,"51ç 12' 28""E","26ç 09' 45""N","51ç 12' 28""E","26ç 09' 45""N",50,3,9,2,-118,677453.4,340,789,146,79,184,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 45""N",26.1625,"51ç 12' 28""E",51.20777778,,,2,11.03.14 17:23:58,0,730,NL,401677453.4,"51ç 12' 28""E","26ç 09' 45""N","51ç 12' 28""E","26ç 09' 45""N",50,3,9,2,-118,677453.4,340,789,146,79,184,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 45""N",26.1625,"51ç 12' 28""E",51.20777778,,,2,11.03.14 17:23:58,0,730,NL,401677453.4,"51ç 12' 28""E","26ç 09' 45""N","51ç 12' 28""E","26ç 09' 45""N",50,3,9,2,-118,677453.4,340,789,146,79,184,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 45""N",26.1625,"51ç 12' 28""E",51.20777778,,,2,11.03.14 17:23:58,0,730,NL,401677453.4,"51ç 12' 28""E","26ç 09' 45""N","51ç 12' 28""E","26ç 09' 45""N",50,3,9,2,-118,677453.4,340,789,146,79,184,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 45""N",26.1625,"51ç 12' 28""E",51.20777778,,,2,11.03.14 17:23:58,0,730,NL,401677453.4,"51ç 12' 28""E","26ç 09' 45""N","51ç 12' 28""E","26ç 09' 45""N",50,3,9,2,-118,677453.4,340,789,146,79,184,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 45""N",26.1625,"51ç 12' 28""E",51.20777778,,,2,11.03.14 17:23:58,0,730,NL,401677453.4,"51ç 12' 28""E","26ç 09' 45""N","51ç 12' 28""E","26ç 09' 45""N",50,3,9,2,-118,677453.4,340,789,146,79,184,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 45""N",26.1625,"51ç 12' 28""E",51.20777778,,,2,11.03.14 17:23:58,0,730,NL,401677453.4,"51ç 12' 28""E","26ç 09' 45""N","51ç 12' 28""E","26ç 09' 45""N",50,3,9,2,-118,677453.4,340,789,146,79,184,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 45""N",26.1625,"51ç 12' 28""E",51.20777778,,,2,11.03.14 17:23:58,0,730,NL,401677453.4,"51ç 12' 28""E","26ç 09' 45""N","51ç 12' 28""E","26ç 09' 45""N",50,3,9,2,-118,677453.4,340,789,146,79,184,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 45""N",26.1625,"51ç 12' 28""E",51.20777778,,,2,11.03.14 17:23:58,0,730,NL,401677453.4,"51ç 12' 28""E","26ç 09' 45""N","51ç 12' 28""E","26ç 09' 45""N",50,3,9,2,-118,677453.4,340,789,146,79,184,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 38""N",26.16055556,"51ç 13' 19""E",51.22194444,,,0,11.03.14 17:57:08,0,559,MB,401677451,"51ç 13' 19""E","26ç 09' 38""N","51ç 13' 19""E","26ç 09' 38""N",48,3,4,0,-127,677451,2423,8830,665,60,596,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 38""N",26.16055556,"51ç 13' 19""E",51.22194444,,,0,11.03.14 17:57:08,0,559,MB,401677451,"51ç 13' 19""E","26ç 09' 38""N","51ç 13' 19""E","26ç 09' 38""N",48,3,4,0,-127,677451,2423,8830,665,60,596,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 38""N",26.16055556,"51ç 13' 19""E",51.22194444,,,0,11.03.14 17:57:08,0,559,MB,401677451,"51ç 13' 19""E","26ç 09' 38""N","51ç 13' 19""E","26ç 09' 38""N",48,3,4,0,-127,677451,2423,8830,665,60,596,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 38""N",26.16055556,"51ç 13' 19""E",51.22194444,,,0,11.03.14 17:57:08,0,559,MB,401677451,"51ç 13' 19""E","26ç 09' 38""N","51ç 13' 19""E","26ç 09' 38""N",48,3,4,0,-127,677451,2423,8830,665,60,596,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 50""N",26.16388889,"51ç 13' 40""E",51.22777778,,,B,11.03.14 18:48:54,0,0,MA,401677451.6,"51ç 13' 40""E","26ç 09' 50""N","51ç 13' 40""E","26ç 09' 50""N",8,3,1,0,-127,677451.6,8097,9205,7121,87,2816,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 47""N",26.16305556,"51ç 13' 25""E",51.22361111,,,B,11.03.14 18:59:27,0,0,NL,401677461,"51ç 13' 25""E","26ç 09' 47""N","51ç 13' 25""E","26ç 09' 47""N",0,3,1,0,-136,677461,7267,8162,6468,75,3095,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 42""N",26.17833333,"51ç 13' 00""E",51.21666667,,,1,11.03.14 21:45:30,0,568,NP,401677452,"51ç 13' 00""E","26ç 10' 42""N","51ç 13' 00""E","26ç 10' 42""N",48,3,4,0,-126,677452,717,906,567,141,305,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 42""N",26.17833333,"51ç 13' 00""E",51.21666667,,,1,11.03.14 21:45:30,0,568,NP,401677452,"51ç 13' 00""E","26ç 10' 42""N","51ç 13' 00""E","26ç 10' 42""N",48,3,4,0,-126,677452,717,906,567,141,305,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 42""N",26.17833333,"51ç 13' 00""E",51.21666667,,,1,11.03.14 21:45:30,0,568,NP,401677452,"51ç 13' 00""E","26ç 10' 42""N","51ç 13' 00""E","26ç 10' 42""N",48,3,4,0,-126,677452,717,906,567,141,305,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 42""N",26.17833333,"51ç 13' 00""E",51.21666667,,,1,11.03.14 21:45:30,0,568,NP,401677452,"51ç 13' 00""E","26ç 10' 42""N","51ç 13' 00""E","26ç 10' 42""N",48,3,4,0,-126,677452,717,906,567,141,305,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 11' 05""N",26.18472222,"51ç 13' 19""E",51.22194444,,,B,11.03.14 23:21:44,0,0,NN,401677455,"51ç 13' 19""E","26ç 11' 05""N","51ç 13' 19""E","26ç 11' 05""N",8,3,1,0,-136,677455,6068,6798,5416,99,3747,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 54""N",26.18166667,"51ç 13' 11""E",51.21972222,,,B,11.03.14 23:30:43,0,0,NP,401677454.9,"51ç 13' 11""E","26ç 10' 54""N","51ç 13' 11""E","26ç 10' 54""N",0,3,1,0,-128,677454.9,5278,5711,4877,61,3991,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 11' 29""N",26.19138889,"51ç 13' 31""E",51.22527778,,,B,12.03.14 01:02:00,0,217,NN,401677460,"51ç 13' 31""E","26ç 11' 29""N","51ç 13' 31""E","26ç 11' 29""N",8,3,2,0,-120,677460,1346,19907,91,92,3775,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 11' 29""N",26.19138889,"51ç 13' 31""E",51.22527778,,,B,12.03.14 01:02:00,0,217,NN,401677460,"51ç 13' 31""E","26ç 11' 29""N","51ç 13' 31""E","26ç 11' 29""N",8,3,2,0,-120,677460,1346,19907,91,92,3775,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 11' 29""N",26.19138889,"51ç 13' 28""E",51.22444444,,,B,12.03.14 01:02:00,0,217,SR,401677458.7,"51ç 13' 28""E","26ç 11' 29""N","51ç 13' 28""E","26ç 11' 29""N",0,3,2,0,-133,677458.7,252,453,140,106,508,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 11' 29""N",26.19138889,"51ç 13' 28""E",51.22444444,,,B,12.03.14 01:02:00,0,217,SR,401677458.7,"51ç 13' 28""E","26ç 11' 29""N","51ç 13' 28""E","26ç 11' 29""N",0,3,2,0,-133,677458.7,252,453,140,106,508,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 11' 29""N",26.19138889,"51ç 13' 29""E",51.22472222,,,B,12.03.14 01:15:12,0,0,NK,401677460.5,"51ç 13' 29""E","26ç 11' 29""N","51ç 13' 29""E","26ç 11' 29""N",0,3,1,0,-123,677460.5,530,639,439,92,1468,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 11' 17""N",26.18805556,"51ç 14' 03""E",51.23416667,,,B,12.03.14 02:38:53,0,109,SR,401677458.7,"51ç 14' 03""E","26ç 11' 17""N","51ç 14' 03""E","26ç 11' 17""N",8,3,2,0,-123,677458.7,969,15603,60,76,2693,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 11' 17""N",26.18805556,"51ç 14' 03""E",51.23416667,,,B,12.03.14 02:38:53,0,109,SR,401677458.7,"51ç 14' 03""E","26ç 11' 17""N","51ç 14' 03""E","26ç 11' 17""N",8,3,2,0,-123,677458.7,969,15603,60,76,2693,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 11' 17""N",26.18805556,"51ç 13' 58""E",51.23277778,,,B,12.03.14 03:00:09,0,135,NK,401677460,"51ç 13' 58""E","26ç 11' 17""N","51ç 13' 58""E","26ç 11' 17""N",0,3,2,0,-133,677460,881,4379,177,92,2473,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 11' 17""N",26.18805556,"51ç 13' 58""E",51.23277778,,,B,12.03.14 03:00:09,0,135,NK,401677460,"51ç 13' 58""E","26ç 11' 17""N","51ç 13' 58""E","26ç 11' 17""N",0,3,2,0,-133,677460,881,4379,177,92,2473,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 12' 11""N",26.20305556,"51ç 14' 52""E",51.24777778,,,B,12.03.14 07:15:04,0,0,MA,401677451.2,"51ç 14' 52""E","26ç 12' 11""N","51ç 14' 52""E","26ç 12' 11""N",8,3,1,0,-128,677451.2,2309,2965,1798,86,6524,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 12' 02""N",26.20055556,"51ç 15' 10""E",51.25277778,,,B,12.03.14 09:09:46,0,0,NP,401677446.4,"51ç 15' 10""E","26ç 12' 02""N","51ç 15' 10""E","26ç 12' 02""N",8,3,1,0,-133,677446.4,2629,3673,1881,54,7429,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 11' 59""N",26.19972222,"51ç 15' 20""E",51.25555556,,,B,12.03.14 10:33:48,0,0,NN,401677445.2,"51ç 15' 20""E","26ç 11' 59""N","51ç 15' 20""E","26ç 11' 59""N",8,3,1,0,-133,677445.2,2564,3117,2108,83,7244,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 11' 58""N",26.19944444,"51ç 15' 24""E",51.25666667,,,B,12.03.14 12:33:47,0,0,NK,401677451.8,"51ç 15' 24""E","26ç 11' 58""N","51ç 15' 24""E","26ç 11' 58""N",8,3,1,0,-131,677451.8,2772,3343,2297,108,7831,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 11' 37""N",26.19361111,"51ç 16' 10""E",51.26944444,,,B,12.03.14 15:03:49,0,0,SR,401677458.9,"51ç 16' 10""E","26ç 11' 37""N","51ç 16' 10""E","26ç 11' 37""N",8,3,1,0,-128,677458.9,2977,3811,2325,75,8411,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 59""N",26.18305556,"51ç 16' 04""E",51.26777778,,,B,12.03.14 17:40:03,0,0,MB,401677455.4,"51ç 16' 04""E","26ç 10' 59""N","51ç 16' 04""E","26ç 10' 59""N",8,3,1,0,-133,677455.4,2785,8410,921,71,7866,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 11' 01""N",26.18361111,"51ç 18' 42""E",51.31166667,,,B,13.03.14 00:40:41,0,0,NN,401677459.2,"51ç 18' 42""E","26ç 11' 01""N","51ç 18' 42""E","26ç 11' 01""N",8,3,1,0,-131,677459.2,3921,6765,2272,71,11089,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 33""N",26.17583333,"51ç 18' 07""E",51.30194444,,,B,13.03.14 02:09:23,0,0,SR,401677458.2,"51ç 18' 07""E","26ç 10' 33""N","51ç 18' 07""E","26ç 10' 33""N",8,3,1,1,-117,677458.2,3800,21626,667,79,10737,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 27""N",26.17416667,"51ç 17' 35""E",51.29305556,,,B,13.03.14 03:46:26,0,0,SR,401677461.8,"51ç 17' 35""E","26ç 10' 27""N","51ç 17' 35""E","26ç 10' 27""N",8,3,1,0,-132,677461.8,3734,12288,1134,80,10558,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 12""N",26.17,"51ç 18' 06""E",51.30166667,,,B,13.03.14 05:10:29,0,0,MA,401677462.6,"51ç 18' 06""E","26ç 10' 12""N","51ç 18' 06""E","26ç 10' 12""N",8,3,1,0,-122,677462.6,3620,12865,1018,86,10237,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 13""N",26.17027778,"51ç 16' 17""E",51.27138889,,,B,13.03.14 05:40:07,0,391,NL,401677458.4,"51ç 16' 17""E","26ç 10' 13""N","51ç 16' 17""E","26ç 10' 13""N",0,3,2,0,-129,677458.4,1225,16383,91,8,3449,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 13""N",26.17027778,"51ç 16' 17""E",51.27138889,,,B,13.03.14 05:40:07,0,391,NL,401677458.4,"51ç 16' 17""E","26ç 10' 13""N","51ç 16' 17""E","26ç 10' 13""N",0,3,2,0,-129,677458.4,1225,16383,91,8,3449,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 12""N",26.17,"51ç 16' 24""E",51.27333333,,,B,13.03.14 06:04:24,0,0,MB,401677457.8,"51ç 16' 24""E","26ç 10' 12""N","51ç 16' 24""E","26ç 10' 12""N",0,3,1,0,-125,677457.8,980,1540,623,6,2752,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 07""N",26.16861111,"51ç 16' 32""E",51.27555556,,,B,13.03.14 06:47:58,0,0,MA,401677456.3,"51ç 16' 32""E","26ç 10' 07""N","51ç 16' 32""E","26ç 10' 07""N",8,3,1,1,-117,677456.3,1323,1607,1089,8,3728,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 55""N",26.16527778,"51ç 16' 58""E",51.28277778,,,B,13.03.14 08:58:37,0,0,NP,401677456.4,"51ç 16' 58""E","26ç 09' 55""N","51ç 16' 58""E","26ç 09' 55""N",8,3,1,0,-125,677456.4,1901,2216,1629,75,5365,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 48""N",26.16333333,"51ç 16' 54""E",51.28166667,,,B,13.03.14 10:40:36,0,0,NP,401677450.3,"51ç 16' 54""E","26ç 09' 48""N","51ç 16' 54""E","26ç 09' 48""N",8,3,1,0,-133,677450.3,2268,2391,2150,72,6405,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 05""N",26.16805556,"51ç 16' 54""E",51.28166667,,,B,13.03.14 12:02:18,0,0,NK,401677454.3,"51ç 16' 54""E","26ç 10' 05""N","51ç 16' 54""E","26ç 10' 05""N",8,3,1,0,-130,677454.3,2356,3136,1769,81,6653,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 59""N",26.16638889,"51ç 16' 40""E",51.27777778,,,B,13.03.14 12:02:18,0,0,NN,401677452.6,"51ç 16' 40""E","26ç 09' 59""N","51ç 16' 40""E","26ç 09' 59""N",8,3,1,0,-126,677452.6,2511,2888,2182,79,7092,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 46""N",26.16277778,"51ç 16' 42""E",51.27833333,,,B,13.03.14 13:40:45,0,0,NK,401677458.4,"51ç 16' 42""E","26ç 09' 46""N","51ç 16' 42""E","26ç 09' 46""N",8,3,1,0,-121,677458.4,2689,2781,2599,42,7597,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 40""N",26.17777778,"51ç 17' 59""E",51.29972222,,,B,14.03.14 01:37:52,0,0,SR,401677460.6,"51ç 17' 59""E","26ç 10' 40""N","51ç 17' 59""E","26ç 10' 40""N",8,3,1,0,-128,677460.6,3461,8389,1427,89,9776,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 11""N",26.16972222,"51ç 16' 50""E",51.28055556,,,B,14.03.14 02:05:28,0,45,NK,401677468.7,"51ç 16' 50""E","26ç 10' 11""N","51ç 16' 50""E","26ç 10' 11""N",0,3,2,0,-120,677468.7,2696,65064,111,105,7620,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 11""N",26.16972222,"51ç 16' 50""E",51.28055556,,,B,14.03.14 02:05:28,0,45,NK,401677468.7,"51ç 16' 50""E","26ç 10' 11""N","51ç 16' 50""E","26ç 10' 11""N",0,3,2,0,-120,677468.7,2696,65064,111,105,7620,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 07""N",26.16861111,"51ç 17' 05""E",51.28472222,,,B,14.03.14 06:23:43,0,0,MA,401677462,"51ç 17' 05""E","26ç 10' 07""N","51ç 17' 05""E","26ç 10' 07""N",8,3,1,0,-125,677462,3399,7256,1592,103,9610,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 51""N",26.16416667,"51ç 17' 09""E",51.28583333,,,B,14.03.14 10:16:34,0,546,NP,401677458.9,"51ç 17' 09""E","26ç 09' 51""N","51ç 17' 09""E","26ç 09' 51""N",8,3,2,0,-128,677458.9,3344,159788,70,109,9453,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 51""N",26.16416667,"51ç 17' 09""E",51.28583333,,,B,14.03.14 10:16:34,0,546,NP,401677458.9,"51ç 17' 09""E","26ç 09' 51""N","51ç 17' 09""E","26ç 09' 51""N",8,3,2,0,-128,677458.9,3344,159788,70,109,9453,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 04""N",26.16777778,"51ç 17' 13""E",51.28694444,,,A,14.03.14 11:50:09,0,319,NN,401677455.4,"51ç 17' 13""E","26ç 10' 04""N","51ç 17' 13""E","26ç 10' 04""N",8,3,3,0,-131,677455.4,916,23132,36,80,2565,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 04""N",26.16777778,"51ç 17' 13""E",51.28694444,,,A,14.03.14 11:50:09,0,319,NN,401677455.4,"51ç 17' 13""E","26ç 10' 04""N","51ç 17' 13""E","26ç 10' 04""N",8,3,3,0,-131,677455.4,916,23132,36,80,2565,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 04""N",26.16777778,"51ç 17' 13""E",51.28694444,,,A,14.03.14 11:50:09,0,319,NN,401677455.4,"51ç 17' 13""E","26ç 10' 04""N","51ç 17' 13""E","26ç 10' 04""N",8,3,3,0,-131,677455.4,916,23132,36,80,2565,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 08' 53""N",26.14805556,"51ç 17' 42""E",51.295,,,A,14.03.14 13:14:55,0,198,NK,401677461.5,"51ç 17' 42""E","26ç 08' 53""N","51ç 17' 42""E","26ç 08' 53""N",8,3,3,0,-126,677461.5,2000,14545,275,78,3628,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 08' 53""N",26.14805556,"51ç 17' 42""E",51.295,,,A,14.03.14 13:14:55,0,198,NK,401677461.5,"51ç 17' 42""E","26ç 08' 53""N","51ç 17' 42""E","26ç 08' 53""N",8,3,3,0,-126,677461.5,2000,14545,275,78,3628,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 08' 53""N",26.14805556,"51ç 17' 42""E",51.295,,,A,14.03.14 13:14:55,0,198,NK,401677461.5,"51ç 17' 42""E","26ç 08' 53""N","51ç 17' 42""E","26ç 08' 53""N",8,3,3,0,-126,677461.5,2000,14545,275,78,3628,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 51""N",26.16416667,"51ç 17' 29""E",51.29138889,,,B,14.03.14 13:56:50,0,0,SR,401677460,"51ç 17' 29""E","26ç 09' 51""N","51ç 17' 29""E","26ç 09' 51""N",8,3,1,0,-126,677460,1693,2901,988,82,4774,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 09' 47""N",26.16305556,"51ç 17' 33""E",51.2925,,,B,14.03.14 15:42:48,0,0,SR,401677459.4,"51ç 17' 33""E","26ç 09' 47""N","51ç 17' 33""E","26ç 09' 47""N",8,3,1,0,-131,677459.4,2190,3130,1532,85,6181,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 15""N",26.17083333,"51ç 17' 54""E",51.29833333,,,B,14.03.14 18:28:26,0,0,NL,401677464.4,"51ç 17' 54""E","26ç 10' 15""N","51ç 17' 54""E","26ç 10' 15""N",8,3,1,0,-124,677464.4,3755,7303,1930,94,6887,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 09""N",26.16916667,"51ç 18' 04""E",51.30111111,,,B,14.03.14 21:12:24,0,0,NP,401677467.3,"51ç 18' 04""E","26ç 10' 09""N","51ç 18' 04""E","26ç 10' 09""N",8,3,1,0,-129,677467.3,2721,6479,1142,96,7682,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 16""N",26.17111111,"51ç 18' 20""E",51.30555556,,,B,15.03.14 01:40:08,0,0,NK,401677464,"51ç 18' 20""E","26ç 10' 16""N","51ç 18' 20""E","26ç 10' 16""N",8,3,1,0,-123,677464,3444,5923,2002,92,9738,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 15""N",26.17083333,"51ç 17' 44""E",51.29555556,,,B,15.03.14 02:08:56,0,0,NN,401677463.5,"51ç 17' 44""E","26ç 10' 15""N","51ç 17' 44""E","26ç 10' 15""N",8,3,1,0,-131,677463.5,3525,5771,2152,92,9958,,,,,,,,,,,,,,,,,,,,,,
135138,,14230,"26ç 10' 27""N",26.17416667,"51ç 17' 46""E",51.29611111,,,B,15.03.14 02:39:52,0,0,SR,401677467.1,"51ç 17' 46""E","26ç 10' 27""N","51ç 17' 46""E","26ç 10' 27""N",8,3,1,0,-138,677467.1,3251,5461,1935,79,9182,,,,,,,,,,,,,,,,,,,,,,
