PlatformID ,Platform,PrgNo,Latitude,Ycoord,Long,Xcoord,Heading,Speed,LocQuality,LocDate,Altitude,Pass,Sat,Frequency,Long1,Latsol1,Long2,Latsol2,Locidx,Nopc,Msg,abv120DB,Bestlevel,Deltafreq,ErrorRadius,Semimjraxis,Semimnraxis,EllipseOrient,GDOP
135139,,14230,"26ç 01' 24""N",26.02333333,"51ç 23' 25""E",51.39027778,,,A,28.02.14 14:37:58,0,304,SR,401677499.4,"51ç 23' 25""E","26ç 01' 24""N","51ç 23' 25""E","26ç 01' 24""N",8,3,3,0,-123,677499.4,240,808,71,62,550
135139,,14230,"26ç 01' 37""N",26.02694444,"51ç 23' 02""E",51.38388889,,,A,28.02.14 16:17:41,0,91,NL,401677492.9,"51ç 23' 02""E","26ç 01' 37""N","51ç 23' 02""E","26ç 01' 37""N",8,3,3,0,-130,677492.9,895,2490,321,137,2498
135139,,14230,"26ç 01' 39""N",26.0275,"51ç 25' 02""E",51.41722222,,,0,28.02.14 17:29:26,0,138,MA,401677490,"51ç 25' 02""E","26ç 01' 39""N","51ç 25' 02""E","26ç 01' 39""N",48,3,4,0,-123,677490,7733,77720,769,89,2484
135139,,14230,"25ç 59' 58""N",25.99944444,"51ç 26' 22""E",51.43944444,,,B,01.03.14 01:42:20,0,91,SR,401677497.8,"51ç 26' 22""E","25ç 59' 58""N","51ç 26' 22""E","25ç 59' 58""N",8,3,2,0,-133,677497.8,11454,84944,1544,104,6519
135139,,14230,"26ç 00' 37""N",26.01027778,"51ç 26' 42""E",51.445,,,A,01.03.14 05:58:19,0,222,MA,401677500.2,"51ç 26' 42""E","26ç 00' 37""N","51ç 26' 42""E","26ç 00' 37""N",8,3,3,1,-114,677500.2,507,6567,39,99,1398
135139,,14230,"26ç 00' 20""N",26.00555556,"51ç 23' 46""E",51.39611111,,,1,01.03.14 12:40:21,0,594,NN,401677482.3,"51ç 23' 46""E","26ç 00' 20""N","51ç 23' 46""E","26ç 00' 20""N",48,3,14,0,-122,677482.3,624,1078,360,75,130
135139,,14230,"25ç 56' 30""N",25.94166667,"51ç 26' 03""E",51.43416667,,,2,02.03.14 00:21:34,0,457,NK,401677497.1,"51ç 26' 03""E","25ç 56' 30""N","51ç 26' 03""E","25ç 56' 30""N",58,3,6,0,-131,677497.1,399,805,197,17,549
135139,,14230,"25ç 57' 16""N",25.95444444,"51ç 26' 11""E",51.43638889,,,A,02.03.14 01:12:39,0,228,SR,401677500.4,"51ç 26' 11""E","25ç 57' 16""N","51ç 26' 11""E","25ç 57' 16""N",0,3,3,0,-128,677500.4,408,955,174,70,663
135139,,14230,"25ç 57' 04""N",25.95111111,"51ç 26' 16""E",51.43777778,,,3,02.03.14 01:07:35,0,547,NN,401677501.3,"51ç 26' 16""E","25ç 57' 04""N","51ç 26' 16""E","25ç 57' 04""N",58,3,10,0,-124,677501.3,204,442,94,108,158
135139,,14230,"25ç 57' 00""N",25.95,"51ç 26' 29""E",51.44138889,,,2,02.03.14 02:03:15,0,593,NK,401677502.2,"51ç 26' 29""E","25ç 57' 00""N","51ç 26' 29""E","25ç 57' 00""N",58,3,11,0,-121,677502.2,279,1249,62,102,254
135139,,14230,"25ç 57' 12""N",25.95333333,"51ç 26' 22""E",51.43944444,,,2,02.03.14 02:52:40,0,501,SR,401677501.1,"51ç 26' 22""E","25ç 57' 12""N","51ç 26' 22""E","25ç 57' 12""N",58,3,9,0,-121,677501.1,284,561,143,81,188
135139,,14230,"25ç 57' 59""N",25.96638889,"51ç 25' 35""E",51.42638889,,,0,03.03.14 01:41:37,0,183,NK,401677504.7,"51ç 25' 35""E","25ç 57' 59""N","51ç 25' 35""E","25ç 57' 59""N",50,3,5,0,-122,677504.7,3017,50962,178,121,5836
135139,,14230,"25ç 56' 59""N",25.94972222,"51ç 24' 26""E",51.40722222,,,0,03.03.14 05:18:38,0,182,MA,401677492,"51ç 24' 26""E","25ç 56' 59""N","51ç 24' 26""E","25ç 56' 59""N",58,3,4,0,-126,677492,3652,37763,353,97,3283
135139,,14230,"25ç 56' 53""N",25.94805556,"51ç 24' 10""E",51.40277778,,,B,03.03.14 13:03:07,0,91,SR,401677488.1,"51ç 24' 10""E","25ç 56' 53""N","51ç 24' 10""E","25ç 56' 53""N",8,3,2,0,-136,677488.1,3130,10223,958,161,4918
135139,,14230,"25ç 57' 48""N",25.96333333,"51ç 25' 45""E",51.42916667,,,2,03.03.14 18:06:58,0,444,MA,401677499.4,"51ç 25' 45""E","25ç 57' 48""N","51ç 25' 45""E","25ç 57' 48""N",58,3,6,0,-120,677499.4,352,868,142,78,204
135139,,14230,"25ç 58' 16""N",25.97111111,"51ç 29' 29""E",51.49138889,,,0,03.03.14 23:16:44,0,228,NP,401677497.3,"51ç 29' 29""E","25ç 58' 16""N","51ç 29' 29""E","25ç 58' 16""N",58,3,6,0,-130,677497.3,3137,35808,274,81,3366
135139,,14230,"25ç 57' 37""N",25.96027778,"51ç 24' 41""E",51.41138889,,,0,04.03.14 01:54:33,0,227,SR,401677502.5,"51ç 24' 41""E","25ç 57' 37""N","51ç 24' 41""E","25ç 57' 37""N",58,3,4,0,-121,677502.5,2019,10850,375,77,614
135139,,14230,"25ç 58' 18""N",25.97166667,"51ç 24' 29""E",51.40805556,,,1,04.03.14 07:28:53,0,137,NL,401677497.9,"51ç 24' 29""E","25ç 58' 18""N","51ç 24' 29""E","25ç 58' 18""N",58,3,4,0,-124,677497.9,905,3961,206,52,2041
135139,,14230,"25ç 58' 33""N",25.97583333,"51ç 27' 27""E",51.4575,,,0,04.03.14 17:46:53,0,182,MA,401677500.9,"51ç 27' 27""E","25ç 58' 33""N","51ç 27' 27""E","25ç 58' 33""N",58,3,5,2,-118,677500.9,3060,101921,91,79,2508
135139,,14230,"25ç 58' 14""N",25.97055556,"51ç 25' 42""E",51.42833333,,,A,05.03.14 02:18:57,0,91,NN,401677505.8,"51ç 25' 42""E","25ç 58' 14""N","51ç 25' 42""E","25ç 58' 14""N",8,3,3,0,-132,677505.8,1756,8893,346,134,4956
135139,,14230,"25ç 57' 34""N",25.95944444,"51ç 25' 30""E",51.425,,,B,05.03.14 07:05:10,0,96,MB,401677493.6,"51ç 25' 30""E","25ç 57' 34""N","51ç 25' 30""E","25ç 57' 34""N",8,3,2,0,-131,677493.6,2088,15755,276,130,5896
135139,,14230,"25ç 57' 38""N",25.96055556,"51ç 25' 58""E",51.43277778,,,A,05.03.14 11:54:17,0,136,NN,401677493.3,"51ç 25' 58""E","25ç 57' 38""N","51ç 25' 58""E","25ç 57' 38""N",8,3,3,0,-121,677493.3,233,584,92,45,543
135139,,14230,"25ç 58' 16""N",25.97111111,"51ç 25' 40""E",51.42777778,,,B,05.03.14 18:35:47,0,47,NL,401677497.7,"51ç 25' 40""E","25ç 58' 16""N","51ç 25' 40""E","25ç 58' 16""N",8,3,2,0,-126,677497.7,1334,5312,334,135,3747
135139,,14230,"25ç 58' 11""N",25.96972222,"51ç 24' 14""E",51.40388889,,,2,06.03.14 00:23:49,0,409,NK,401677499.7,"51ç 24' 14""E","25ç 58' 11""N","51ç 24' 14""E","25ç 58' 11""N",50,3,7,0,-129,677499.7,289,316,263,24,276
135139,,14230,"25ç 58' 10""N",25.96944444,"51ç 24' 22""E",51.40611111,,,3,06.03.14 00:23:10,0,409,NN,401677499.1,"51ç 24' 22""E","25ç 58' 10""N","51ç 24' 22""E","25ç 58' 10""N",58,3,9,0,-120,677499.1,185,384,88,109,170
135139,,14230,"25ç 58' 18""N",25.97166667,"51ç 23' 26""E",51.39055556,,,1,06.03.14 06:50:10,0,137,MB,401677483.2,"51ç 23' 26""E","25ç 58' 18""N","51ç 23' 26""E","25ç 58' 18""N",58,3,4,0,-128,677483.2,1229,6234,242,122,748
135139,,14230,"25ç 58' 23""N",25.97305556,"51ç 23' 01""E",51.38361111,,,B,06.03.14 10:08:28,0,123,NP,401677465.4,"51ç 23' 01""E","25ç 58' 23""N","51ç 23' 01""E","25ç 58' 23""N",8,3,2,0,-125,677465.4,3655,105053,127,77,3867
135139,,14230,"25ç 58' 52""N",25.98111111,"51ç 23' 06""E",51.385,,,B,06.03.14 14:44:20,0,91,SR,401677497.7,"51ç 23' 06""E","25ç 58' 52""N","51ç 23' 06""E","25ç 58' 52""N",8,3,2,0,-131,677497.7,2218,7703,638,86,6263
135139,,14230,"25ç 58' 14""N",25.97055556,"51ç 26' 52""E",51.44777778,,,0,06.03.14 18:45:29,0,182,MA,401677510.3,"51ç 26' 52""E","25ç 58' 14""N","51ç 26' 52""E","25ç 58' 14""N",58,3,4,0,-126,677510.3,2562,13728,478,111,1484
135139,,14230,"25ç 59' 12""N",25.98666667,"51ç 24' 01""E",51.40027778,,,1,07.03.14 02:01:29,0,183,SR,401677498.1,"51ç 24' 01""E","25ç 59' 12""N","51ç 24' 01""E","25ç 59' 12""N",50,3,4,0,-122,677498.1,1088,12393,95,59,2373
135139,,14230,"25ç 59' 50""N",25.99722222,"51ç 24' 15""E",51.40416667,,,A,07.03.14 03:18:03,0,91,NK,401677500.4,"51ç 24' 15""E","25ç 59' 50""N","51ç 24' 15""E","25ç 59' 50""N",8,3,3,0,-128,677500.4,1416,4458,449,38,2760
135139,,14230,"26ç 00' 37""N",26.01027778,"51ç 24' 06""E",51.40166667,,,1,07.03.14 05:31:01,0,173,MA,401677493,"51ç 24' 06""E","26ç 00' 37""N","51ç 24' 06""E","26ç 00' 37""N",58,3,4,0,-120,677493,1156,5720,233,120,1042
135139,,14230,"26ç 00' 58""N",26.01611111,"51ç 24' 40""E",51.41111111,,,B,07.03.14 15:54:36,0,139,SR,401677495.3,"51ç 24' 40""E","26ç 00' 58""N","51ç 24' 40""E","26ç 00' 58""N",8,3,2,0,-133,677495.3,9566,147778,619,100,5557
135139,,14230,"26ç 01' 28""N",26.02444444,"51ç 22' 58""E",51.38277778,,,1,07.03.14 16:31:47,0,137,NL,401677489.3,"51ç 22' 58""E","26ç 01' 28""N","51ç 22' 58""E","26ç 01' 28""N",58,3,4,0,-128,677489.3,1095,3314,361,148,1471
135139,,14230,"26ç 02' 03""N",26.03416667,"51ç 26' 56""E",51.44888889,,,0,07.03.14 18:08:16,0,228,NL,401677504.7,"51ç 26' 56""E","26ç 02' 03""N","51ç 26' 56""E","26ç 02' 03""N",58,3,6,0,-130,677504.7,3077,27362,346,67,1451
135139,,14230,"26ç 02' 11""N",26.03638889,"51ç 28' 11""E",51.46972222,,,B,08.03.14 01:23:35,0,91,SR,401677481.7,"51ç 28' 11""E","26ç 02' 11""N","51ç 28' 11""E","26ç 02' 11""N",8,3,2,0,-129,677481.7,9122,83030,1002,84,5592
135139,,14230,"26ç 02' 23""N",26.03972222,"51ç 24' 38""E",51.41055556,,,A,08.03.14 02:53:12,0,137,NK,401677505.2,"51ç 24' 38""E","26ç 02' 23""N","51ç 24' 38""E","26ç 02' 23""N",7,3,3,0,-125,677505.2,627,3226,121,67,1746
135139,,14230,"26ç 02' 51""N",26.0475,"51ç 22' 47""E",51.37972222,,,A,08.03.14 04:57:39,0,91,NL,401677492.6,"51ç 22' 47""E","26ç 02' 51""N","51ç 22' 47""E","26ç 02' 51""N",8,3,3,0,-129,677492.6,1844,7216,471,103,3143
135139,,14230,"26ç 01' 27""N",26.02416667,"51ç 21' 21""E",51.35583333,,,A,08.03.14 05:16:06,0,137,MA,401677485,"51ç 21' 21""E","26ç 01' 27""N","51ç 21' 21""E","26ç 01' 27""N",0,3,3,0,-125,677485,3358,18397,613,103,2912
135139,,14230,"26ç 01' 03""N",26.0175,"51ç 20' 23""E",51.33972222,,,A,08.03.14 06:55:21,0,91,MA,401677476.3,"51ç 20' 23""E","26ç 01' 03""N","51ç 20' 23""E","26ç 01' 03""N",8,3,3,0,-125,677476.3,3669,28010,480,87,3544
135139,,14230,"26ç 02' 53""N",26.04805556,"51ç 22' 00""E",51.36666667,,,1,08.03.14 13:47:02,0,182,SR,401677485.7,"51ç 22' 00""E","26ç 02' 53""N","51ç 22' 00""E","26ç 02' 53""N",58,3,4,0,-127,677485.7,860,2533,292,23,1120
135139,,14230,"26ç 02' 22""N",26.03944444,"51ç 22' 13""E",51.37027778,,,3,08.03.14 15:23:18,0,509,SR,401677488.3,"51ç 22' 13""E","26ç 02' 22""N","51ç 22' 13""E","26ç 02' 22""N",68,3,5,0,-128,677488.3,244,611,97,38,558
135139,,14230,"26ç 03' 12""N",26.05333333,"51ç 21' 26""E",51.35722222,,,A,08.03.14 22:14:43,0,137,NP,401677491.2,"51ç 21' 26""E","26ç 03' 12""N","51ç 21' 26""E","26ç 03' 12""N",8,3,3,0,-126,677491.2,1901,21627,167,78,5356
135139,,14230,"26ç 03' 07""N",26.05194444,"51ç 21' 15""E",51.35416667,,,1,08.03.14 23:49:07,0,137,NN,401677490,"51ç 21' 15""E","26ç 03' 07""N","51ç 21' 15""E","26ç 03' 07""N",58,3,4,0,-125,677490,1008,6157,164,117,1981
135139,,14230,"26ç 03' 22""N",26.05611111,"51ç 21' 30""E",51.35833333,,,3,09.03.14 02:30:31,0,394,NK,401677490.9,"51ç 21' 30""E","26ç 03' 22""N","51ç 21' 30""E","26ç 03' 22""N",58,3,4,0,-126,677490.9,218,460,103,114,275
135139,,14230,"26ç 03' 25""N",26.05694444,"51ç 21' 41""E",51.36138889,,,A,09.03.14 02:31:23,0,302,SR,401677489.7,"51ç 21' 41""E","26ç 03' 25""N","51ç 21' 41""E","26ç 03' 25""N",8,3,3,0,-126,677489.7,1270,52195,30,75,3379
135139,,14230,"26ç 02' 15""N",26.0375,"51ç 25' 16""E",51.42111111,,,0,09.03.14 12:47:40,0,325,NN,401677491.5,"51ç 25' 16""E","26ç 02' 15""N","51ç 25' 16""E","26ç 02' 15""N",48,3,4,0,-131,677491.5,4363,23664,804,114,729
135139,,14230,"25ç 58' 36""N",25.97666667,"51ç 24' 36""E",51.41,,,3,25.02.14 00:25:08,0,456,NN,401677507.8,"51ç 24' 36""E","25ç 58' 36""N","51ç 24' 36""E","25ç 58' 36""N",50,3,10,0,-129,677507.8,208,849,50,92,251
135139,,14230,"25ç 58' 36""N",25.97666667,"51ç 24' 36""E",51.41,,,3,25.02.14 00:25:08,0,456,NN,401677507.8,"51ç 24' 36""E","25ç 58' 36""N","51ç 24' 36""E","25ç 58' 36""N",50,3,10,0,-129,677507.8,208,849,50,92,251
135139,,14230,"25ç 58' 36""N",25.97666667,"51ç 24' 36""E",51.41,,,3,25.02.14 00:25:08,0,456,NN,401677507.8,"51ç 24' 36""E","25ç 58' 36""N","51ç 24' 36""E","25ç 58' 36""N",50,3,10,0,-129,677507.8,208,849,50,92,251
135139,,14230,"25ç 58' 36""N",25.97666667,"51ç 24' 36""E",51.41,,,3,25.02.14 00:25:08,0,456,NN,401677507.8,"51ç 24' 36""E","25ç 58' 36""N","51ç 24' 36""E","25ç 58' 36""N",50,3,10,0,-129,677507.8,208,849,50,92,251
135139,,14230,"25ç 58' 36""N",25.97666667,"51ç 24' 36""E",51.41,,,3,25.02.14 00:25:08,0,456,NN,401677507.8,"51ç 24' 36""E","25ç 58' 36""N","51ç 24' 36""E","25ç 58' 36""N",50,3,10,0,-129,677507.8,208,849,50,92,251
135139,,14230,"25ç 58' 36""N",25.97666667,"51ç 24' 36""E",51.41,,,3,25.02.14 00:25:08,0,456,NN,401677507.8,"51ç 24' 36""E","25ç 58' 36""N","51ç 24' 36""E","25ç 58' 36""N",50,3,10,0,-129,677507.8,208,849,50,92,251
135139,,14230,"25ç 58' 36""N",25.97666667,"51ç 24' 36""E",51.41,,,3,25.02.14 00:25:08,0,456,NN,401677507.8,"51ç 24' 36""E","25ç 58' 36""N","51ç 24' 36""E","25ç 58' 36""N",50,3,10,0,-129,677507.8,208,849,50,92,251
135139,,14230,"25ç 58' 36""N",25.97666667,"51ç 24' 36""E",51.41,,,3,25.02.14 00:25:08,0,456,NN,401677507.8,"51ç 24' 36""E","25ç 58' 36""N","51ç 24' 36""E","25ç 58' 36""N",50,3,10,0,-129,677507.8,208,849,50,92,251
135139,,14230,"25ç 58' 36""N",25.97666667,"51ç 24' 36""E",51.41,,,3,25.02.14 00:25:08,0,456,NN,401677507.8,"51ç 24' 36""E","25ç 58' 36""N","51ç 24' 36""E","25ç 58' 36""N",50,3,10,0,-129,677507.8,208,849,50,92,251
135139,,14230,"25ç 58' 36""N",25.97666667,"51ç 24' 36""E",51.41,,,3,25.02.14 00:25:08,0,456,NN,401677507.8,"51ç 24' 36""E","25ç 58' 36""N","51ç 24' 36""E","25ç 58' 36""N",50,3,10,0,-129,677507.8,208,849,50,92,251
135139,,14230,"25ç 58' 55""N",25.98194444,"51ç 24' 22""E",51.40611111,,,A,25.02.14 00:44:31,0,138,NK,401677511.2,"51ç 24' 22""E","25ç 58' 55""N","51ç 24' 22""E","25ç 58' 55""N",0,3,3,0,-134,677511.2,547,1292,231,163,1134
135139,,14230,"25ç 58' 55""N",25.98194444,"51ç 24' 22""E",51.40611111,,,A,25.02.14 00:44:31,0,138,NK,401677511.2,"51ç 24' 22""E","25ç 58' 55""N","51ç 24' 22""E","25ç 58' 55""N",0,3,3,0,-134,677511.2,547,1292,231,163,1134
135139,,14230,"25ç 58' 55""N",25.98194444,"51ç 24' 22""E",51.40611111,,,A,25.02.14 00:44:31,0,138,NK,401677511.2,"51ç 24' 22""E","25ç 58' 55""N","51ç 24' 22""E","25ç 58' 55""N",0,3,3,0,-134,677511.2,547,1292,231,163,1134
135139,,14230,"25ç 58' 57""N",25.9825,"51ç 24' 38""E",51.41055556,,,B,25.02.14 02:08:47,0,0,NN,401677508.8,"51ç 24' 38""E","25ç 58' 57""N","51ç 24' 38""E","25ç 58' 57""N",8,3,1,0,-138,677508.8,1558,1802,1346,87,3879
135139,,14230,"25ç 58' 14""N",25.97055556,"51ç 23' 50""E",51.39722222,,,2,25.02.14 02:12:20,0,410,SR,401677505.3,"51ç 23' 50""E","25ç 58' 14""N","51ç 23' 50""E","25ç 58' 14""N",50,3,6,0,-123,677505.3,306,1659,56,79,336
135139,,14230,"25ç 58' 14""N",25.97055556,"51ç 23' 50""E",51.39722222,,,2,25.02.14 02:12:20,0,410,SR,401677505.3,"51ç 23' 50""E","25ç 58' 14""N","51ç 23' 50""E","25ç 58' 14""N",50,3,6,0,-123,677505.3,306,1659,56,79,336
135139,,14230,"25ç 58' 14""N",25.97055556,"51ç 23' 50""E",51.39722222,,,2,25.02.14 02:12:20,0,410,SR,401677505.3,"51ç 23' 50""E","25ç 58' 14""N","51ç 23' 50""E","25ç 58' 14""N",50,3,6,0,-123,677505.3,306,1659,56,79,336
135139,,14230,"25ç 58' 14""N",25.97055556,"51ç 23' 50""E",51.39722222,,,2,25.02.14 02:12:20,0,410,SR,401677505.3,"51ç 23' 50""E","25ç 58' 14""N","51ç 23' 50""E","25ç 58' 14""N",50,3,6,0,-123,677505.3,306,1659,56,79,336
135139,,14230,"25ç 58' 14""N",25.97055556,"51ç 23' 50""E",51.39722222,,,2,25.02.14 02:12:20,0,410,SR,401677505.3,"51ç 23' 50""E","25ç 58' 14""N","51ç 23' 50""E","25ç 58' 14""N",50,3,6,0,-123,677505.3,306,1659,56,79,336
135139,,14230,"25ç 58' 14""N",25.97055556,"51ç 23' 50""E",51.39722222,,,2,25.02.14 02:12:20,0,410,SR,401677505.3,"51ç 23' 50""E","25ç 58' 14""N","51ç 23' 50""E","25ç 58' 14""N",50,3,6,0,-123,677505.3,306,1659,56,79,336
135139,,14230,"25ç 58' 22""N",25.97277778,"51ç 24' 19""E",51.40527778,,,3,25.02.14 02:25:31,0,549,NK,401677505.2,"51ç 24' 19""E","25ç 58' 22""N","51ç 24' 19""E","25ç 58' 22""N",50,3,8,0,-122,677505.2,230,397,132,103,166
135139,,14230,"25ç 58' 22""N",25.97277778,"51ç 24' 19""E",51.40527778,,,3,25.02.14 02:25:31,0,549,NK,401677505.2,"51ç 24' 19""E","25ç 58' 22""N","51ç 24' 19""E","25ç 58' 22""N",50,3,8,0,-122,677505.2,230,397,132,103,166
135139,,14230,"25ç 58' 22""N",25.97277778,"51ç 24' 19""E",51.40527778,,,3,25.02.14 02:25:31,0,549,NK,401677505.2,"51ç 24' 19""E","25ç 58' 22""N","51ç 24' 19""E","25ç 58' 22""N",50,3,8,0,-122,677505.2,230,397,132,103,166
135139,,14230,"25ç 58' 22""N",25.97277778,"51ç 24' 19""E",51.40527778,,,3,25.02.14 02:25:31,0,549,NK,401677505.2,"51ç 24' 19""E","25ç 58' 22""N","51ç 24' 19""E","25ç 58' 22""N",50,3,8,0,-122,677505.2,230,397,132,103,166
135139,,14230,"25ç 58' 22""N",25.97277778,"51ç 24' 19""E",51.40527778,,,3,25.02.14 02:25:31,0,549,NK,401677505.2,"51ç 24' 19""E","25ç 58' 22""N","51ç 24' 19""E","25ç 58' 22""N",50,3,8,0,-122,677505.2,230,397,132,103,166
135139,,14230,"25ç 58' 22""N",25.97277778,"51ç 24' 19""E",51.40527778,,,3,25.02.14 02:25:31,0,549,NK,401677505.2,"51ç 24' 19""E","25ç 58' 22""N","51ç 24' 19""E","25ç 58' 22""N",50,3,8,0,-122,677505.2,230,397,132,103,166
135139,,14230,"25ç 58' 22""N",25.97277778,"51ç 24' 19""E",51.40527778,,,3,25.02.14 02:25:31,0,549,NK,401677505.2,"51ç 24' 19""E","25ç 58' 22""N","51ç 24' 19""E","25ç 58' 22""N",50,3,8,0,-122,677505.2,230,397,132,103,166
135139,,14230,"25ç 58' 22""N",25.97277778,"51ç 24' 19""E",51.40527778,,,3,25.02.14 02:25:31,0,549,NK,401677505.2,"51ç 24' 19""E","25ç 58' 22""N","51ç 24' 19""E","25ç 58' 22""N",50,3,8,0,-122,677505.2,230,397,132,103,166
135139,,14230,"25ç 59' 48""N",25.99666667,"51ç 24' 04""E",51.40111111,,,3,26.02.14 00:13:00,0,458,NN,401677503.6,"51ç 24' 04""E","25ç 59' 48""N","51ç 24' 04""E","25ç 59' 48""N",50,3,7,0,-125,677503.6,203,518,79,67,265
135139,,14230,"25ç 59' 48""N",25.99666667,"51ç 24' 04""E",51.40111111,,,3,26.02.14 00:13:00,0,458,NN,401677503.6,"51ç 24' 04""E","25ç 59' 48""N","51ç 24' 04""E","25ç 59' 48""N",50,3,7,0,-125,677503.6,203,518,79,67,265
135139,,14230,"25ç 59' 48""N",25.99666667,"51ç 24' 04""E",51.40111111,,,3,26.02.14 00:13:00,0,458,NN,401677503.6,"51ç 24' 04""E","25ç 59' 48""N","51ç 24' 04""E","25ç 59' 48""N",50,3,7,0,-125,677503.6,203,518,79,67,265
135139,,14230,"25ç 59' 48""N",25.99666667,"51ç 24' 04""E",51.40111111,,,3,26.02.14 00:13:00,0,458,NN,401677503.6,"51ç 24' 04""E","25ç 59' 48""N","51ç 24' 04""E","25ç 59' 48""N",50,3,7,0,-125,677503.6,203,518,79,67,265
135139,,14230,"25ç 59' 48""N",25.99666667,"51ç 24' 04""E",51.40111111,,,3,26.02.14 00:13:00,0,458,NN,401677503.6,"51ç 24' 04""E","25ç 59' 48""N","51ç 24' 04""E","25ç 59' 48""N",50,3,7,0,-125,677503.6,203,518,79,67,265
135139,,14230,"25ç 59' 48""N",25.99666667,"51ç 24' 04""E",51.40111111,,,3,26.02.14 00:13:00,0,458,NN,401677503.6,"51ç 24' 04""E","25ç 59' 48""N","51ç 24' 04""E","25ç 59' 48""N",50,3,7,0,-125,677503.6,203,518,79,67,265
135139,,14230,"25ç 59' 48""N",25.99666667,"51ç 24' 04""E",51.40111111,,,3,26.02.14 00:13:00,0,458,NN,401677503.6,"51ç 24' 04""E","25ç 59' 48""N","51ç 24' 04""E","25ç 59' 48""N",50,3,7,0,-125,677503.6,203,518,79,67,265
135139,,14230,"25ç 59' 50""N",25.99722222,"51ç 24' 04""E",51.40111111,,,B,26.02.14 00:20:16,0,0,NK,401677503.5,"51ç 24' 04""E","25ç 59' 50""N","51ç 24' 04""E","25ç 59' 50""N",0,3,1,0,-134,677503.5,418,482,361,84,1075
135139,,14230,"26ç 00' 08""N",26.00222222,"51ç 24' 05""E",51.40138889,,,B,26.02.14 02:05:10,0,0,NK,401677504.6,"51ç 24' 05""E","26ç 00' 08""N","51ç 24' 05""E","26ç 00' 08""N",8,3,1,0,-134,677504.6,1457,1624,1306,89,4109
