Platform ID ,Platform,Prg No.,Latitude,Lat (DD),Longitude,Lon (DD),Heading,Speed,Loc. quality,Loc. date,Altitude,Pass,Sat.,Frequency,Msg Date,Comp.,Alarm,Format name,PTT CURRENT ,BATTERY ,NB OF ,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,Long. 1,Lat. sol. 1,Long. 2,Lat. sol. 2,Loc. idx,Nopc,Msg,> - 120 DB,Best level,Delta freq.,Error radius,Semi-major axis,Semi-minor axis,Ellipse orientation,GDOP,,,,,,,,,,,,,,,,
144321,,14230,"26Á 30' 58""N",26.51611111,"51Á 07' 51""E",51.13083333,,,A,16.12.14 18:03:10,0,133,MB,401677488.5,16.12.14 18:03:25,1,N,FORMAT TEMPL. 31X8-A1 ,,,,49,136,0,0,0,0,0,0,0,234,6,0,0,0,87,"51Á 07' 51""E","26Á 30' 58""N","51Á 07' 51""E","26Á 30' 58""N",8,3,3,0,-127,677488.5,3301,53373,204,70,3217,,,,,,,,,,,,,,,,
144321,,14230,"26Á 30' 04""N",26.50111111,"51Á 07' 04""E",51.11777778,,,1,16.12.14 18:52:23,0,490,MA,401677493.2,16.12.14 18:55:00,1,N,FORMAT TEMPL. 31X8-A1 ,,,,49,142,0,0,0,0,0,0,12,247,0,0,0,0,62,"51Á 07' 04""E","26Á 30' 04""N","51Á 07' 04""E","26Á 30' 04""N",48,3,9,4,-117,677493.2,723,1248,418,128,267,,,,,,,,,,,,,,,,
144321,,14230,"26Á 30' 20""N",26.50555556,"51Á 06' 30""E",51.10833333,,,3,16.12.14 22:13:12,0,713,NP,401677487,16.12.14 22:23:36,2,N,FORMAT TEMPL. 31X8-A1 ,,,,50,8,0,0,0,0,0,0,0,241,66,2,0,0,145,"51Á 06' 30""E","26Á 30' 20""N","51Á 06' 30""E","26Á 30' 20""N",58,3,16,0,-122,677487,209,275,158,103,133,,,,,,,,,,,,,,,,
144321,,14230,"26Á 29' 21""N",26.48916667,"51Á 06' 31""E",51.10861111,,,B,17.12.14 06:35:50,0,96,MB,401677481.6,17.12.14 06:35:02,1,N,FORMAT TEMPL. 31X8-A1 ,,,,49,136,0,0,0,0,0,0,0,234,6,0,0,0,87,"51Á 06' 31""E","26Á 29' 21""N","51Á 06' 31""E","26Á 29' 21""N",8,3,2,0,-129,677481.6,6256,27526,1421,88,6331,,,,,,,,,,,,,,,,
144321,,14230,"26Á 28' 36""N",26.47666667,"51Á 05' 24""E",51.09,,,0,17.12.14 11:14:19,0,280,NP,401677486.4,17.12.14 11:15:29,1,N,FORMAT TEMPL. 31X8-A1 ,,,,49,200,0,0,0,0,0,0,0,237,67,4,0,0,211,"51Á 05' 24""E","26Á 28' 36""N","51Á 05' 24""E","26Á 28' 36""N",48,2,4,0,-128,677486.4,3203,18025,569,95,1051,,,,,,,,,,,,,,,,
144321,,14230,"26Á 29' 34""N",26.49277778,"51Á 04' 42""E",51.07833333,,,A,17.12.14 18:33:00,0,89,MA,401677475.4,17.12.14 18:33:23,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,14,0,0,0,0,3,10,63,2,245,129,2,156,59,"51Á 04' 42""E","26Á 29' 34""N","51Á 04' 42""E","26Á 29' 34""N",8,3,3,2,-114,677475.4,2757,12139,625,30,1794,,,,,,,,,,,,,,,,
144321,,14230,"26Á 27' 11""N",26.45305556,"51Á 04' 47""E",51.07972222,,,2,17.12.14 22:05:48,0,356,NP,401677484.8,17.12.14 22:07:18,1,N,FORMAT TEMPL. 31X8-A1 ,,,,49,232,0,0,0,0,0,0,0,33,240,36,0,0,178,"51Á 04' 47""E","26Á 27' 11""N","51Á 04' 47""E","26Á 27' 11""N",58,3,6,0,-126,677484.8,302,499,182,128,296,,,,,,,,,,,,,,,,
144321,,14230,"26Á 26' 22""N",26.43944444,"51Á 08' 12""E",51.13666667,,,B,18.12.14 06:55:43,0,329,MA,401677474,18.12.14 06:55:43,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,8,0,0,0,0,0,0,0,241,66,2,2,0,145,"51Á 08' 12""E","26Á 26' 22""N","51Á 08' 12""E","26Á 26' 22""N",8,3,2,0,-121,677474,3409,77168,150,169,5146,,,,,,,,,,,,,,,,
144321,,14230,"26Á 30' 27""N",26.5075,"51Á 06' 19""E",51.10527778,,,B,20.12.14 10:47:04,0,45,NP,401677469.5,20.12.14 10:46:42,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,8,0,0,0,0,0,0,0,177,66,3,32,3,145,"51Á 06' 19""E","26Á 30' 27""N","51Á 06' 19""E","26Á 30' 27""N",0,3,2,0,-128,677469.5,4407,51547,376,100,12461,,,,,,,,,,,,,,,,
144321,,14230,"26Á 30' 49""N",26.51361111,"51Á 01' 18""E",51.02166667,,,B,20.12.14 18:19:28,0,90,MB,401677488.9,20.12.14 18:18:44,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,8,0,0,0,0,0,16,0,241,66,2,0,0,145,"51Á 01' 18""E","26Á 30' 49""N","51Á 01' 18""E","26Á 30' 49""N",8,3,2,0,-133,677488.9,2508,32789,191,62,7083,,,,,,,,,,,,,,,,
144321,,14230,"26Á 34' 10""N",26.56944444,"51Á 05' 21""E",51.08916667,,,A,20.12.14 21:31:44,0,134,NP,401677494.9,20.12.14 21:32:00,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,8,128,2,8,33,0,33,2,241,66,30,255,255,62,"51Á 05' 21""E","26Á 34' 10""N","51Á 05' 21""E","26Á 34' 10""N",8,3,3,0,-131,677494.9,989,4321,226,145,2760,,,,,,,,,,,,,,,,
144321,,14230,"26Á 36' 59""N",26.61638889,"51Á 00' 32""E",51.00888889,,,A,21.12.14 10:29:45,0,333,NP,401677472.6,21.12.14 10:28:46,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,72,0,0,0,0,0,0,0,111,249,0,0,0,158,"51Á 00' 32""E","26Á 36' 59""N","51Á 00' 32""E","26Á 36' 59""N",0,3,3,0,-126,677472.6,799,17251,37,90,1900,,,,,,,,,,,,,,,,
144321,,14230,"26Á 33' 03""N",26.55083333,"51Á 02' 48""E",51.04666667,,,A,22.12.14 06:28:29,0,231,MB,401677482.6,22.12.14 06:31:35,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,78,0,0,0,0,0,0,0,247,2,64,0,0,135,"51Á 02' 48""E","26Á 33' 03""N","51Á 02' 48""E","26Á 33' 03""N",0,3,3,0,-126,677482.6,10968,0,112,101,9247,,,,,,,,,,,,,,,,
144321,,14230,"26Á 31' 45""N",26.52916667,"51Á 09' 26""E",51.15722222,,,1,22.12.14 07:11:01,0,540,MA,401677477.8,22.12.14 07:18:39,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,78,0,0,0,0,0,0,0,247,2,0,0,0,135,"51Á 09' 26""E","26Á 31' 45""N","51Á 09' 26""E","26Á 31' 45""N",48,2,8,1,-119,677477.8,593,695,504,86,201,,,,,,,,,,,,,,,,
144321,,14230,"26Á 30' 27""N",26.5075,"51Á 06' 19""E",51.10527778,,,B,20.12.14 10:47:04,0,45,NP,401677469.5,20.12.14 10:46:42,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,8,0,0,0,0,0,0,0,177,66,3,32,3,145,,,,,,,,,,,,,,,,,"51Á 06' 19""E","26Á 30' 27""N","51Á 06' 19""E","26Á 30' 27""N",0,3,2,0,-128,677469.5,4407,51547,376,100,12461
144321,,14230,"26Á 30' 49""N",26.51361111,"51Á 01' 18""E",51.02166667,,,B,20.12.14 18:19:28,0,90,MB,401677488.9,20.12.14 18:18:44,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,8,0,0,0,0,0,16,0,241,66,2,0,0,145,,,,,,,,,,,,,,,,,"51Á 01' 18""E","26Á 30' 49""N","51Á 01' 18""E","26Á 30' 49""N",8,3,2,0,-133,677488.9,2508,32789,191,62,7083
144321,,14230,"26Á 34' 10""N",26.56944444,"51Á 05' 21""E",51.08916667,,,A,20.12.14 21:31:44,0,134,NP,401677494.9,20.12.14 21:32:00,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,8,128,2,8,33,0,33,2,241,66,30,255,255,62,,,,,,,,,,,,,,,,,"51Á 05' 21""E","26Á 34' 10""N","51Á 05' 21""E","26Á 34' 10""N",8,3,3,0,-131,677494.9,989,4321,226,145,2760
144321,,14230,"26Á 36' 59""N",26.61638889,"51Á 00' 32""E",51.00888889,,,A,21.12.14 10:29:45,0,333,NP,401677472.6,21.12.14 10:28:46,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,72,0,0,0,0,0,0,0,111,249,0,0,0,158,,,,,,,,,,,,,,,,,"51Á 00' 32""E","26Á 36' 59""N","51Á 00' 32""E","26Á 36' 59""N",0,3,3,0,-126,677472.6,799,17251,37,90,1900
144321,,14230,"26Á 33' 03""N",26.55083333,"51Á 02' 48""E",51.04666667,,,A,22.12.14 06:28:29,0,231,MB,401677482.6,22.12.14 06:31:35,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,78,0,0,0,0,0,0,0,247,2,64,0,0,135,,,,,,,,,,,,,,,,,"51Á 02' 48""E","26Á 33' 03""N","51Á 02' 48""E","26Á 33' 03""N",0,3,3,0,-126,677482.6,10968,0,112,101,9247
144321,,14230,"26Á 31' 45""N",26.52916667,"51Á 09' 26""E",51.15722222,,,1,22.12.14 07:11:01,0,540,MA,401677477.8,22.12.14 07:18:39,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,78,0,0,0,0,0,0,0,247,2,0,0,0,135,,,,,,,,,,,,,,,,,"51Á 09' 26""E","26Á 31' 45""N","51Á 09' 26""E","26Á 31' 45""N",48,2,8,1,-119,677477.8,593,695,504,86,201
144321,,14230,"26Á 30' 30""N",26.50833333,"51Á 09' 13""E",51.15361111,,,0,22.12.14 18:29:11,0,179,MA,401677487.9,22.12.14 18:29:56,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,14,0,0,0,0,0,0,20,249,13,0,0,0,166,,,,,,,,,,,,,,,,,"51Á 09' 13""E","26Á 30' 30""N","51Á 09' 13""E","26Á 30' 30""N",48,3,4,3,-116,677487.9,2820,6876,1156,37,548
144321,,14230,"26Á 28' 21""N",26.4725,"51Á 16' 18""E",51.27166667,,,B,23.12.14 10:10:45,0,46,NP,401677484.6,23.12.14 10:10:45,1,N,FORMAT TEMPL. 31X8-A1 ,,,,9,129,205,67,75,75,150,,,,,,,,,,,,,,,,,,,,,,,,,"51Á 16' 18""E","26Á 28' 21""N","51Á 16' 18""E","26Á 28' 21""N",8,2,2,0,-123,677484.6,30101,0,664,81,11708
144321,,14230,"26Á 28' 05""N",26.46805556,"51Á 11' 49""E",51.19694444,,,2,23.12.14 18:10:43,0,624,MA,401677487.6,23.12.14 18:12:57,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,46,0,32,0,0,0,0,0,248,11,0,0,0,157,,,,,,,,,,,,,,,,,"51Á 11' 49""E","26Á 28' 05""N","51Á 11' 49""E","26Á 28' 05""N",48,3,14,7,-114,677487.6,341,797,146,81,135
144321,,14230,"26Á 25' 48""N",26.43,"51Á 11' 56""E",51.19888889,,,A,23.12.14 18:59:03,0,89,MB,401677495.3,23.12.14 18:58:19,1,N,FORMAT TEMPL. 31X8-A1 ,,,,10,122,205,63,67,126,140,,,,,,,,,,,,,,,,,,,,,,,,,"51Á 11' 56""E","26Á 25' 48""N","51Á 11' 56""E","26Á 25' 48""N",8,3,3,0,-131,677495.3,4055,11549,1423,95,1994
144321,,14230,"26Á 25' 47""N",26.42972222,"51Á 17' 19""E",51.28861111,,,3,23.12.14 22:36:13,0,716,NP,401677488.2,23.12.14 22:43:08,2,N,FORMAT TEMPL. 31X8-A1 ,,,,50,142,0,0,0,0,0,2,45,246,16,0,0,0,11,,,,,,,,,,,,,,,,,"51Á 17' 19""E","26Á 25' 47""N","51Á 17' 19""E","26Á 25' 47""N",58,3,13,0,-123,677488.2,197,671,57,104,203
144321,,14230,"26Á 22' 44""N",26.37888889,"51Á 22' 04""E",51.36777778,,,3,24.12.14 22:28:00,0,624,NP,401677487.8,24.12.14 22:33:27,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,110,0,0,0,0,0,0,11,254,5,0,0,0,82,,,,,,,,,,,,,,,,,"51Á 22' 04""E","26Á 22' 44""N","51Á 22' 04""E","26Á 22' 44""N",58,3,12,0,-125,677487.8,197,332,116,100,146
144321,,14230,"26Á 19' 37""N",26.32694444,"51Á 27' 38""E",51.46055556,,,A,25.12.14 07:00:09,0,91,MB,401677488.7,25.12.14 07:00:10,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,8,2,0,0,0,0,0,0,229,90,0,6,16,182,,,,,,,,,,,,,,,,,"51Á 27' 38""E","26Á 19' 37""N","51Á 27' 38""E","26Á 19' 37""N",8,3,3,0,-129,677488.7,3836,19622,749,138,6179
144321,,14230,"26Á 18' 40""N",26.31111111,"51Á 25' 01""E",51.41694444,,,3,25.12.14 09:46:43,0,607,NP,401677476.2,25.12.14 09:52:16,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,169,0,4,3,4,64,145,36,242,205,136,36,1,172,192,39,230,221,164,77,18,134,201,144,146,109,217,109,180,73,"51Á 25' 01""E","26Á 18' 40""N","51Á 25' 01""E","26Á 18' 40""N",58,3,7,0,-121,677476.2,212,496,90,68,282
144321,,14230,"26Á 16' 04""N",26.26777778,"51Á 26' 34""E",51.44277778,,,B,25.12.14 19:05:31,0,90,MA,401677501.8,25.12.14 19:04:01,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,136,0,0,0,0,0,0,0,254,105,1,0,0,222,,,,,,,,,,,,,,,,,"51Á 26' 34""E","26Á 16' 04""N","51Á 26' 34""E","26Á 16' 04""N",8,3,2,0,-129,677501.8,8823,68096,1143,107,6034
144321,,14230,"26Á 14' 50""N",26.24722222,"51Á 26' 10""E",51.43611111,,,A,25.12.14 22:20:07,0,89,NP,401677487,25.12.14 22:20:07,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,142,0,0,0,0,0,2,45,246,16,0,11,160,64,,,,,,,,,,,,,,,,,"51Á 26' 10""E","26Á 14' 50""N","51Á 26' 10""E","26Á 14' 50""N",8,3,3,0,-121,677487,1265,15777,101,92,3546
144321,,14230,"26Á 11' 44""N",26.19555556,"51Á 25' 21""E",51.4225,,,A,26.12.14 06:46:09,0,180,MB,401677483.5,26.12.14 06:46:54,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,206,0,0,0,0,0,0,2,247,0,0,0,0,7,,,,,,,,,,,,,,,,,"51Á 25' 21""E","26Á 11' 44""N","51Á 25' 21""E","26Á 11' 44""N",8,3,3,0,-125,677483.5,393,3529,43,108,1061
144321,,14230,"26Á 14' 34""N",26.24277778,"51Á 25' 20""E",51.42222222,,,B,26.12.14 22:02:55,0,89,NP,401677481.5,26.12.14 22:02:11,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,46,0,0,0,0,0,0,249,33,0,64,0,0,133,,,,,,,,,,,,,,,,,"51Á 25' 20""E","26Á 14' 34""N","51Á 25' 20""E","26Á 14' 34""N",8,3,2,0,-133,677481.5,2855,33415,243,80,8061
144321,,14230,"26Á 13' 48""N",26.23,"51Á 21' 27""E",51.3575,,,2,27.12.14 07:06:57,0,668,MA,401677477.8,27.12.14 07:16:15,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,234,123,147,177,145,51,25,133,100,15,89,175,130,31,,,,,,,,,,,,,,,,,"51Á 21' 27""E","26Á 13' 48""N","51Á 21' 27""E","26Á 13' 48""N",58,3,9,2,-118,677477.8,282,380,208,105,185
144321,,14230,"26Á 13' 59""N",26.23305556,"51Á 22' 18""E",51.37166667,,,A,27.12.14 09:25:09,0,257,NP,401677486.8,27.12.14 09:25:35,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,72,0,0,0,0,0,0,99,250,12,0,0,0,28,,,,,,,,,,,,,,,,,"51Á 22' 18""E","26Á 13' 59""N","51Á 22' 18""E","26Á 13' 59""N",8,3,3,0,-128,677486.8,905,3804,215,109,797
144321,,14230,"26Á 14' 10""N",26.23611111,"51Á 21' 57""E",51.36583333,,,B,27.12.14 11:06:37,0,80,NP,401677489.8,27.12.14 11:05:58,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,192,0,0,0,0,0,0,0,100,65,18,239,239,143,,,,,,,,,,,,,,,,,"51Á 21' 57""E","26Á 14' 10""N","51Á 21' 57""E","26Á 14' 10""N",8,3,2,0,-123,677489.8,850,3656,197,13,2376
144321,,14230,"26Á 17' 29""N",26.29138889,"51Á 22' 11""E",51.36972222,,,A,27.12.14 18:22:00,0,134,MA,401677490.4,27.12.14 18:22:15,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,72,0,0,0,0,0,0,99,250,12,0,0,0,28,,,,,,,,,,,,,,,,,"51Á 22' 11""E","26Á 17' 29""N","51Á 22' 11""E","26Á 17' 29""N",8,3,3,0,-120,677490.4,2886,32363,257,63,4346
144321,,14230,"26Á 13' 29""N",26.22472222,"51Á 21' 56""E",51.36555556,,,B,28.12.14 17:59:52,0,45,MA,401677485.7,28.12.14 17:59:30,1,N,FORMAT TEMPL. 31X8-A1 ,,,,50,232,0,0,0,0,0,0,0,234,34,3,0,0,215,,,,,,,,,,,,,,,,,"51Á 21' 56""E","26Á 13' 29""N","51Á 21' 56""E","26Á 13' 29""N",8,3,2,0,-131,677485.7,2604,6559,1034,53,7355
144321,,14230,"26Á 15' 00""N",26.25,"51Á 24' 31""E",51.40861111,,,2,28.12.14 21:45:37,0,401,NP,401677488.2,28.12.14 21:47:45,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,4,4,64,236,152,224,70,213,84,74,129,64,254,218,,,,,,,,,,,,,,,,,"51Á 24' 31""E","26Á 15' 00""N","51Á 24' 31""E","26Á 15' 00""N",58,3,8,0,-130,677488.2,342,541,215,28,352
144321,,14230,"26Á 14' 13""N",26.23694444,"51Á 26' 23""E",51.43972222,,,3,28.12.14 23:23:43,0,581,NP,401677488.6,28.12.14 23:31:10,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,136,0,0,0,0,0,0,118,237,5,0,0,0,221,,,,,,,,,,,,,,,,,"51Á 26' 23""E","26Á 14' 13""N","51Á 26' 23""E","26Á 14' 13""N",58,3,10,0,-122,677488.6,207,391,109,122,187
144321,,14230,"26Á 15' 03""N",26.25083333,"51Á 23' 51""E",51.3975,,,A,29.12.14 09:04:42,0,220,NP,401677467,29.12.14 09:05:26,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,40,0,0,0,0,0,0,0,200,37,1,0,0,151,,,,,,,,,,,,,,,,,"51Á 23' 51""E","26Á 15' 03""N","51Á 23' 51""E","26Á 15' 03""N",8,3,3,0,-127,677467,1466,7744,277,136,1771
144321,,14230,"26Á 14' 37""N",26.24361111,"51Á 26' 08""E",51.43555556,,,1,29.12.14 10:37:08,0,369,NP,401677482.9,29.12.14 10:40:48,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,110,0,0,0,0,0,0,250,9,0,0,0,0,92,,,,,,,,,,,,,,,,,"51Á 26' 08""E","26Á 14' 37""N","51Á 26' 08""E","26Á 14' 37""N",58,3,4,0,-124,677482.9,831,7092,97,79,855
144321,,14230,"26Á 14' 34""N",26.24277778,"51Á 23' 12""E",51.38666667,,,A,29.12.14 18:32:32,0,223,MB,401677489.4,29.12.14 18:32:18,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,168,0,0,0,0,0,0,116,228,17,0,0,0,188,,,,,,,,,,,,,,,,,"51Á 23' 12""E","26Á 14' 34""N","51Á 23' 12""E","26Á 14' 34""N",8,3,3,0,-129,677489.4,2025,24856,165,68,3494
144321,,14230,"26Á 14' 48""N",26.24666667,"51Á 23' 45""E",51.39583333,,,B,29.12.14 19:20:57,0,45,MA,401677493.9,29.12.14 19:20:35,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,168,0,0,0,0,0,0,116,228,17,0,0,0,188,,,,,,,,,,,,,,,,,"51Á 23' 45""E","26Á 14' 48""N","51Á 23' 45""E","26Á 14' 48""N",8,3,2,0,-133,677493.9,1712,4092,716,82,3734
144321,,14230,"26Á 15' 19""N",26.25527778,"51Á 25' 47""E",51.42972222,,,3,29.12.14 21:32:41,0,445,NP,401677488,29.12.14 21:35:46,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,168,0,0,0,0,0,0,116,228,17,0,0,0,188,,,,,,,,,,,,,,,,,"51Á 25' 47""E","26Á 15' 19""N","51Á 25' 47""E","26Á 15' 19""N",58,3,8,0,-130,677488,220,323,150,5,382
144321,,14230,"26Á 14' 05""N",26.23472222,"51Á 28' 00""E",51.46666667,,,3,29.12.14 23:14:41,0,717,NP,401677488,29.12.14 23:18:25,2,N,FORMAT TEMPL. 31X8-A1 ,,,,51,78,0,0,0,0,0,0,253,29,0,0,0,0,101,,,,,,,,,,,,,,,,,"51Á 28' 00""E","26Á 14' 05""N","51Á 28' 00""E","26Á 14' 05""N",58,3,14,0,-121,677488,225,581,87,107,158
144321,,14230,"26Á 11' 06""N",26.185,"51Á 30' 14""E",51.50388889,,,B,30.12.14 06:05:56,0,314,MA,401677483.2,30.12.14 06:05:57,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,142,2,0,0,0,0,0,254,16,0,0,0,0,49,,,,,,,,,,,,,,,,,"51Á 30' 14""E","26Á 11' 06""N","51Á 30' 14""E","26Á 11' 06""N",8,3,2,1,-115,677483.2,4642,119713,180,131,5247
144321,,14230,"26Á 12' 11""N",26.20305556,"51Á 35' 04""E",51.58444444,,,B,30.12.14 10:27:33,0,44,NP,401677490.6,30.12.14 10:27:11,1,N,FORMAT TEMPL. 31X8-A1 ,,,,19,123,208,65,75,134,141,,,,,,,,,,,,,,,,,,,,,,,,,"51Á 35' 04""E","26Á 12' 11""N","51Á 35' 04""E","26Á 12' 11""N",8,3,2,0,-130,677490.6,3082,8919,1065,56,8712
