Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
7007,41588,3,SR,3,1,07-Dec-2021,20:11:10,-3.8493,-32.4128,,401677507,-121,50,0,07-Dec-2021,20:08:59,-2.6549,-37.7635,263,158,512,49,93,,,9,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,SR,3,1,07-Dec-2021,20:11:10,-3.8493,-32.4128,,401677507,-121,50,0,07-Dec-2021,20:10:26,-2.6549,-37.7635,263,158,512,49,93,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,SR,3,1,07-Dec-2021,20:11:10,-3.8493,-32.4128,,401677507,-121,50,0,07-Dec-2021,20:11:55,-2.6549,-37.7635,263,158,512,49,93,,,68,138,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,SR,3,1,07-Dec-2021,20:11:10,-3.8493,-32.4128,,401677507,-121,50,0,07-Dec-2021,20:13:22,-2.6549,-37.7635,263,158,512,49,93,,,92,176,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,NK,3,2,07-Dec-2021,21:05:56,-3.8459,-32.4160,,401677529,-128,56,0,07-Dec-2021,21:04:29,-3.8459,-32.4160,351,146,223,95,109,,,66,69,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,NK,3,2,07-Dec-2021,21:05:56,-3.8459,-32.4160,,401677529,-128,56,0,07-Dec-2021,21:05:58,-3.8459,-32.4160,351,146,223,95,109,,,93,181,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,NK,3,2,07-Dec-2021,21:05:56,-3.8459,-32.4160,,401677529,-128,56,1,07-Dec-2021,21:10:20,-3.8459,-32.4160,351,146,223,95,109,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,NP,B,3,07-Dec-2021,21:11:49,-3.8468,-32.4114,,401677530,-131,7,0,07-Dec-2021,21:10:20,-3.8468,-32.4114,178,780,7218,84,92,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,NP,B,3,07-Dec-2021,21:11:49,-3.8468,-32.4114,,401677530,-131,7,0,07-Dec-2021,21:13:18,-3.8468,-32.4114,178,780,7218,84,92,,,94,186,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,SR,B,4,08-Dec-2021,19:36:06,-3.8296,-32.4033,,401677530,-131,,0,08-Dec-2021,19:36:07,-3.8296,-32.4033,,4878,5302,4487,50,,,108,142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,NP,B,5,08-Dec-2021,21:03:31,-3.8391,-32.4077,,401677529,-127,8,0,08-Dec-2021,21:03:31,-3.8391,-32.4077,,3829,15398,951,71,,,70,81,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,SR,B,6,08-Dec-2021,21:19:58,-3.8497,-32.4240,,401677539,-130,6,0,08-Dec-2021,21:19:59,-3.8497,-32.4240,,3035,13623,676,80,,,88,235,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,NK,B,7,08-Dec-2021,22:17:11,-3.8496,-32.4232,,401677538,-127,8,0,08-Dec-2021,22:17:12,-3.8496,-32.4232,,3172,10390,968,80,,,90,241,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,MC,B,8,08-Dec-2021,23:15:59,-3.8488,-32.4243,,401677535,-120,8,0,08-Dec-2021,23:15:59,-3.8488,-32.4243,287,3023,202599,45,83,,,81,246,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,MC,B,8,08-Dec-2021,23:15:59,-3.8488,-32.4243,,401677535,-120,8,0,08-Dec-2021,23:20:46,-3.8488,-32.4243,287,3023,202599,45,83,,,108,142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,NN,B,9,09-Dec-2021,01:00:11,-3.8540,-32.4392,,401677535,-128,8,0,09-Dec-2021,00:59:37,-3.8540,-32.4392,70,1959,6946,552,103,,,108,142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,NN,B,9,09-Dec-2021,01:00:11,-3.8540,-32.4392,,401677535,-128,8,0,09-Dec-2021,01:00:47,-3.8540,-32.4392,70,1959,6946,552,103,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,MC,B,10,09-Dec-2021,01:00:46,-3.8495,-32.4281,,401677533,-128,8,0,09-Dec-2021,01:00:47,-3.8495,-32.4281,,2525,6055,1053,87,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41588,3,SR,A,11,09-Dec-2021,08:11:07,-3.8543,-32.4420,,401677539,-124,8,0,09-Dec-2021,08:09:17,-3.8543,-32.4420,514,359,4062,31,72,,,68,75,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
