DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Neto,41588,UT,DS,4,0,0,87,87,20:11:10 07-Dec-2021,SR,3,-3.8493,-32.4128,-2.6549,-37.7635,50,,401677507,-121
Neto,41588,UT,DS,4,1,0,,,21:05:56 07-Dec-2021,NK,3,-3.8459,-32.4160,-3.8459,-32.4160,56,,401677529,-128
Neto,41588,UT,DS,2,0,0,178,178,21:11:49 07-Dec-2021,NP,B,-3.8468,-32.4114,-3.8468,-32.4114,7,,401677530,-131
Neto,41588,UT,DS,1,0,0,,,19:36:06 08-Dec-2021,SR,B,-3.8296,-32.4033,-3.8296,-32.4033,,,401677530,-131
Neto,41588,UT,DS,1,0,0,,,21:03:31 08-Dec-2021,NP,B,-3.8391,-32.4077,-3.8391,-32.4077,8,,401677529,-127
Neto,41588,UT,DS,1,0,0,,,21:19:58 08-Dec-2021,SR,B,-3.8497,-32.4240,-3.8497,-32.4240,6,,401677539,-130
Neto,41588,UT,DS,1,0,0,,,22:17:11 08-Dec-2021,NK,B,-3.8496,-32.4232,-3.8496,-32.4232,8,,401677538,-127
Neto,41588,UT,DS,2,0,0,287,287,23:15:59 08-Dec-2021,MC,B,-3.8488,-32.4243,-3.8488,-32.4243,8,,401677535,-120
Neto,41588,UT,DS,2,0,0,70,70,01:00:11 09-Dec-2021,NN,B,-3.8540,-32.4392,-3.8540,-32.4392,8,,401677535,-128
Neto,41588,UT,DS,1,0,0,,,01:00:46 09-Dec-2021,MC,B,-3.8495,-32.4281,-3.8495,-32.4281,8,,401677533,-128
Neto,41588,UT,DS,3,0,0,257,221,08:11:07 09-Dec-2021,SR,A,-3.8543,-32.4420,-3.8543,-32.4420,8,,401677539,-124
Neto,41588,UT,DS,2,0,0,30,30,09:14:45 09-Dec-2021,NK,B,-3.8507,-32.4446,-3.8507,-32.4446,8,,401677539,-130
Neto,41588,UT,DS,1,0,0,,,09:50:33 09-Dec-2021,NP,B,-3.8491,-32.4449,-3.8491,-32.4449,8,,401677538,-131
Neto,41588,UT,DS,2,0,0,173,173,11:01:14 09-Dec-2021,MB,B,-3.8427,-32.4446,-3.8427,-32.4446,8,,401677540,-128
Neto,41588,UT,DS,1,0,0,,,11:01:14 09-Dec-2021,NK,B,-3.8428,-32.4441,-3.8428,-32.4441,,,401677539,-130
Neto,41588,UT,DS,2,0,0,30,30,12:02:39 09-Dec-2021,MC,B,-3.8330,-32.4560,,,8,,401677541,-125
Neto,41588,UT,DS,2,0,0,30,30,12:02:54 09-Dec-2021,NN,B,-3.8466,-32.4460,-3.8466,-32.4460,8,,401677541,-124
Neto,41588,UT,DS,3,0,0,45,30,13:40:45 09-Dec-2021,NN,A,-3.8552,-32.4525,,,8,,401677534,-133
Neto,41588,UT,DS,2,0,0,56,56,19:09:05 09-Dec-2021,SR,B,-3.8454,-32.4465,-3.8454,-32.4465,8,,401677544,-126
Neto,41588,UT,DS,1,0,0,,,20:52:41 09-Dec-2021,SR,B,-3.8525,-32.4409,-3.8525,-32.4409,,,401677542,-128
Neto,41588,UT,DS,1,0,0,,,20:52:41 09-Dec-2021,NP,B,-3.8520,-32.4420,-3.8520,-32.4420,8,,401677538,-126
Neto,41588,UT,DS,1,0,0,,,23:40:23 09-Dec-2021,MB,B,-3.8544,-32.4420,-3.8544,-32.4420,8,,401677539,-128
Neto,41588,UT,DS,3,0,0,113,59,00:47:33 10-Dec-2021,NN,A,-3.8575,-32.4336,-3.8575,-32.4336,8,,401677539,-127
Neto,41588,UT,DS,1,0,0,,,07:39:25 10-Dec-2021,SR,B,-3.8663,-32.4206,-3.8663,-32.4206,8,,401677539,-127
Neto,41588,UT,DS,1,0,0,,,08:56:49 10-Dec-2021,NK,B,-3.8600,-32.4213,-3.8600,-32.4213,8,,401677537,-126
Neto,41588,UT,DS,3,0,0,31,29,09:31:08 10-Dec-2021,NP,A,-3.8575,-32.4081,-3.8575,-32.4081,8,,401677543,-132
Neto,41588,UT,DS,4,0,0,29,29,11:34:24 10-Dec-2021,MC,0,-3.8491,-32.3875,-3.8491,-32.3875,58,,401677541,-119
Neto,41588,UT,DS,2,0,0,29,29,11:50:15 10-Dec-2021,NN,B,-3.8471,-32.4135,-3.8471,-32.4135,6,,401677548,-124
Neto,41588,UT,DS,3,0,1,30,30,13:18:57 10-Dec-2021,MC,A,-3.8424,-32.4305,-3.8424,-32.4305,8,,401677541,-131
Neto,41588,UT,DS,1,0,0,,,20:17:42 10-Dec-2021,SR,B,-3.8563,-32.4235,-3.8563,-32.4235,8,,401677548,-133
Neto,41588,UT,DS,3,0,0,136,36,21:28:26 10-Dec-2021,NK,A,-3.8496,-32.4491,-3.8496,-32.4491,8,,401677539,-127
Neto,41588,UT,DS,1,0,0,,,08:29:13 11-Dec-2021,NK,B,-3.8418,-32.4824,-3.8418,-32.4824,8,,401677544,-130
Neto,41588,UT,DS,1,0,0,,,08:48:03 11-Dec-2021,SR,B,-3.8514,-32.4604,-3.8514,-32.4604,6,,401677536,-132
Neto,41588,UT,DS,6,1,0,,,09:22:42 11-Dec-2021,NP,0,-3.8433,-32.4438,-3.8433,-32.4438,57,,401677543,-122
Neto,41588,UT,DS,1,0,0,,,10:07:00 11-Dec-2021,NK,B,-3.8394,-32.4387,-3.8394,-32.4387,8,,401677543,-128
Neto,41588,UT,DS,1,0,0,,,11:21:45 11-Dec-2021,MC,B,-3.8348,-32.4320,-3.8348,-32.4320,8,,401677542,-131
Neto,41588,UT,DS,1,0,0,,,12:06:10 11-Dec-2021,MB,B,-3.8330,-32.4236,-3.8330,-32.4236,8,,401677545,-130
