DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
Neto,41588,UT,Weak,07-Dec-2021,20:08:59,07-Dec-2021,20:09:00
Neto,41588,UT,Strong,16-Dec-2021,10:07:35,16-Dec-2021,10:07:39
Neto,41588,UT,Strong,05-Mar-2022,11:18:12,05-Mar-2022,11:18:38
Neto,41588,UT,Strong,22-Apr-2022,10:10:21,22-Apr-2022,10:11:08
