DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Neto,41588,UT,20:11:10 07-Dec-2021,Argos,3,-3.8493,-32.4128,158,512,49,93,,,,,,
Neto,41588,UT,21:05:56 07-Dec-2021,Argos,3,-3.8459,-32.4160,146,223,95,109,,,,,,
Neto,41588,UT,21:11:49 07-Dec-2021,Argos,B,-3.8468,-32.4114,780,7218,84,92,,,,,,
Neto,41588,UT,15:45:00 08-Dec-2021,User,,-3.8528,-32.4463,,,,,,,,,,
Neto,41588,UT,19:36:06 08-Dec-2021,Argos,B,-3.8296,-32.4033,4878,5302,4487,50,,,,,,
Neto,41588,UT,21:03:31 08-Dec-2021,Argos,B,-3.8391,-32.4077,3829,15398,951,71,,,,,,
Neto,41588,UT,21:19:58 08-Dec-2021,Argos,B,-3.8497,-32.4240,3035,13623,676,80,,,,,,
Neto,41588,UT,22:17:11 08-Dec-2021,Argos,B,-3.8496,-32.4232,3172,10390,968,80,,,,,,
Neto,41588,UT,23:15:59 08-Dec-2021,Argos,B,-3.8488,-32.4243,3023,202599,45,83,,,,,,
Neto,41588,UT,01:00:11 09-Dec-2021,Argos,B,-3.8540,-32.4392,1959,6946,552,103,,,,,,
Neto,41588,UT,01:00:46 09-Dec-2021,Argos,B,-3.8495,-32.4281,2525,6055,1053,87,,,,,,
Neto,41588,UT,08:11:07 09-Dec-2021,Argos,A,-3.8543,-32.4420,359,4062,31,72,,,,,,
Neto,41588,UT,09:14:45 09-Dec-2021,Argos,B,-3.8507,-32.4446,1724,1953,1522,70,,,,,,
Neto,41588,UT,09:50:33 09-Dec-2021,Argos,B,-3.8491,-32.4449,1561,2173,1121,89,,,,,,
Neto,41588,UT,11:01:14 09-Dec-2021,Argos,B,-3.8427,-32.4446,1956,33887,112,100,,,,,,
Neto,41588,UT,11:01:14 09-Dec-2021,Argos,B,-3.8428,-32.4441,1267,21648,74,100,,,,,,
Neto,41588,UT,12:02:39 09-Dec-2021,Argos,B,-3.8330,-32.4560,2085,3961,1097,94,,,,,,
Neto,41588,UT,12:02:54 09-Dec-2021,Argos,B,-3.8466,-32.4460,1927,2149,1728,108,,,,,,
Neto,41588,UT,13:40:45 09-Dec-2021,Argos,A,-3.8552,-32.4525,4167,15049,1154,16,,,,,,
Neto,41588,UT,19:09:05 09-Dec-2021,Argos,B,-3.8454,-32.4465,3110,18720,516,136,,,,,,
Neto,41588,UT,20:52:41 09-Dec-2021,Argos,B,-3.8525,-32.4409,1238,2056,745,67,,,,,,
Neto,41588,UT,20:52:41 09-Dec-2021,Argos,B,-3.8520,-32.4420,2183,2646,1801,80,,,,,,
Neto,41588,UT,23:40:23 09-Dec-2021,Argos,B,-3.8544,-32.4420,2059,2715,1561,71,,,,,,
Neto,41588,UT,00:47:33 10-Dec-2021,Argos,A,-3.8575,-32.4336,1197,21449,66,87,,,,,,
Neto,41588,UT,07:39:25 10-Dec-2021,Argos,B,-3.8663,-32.4206,2818,3723,2133,103,,,,,,
Neto,41588,UT,08:56:49 10-Dec-2021,Argos,B,-3.8600,-32.4213,2640,7059,987,119,,,,,,
Neto,41588,UT,09:31:08 10-Dec-2021,Argos,A,-3.8575,-32.4081,4134,11484,1488,121,,,,,,
Neto,41588,UT,11:34:24 10-Dec-2021,Argos,0,-3.8491,-32.3875,4216,112772,157,101,,,,,,
Neto,41588,UT,11:50:15 10-Dec-2021,Argos,B,-3.8471,-32.4135,2268,22976,223,103,,,,,,
Neto,41588,UT,13:18:57 10-Dec-2021,Argos,A,-3.8424,-32.4305,1513,3151,726,128,,,,,,
Neto,41588,UT,20:17:42 10-Dec-2021,Argos,B,-3.8563,-32.4235,3735,8864,1574,119,,,,,,
Neto,41588,UT,21:28:26 10-Dec-2021,Argos,A,-3.8496,-32.4491,317,922,108,28,,,,,,
Neto,41588,UT,08:29:13 11-Dec-2021,Argos,B,-3.8418,-32.4824,2929,4776,1795,88,,,,,,
Neto,41588,UT,08:48:03 11-Dec-2021,Argos,B,-3.8514,-32.4604,2685,6848,1052,73,,,,,,
Neto,41588,UT,09:22:42 11-Dec-2021,Argos,0,-3.8433,-32.4438,4394,117412,164,102,,,,,,
Neto,41588,UT,10:07:00 11-Dec-2021,Argos,B,-3.8394,-32.4387,4095,9879,1697,104,,,,,,
Neto,41588,UT,11:21:45 11-Dec-2021,Argos,B,-3.8348,-32.4320,4501,7259,2791,104,,,,,,
Neto,41588,UT,12:06:10 11-Dec-2021,Argos,B,-3.8330,-32.4236,4248,5881,3068,80,,,,,,
Neto,41588,UT,12:57:40 11-Dec-2021,Argos,B,-3.8381,-32.4344,1629,2720,975,137,,,,,,
Neto,41588,UT,19:49:38 11-Dec-2021,Argos,B,-3.8462,-32.4433,2860,4477,1826,138,,,,,,
Neto,41588,UT,21:06:34 11-Dec-2021,Argos,B,-3.8534,-32.4338,1525,16983,136,118,,,,,,
Neto,41588,UT,22:08:28 11-Dec-2021,Argos,B,-3.8544,-32.4307,1835,4378,768,116,,,,,,
Neto,41588,UT,22:48:37 11-Dec-2021,Argos,B,-3.8500,-32.4425,981,9632,99,7,,,,,,
Neto,41588,UT,23:50:07 11-Dec-2021,Argos,B,-3.8490,-32.4456,1445,2313,901,6,,,,,,
Neto,41588,UT,00:16:29 12-Dec-2021,Argos,B,-3.8502,-32.4442,1569,2162,1137,7,,,,,,
Neto,41588,UT,08:20:41 12-Dec-2021,Argos,B,-3.8511,-32.4674,2547,5702,1137,89,,,,,,
Neto,41588,UT,09:17:47 12-Dec-2021,Argos,B,-3.8506,-32.4588,2768,7684,996,94,,,,,,
Neto,41588,UT,10:53:58 12-Dec-2021,Argos,0,-3.8360,-32.4358,10966,41284,2912,35,,,,,,
Neto,41588,UT,10:53:58 12-Dec-2021,Argos,0,-3.8511,-32.4499,1784,4664,682,129,,,,,,
Neto,41588,UT,11:48:39 12-Dec-2021,Argos,B,-3.8394,-32.4490,4350,4734,3996,116,,,,,,
Neto,41588,UT,12:29:44 12-Dec-2021,Argos,B,-3.8361,-32.4479,4884,5083,4691,131,,,,,,
Neto,41588,UT,12:59:40 12-Dec-2021,Argos,B,-3.8373,-32.4484,3800,43195,334,96,,,,,,
Neto,41588,UT,20:55:30 12-Dec-2021,Argos,B,-3.8462,-32.4504,2705,5018,1458,102,,,,,,
Neto,41588,UT,21:56:18 12-Dec-2021,Argos,B,-3.8515,-32.4410,2515,8848,714,84,,,,,,
Neto,41588,UT,23:31:12 12-Dec-2021,Argos,B,-3.8506,-32.4356,2452,4673,1286,89,,,,,,
Neto,41588,UT,07:47:53 13-Dec-2021,Argos,B,-3.8574,-32.4165,2868,188685,43,99,,,,,,
Neto,41588,UT,09:02:01 13-Dec-2021,Argos,2,-3.8577,-32.4440,356,893,142,81,,,,,,
Neto,41588,UT,09:13:22 13-Dec-2021,Argos,B,-3.8558,-32.4425,891,2062,384,146,,,,,,
Neto,41588,UT,10:38:12 13-Dec-2021,Argos,B,-3.8558,-32.4436,3487,4649,2614,145,,,,,,
Neto,41588,UT,10:38:44 13-Dec-2021,Argos,A,-3.8300,-32.4463,711,3952,127,4,,,,,,
Neto,41588,UT,11:09:13 13-Dec-2021,Argos,B,-3.8050,-32.4430,1150,1836,720,102,,,,,,
Neto,41588,UT,11:22:09 13-Dec-2021,Argos,B,-3.8113,-32.4452,1144,1688,775,103,,,,,,
Neto,41588,UT,12:08:52 13-Dec-2021,Argos,B,-3.8136,-32.4174,1242,8273,186,21,,,,,,
Neto,41588,UT,12:46:17 13-Dec-2021,Argos,B,-3.8081,-32.4105,1161,1897,710,21,,,,,,
Neto,41588,UT,21:45:31 13-Dec-2021,Argos,B,-3.8511,-32.4096,2512,6973,904,83,,,,,,
Neto,41588,UT,21:55:29 13-Dec-2021,Argos,B,-3.8413,-32.3646,5647,34561,922,79,,,,,,
Neto,41588,UT,23:08:57 13-Dec-2021,Argos,B,-3.8380,-32.3868,4878,19432,1224,76,,,,,,
Neto,41588,UT,23:51:34 13-Dec-2021,Argos,B,-3.8377,-32.3887,4815,16271,1424,76,,,,,,
Neto,41588,UT,07:20:05 14-Dec-2021,Argos,B,-3.8064,-32.3966,3814,8108,1794,45,,,,,,
Neto,41588,UT,09:01:47 14-Dec-2021,Argos,B,-3.8282,-32.4225,3855,8461,1756,32,,,,,,
Neto,41588,UT,10:17:13 14-Dec-2021,Argos,B,-3.8434,-32.4391,2391,2899,1972,141,,,,,,
Neto,41588,UT,10:25:43 14-Dec-2021,Argos,2,-3.8416,-32.4385,323,1282,81,80,,,,,,
Neto,41588,UT,10:30:04 14-Dec-2021,Argos,A,-3.8423,-32.4397,350,725,169,103,,,,,,
Neto,41588,UT,11:02:23 14-Dec-2021,Argos,B,-3.8464,-32.4400,612,2855,131,59,,,,,,
Neto,41588,UT,12:44:01 14-Dec-2021,Argos,B,-3.8476,-32.4506,1142,13648,95,94,,,,,,
Neto,41588,UT,12:45:12 14-Dec-2021,Argos,B,-3.8467,-32.4505,1569,1718,1432,71,,,,,,
Neto,41588,UT,19:54:44 14-Dec-2021,Argos,B,-3.8454,-32.4738,2492,6372,974,111,,,,,,
Neto,41588,UT,00:29:17 15-Dec-2021,Argos,B,-3.8647,-32.4704,2879,5177,1600,84,,,,,,
Neto,41588,UT,08:22:38 15-Dec-2021,Argos,B,-3.8765,-32.4902,4234,5641,3177,80,,,,,,
Neto,41588,UT,08:27:01 15-Dec-2021,Argos,B,-3.8686,-32.4761,3874,10574,1419,62,,,,,,
Neto,41588,UT,08:35:41 15-Dec-2021,Argos,1,-3.8364,-32.4320,914,4107,203,31,,,,,,
Neto,41588,UT,10:13:56 15-Dec-2021,Argos,A,-3.8299,-32.4319,3482,8345,1452,68,,,,,,
Neto,41588,UT,10:15:12 15-Dec-2021,Argos,A,-3.8286,-32.4285,1701,4513,640,118,,,,,,
Neto,41588,UT,10:50:06 15-Dec-2021,Argos,B,-3.8286,-32.4313,1301,2214,763,116,,,,,,
Neto,41588,UT,11:37:43 15-Dec-2021,Argos,B,-3.8294,-32.4308,1605,2250,1145,116,,,,,,
Neto,41588,UT,21:06:49 15-Dec-2021,Argos,B,-3.8511,-32.4426,2247,13118,385,73,,,,,,
Neto,41588,UT,22:48:46 15-Dec-2021,Argos,B,-3.8515,-32.4406,2078,3609,1195,78,,,,,,
