DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
Neto,41588,0.500000,UT,1.00a,,20:08:59 07-Dec-2021,,3,-3.8493,-32.4128,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Neto,41588,0.500000,UT,,,20:10:26 07-Dec-2021,,3,-3.8493,-32.4128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Neto,41588,0.500000,UT,,,20:11:55 07-Dec-2021,,3,-3.8493,-32.4128,,,,,,,,,30.90,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Neto,41588,0.500000,UT,,,20:13:22 07-Dec-2021,,3,-3.8493,-32.4128,,,,,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Neto,41588,0.500000,UT,,,21:04:29 07-Dec-2021,,3,-3.8459,-32.4160,,,,,,,,,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Neto,41588,0.500000,UT,,,21:05:58 07-Dec-2021,,3,-3.8459,-32.4160,,,,,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Neto,41588,0.500000,UT,,,21:10:20 07-Dec-2021,,3,-3.8459,-32.4160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Neto,41588,0.500000,UT,,,21:13:18 07-Dec-2021,,B,-3.8468,-32.4114,,,,,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Neto,41588,0.500000,UT,,,19:36:07 08-Dec-2021,,B,-3.8296,-32.4033,,,,,,3.550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Neto,41588,0.500000,UT,,,21:03:31 08-Dec-2021,,B,-3.8391,-32.4077,,,,,,,,,28.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
