DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
Green,142698,,Transmission,Mk10,1,02:58:00 10-Feb-2017,02:58:10 10-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,02:58:10 10-Feb-2017,03:56:10 10-Feb-2017,Dive,1,Square,8.5,8.5,3479,3481,,
Green,142698,,Transmission,Mk10,1,03:56:10 10-Feb-2017,03:56:20 10-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,03:56:20 10-Feb-2017,04:07:10 10-Feb-2017,Dive,1,Square,9.0,9.0,649,651,,
Green,142698,,Transmission,Mk10,1,04:07:10 10-Feb-2017,04:07:20 10-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,04:07:20 10-Feb-2017,05:49:50 10-Feb-2017,Dive,1,Square,9.0,9.0,6149,6151,,
Green,142698,,Transmission,Mk10,1,05:49:50 10-Feb-2017,05:50:00 10-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,05:50:00 10-Feb-2017,06:04:40 10-Feb-2017,Dive,1,Square,8.5,8.5,879,881,,
Green,142698,,Transmission,Mk10,1,06:04:40 10-Feb-2017,06:05:10 10-Feb-2017,Surface,,,,,29,31,20,10
Green,142698,,Transmission,Mk10,1,06:05:10 10-Feb-2017,06:19:20 10-Feb-2017,Dive,1,Square,8.5,8.5,849,851,,
Green,142698,,Transmission,Mk10,3,17:13:00 11-Feb-2017,18:56:30 11-Feb-2017,Message,10,,,,6200.000000,6220.000000,,
Green,142698,,Transmission,Mk10,3,17:13:00 11-Feb-2017,17:14:40 11-Feb-2017,Dive,1,Square,10.5,10.5,99,101,,
Green,142698,,Transmission,Mk10,3,17:14:40 11-Feb-2017,17:14:50 11-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,3,17:14:50 11-Feb-2017,18:03:20 11-Feb-2017,Dive,1,Square,10.5,10.5,2909,2911,,
Green,142698,,Transmission,Mk10,3,18:03:20 11-Feb-2017,18:03:30 11-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,3,18:03:30 11-Feb-2017,18:10:20 11-Feb-2017,Dive,1,Square,10.0,10.0,409,411,,
Green,142698,,Transmission,Mk10,3,18:10:20 11-Feb-2017,18:10:30 11-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,3,18:10:30 11-Feb-2017,18:54:30 11-Feb-2017,Dive,1,Square,10.5,10.5,2639,2641,,
Green,142698,,Transmission,Mk10,3,18:54:30 11-Feb-2017,18:54:40 11-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,3,18:54:40 11-Feb-2017,18:56:20 11-Feb-2017,Dive,1,Square,9.5,9.5,99,101,,
Green,142698,,Transmission,Mk10,3,18:56:20 11-Feb-2017,18:56:30 11-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,18:57:00 11-Feb-2017,23:32:20 11-Feb-2017,Message,9,,,,16511.000000,16529.000000,,
Green,142698,,Transmission,Mk10,1,18:57:00 11-Feb-2017,19:16:20 11-Feb-2017,Dive,1,Square,10.5,10.5,1159,1161,,
Green,142698,,Transmission,Mk10,1,19:16:20 11-Feb-2017,19:16:30 11-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,19:16:30 11-Feb-2017,19:39:40 11-Feb-2017,Dive,1,Square,10.5,10.5,1389,1391,,
Green,142698,,Transmission,Mk10,1,19:39:40 11-Feb-2017,19:39:50 11-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,19:39:50 11-Feb-2017,20:28:10 11-Feb-2017,Dive,1,Square,10.5,10.5,2899,2901,,
Green,142698,,Transmission,Mk10,1,20:28:10 11-Feb-2017,20:29:10 11-Feb-2017,Surface,,,,,59,61,41,19
Green,142698,,Transmission,Mk10,1,20:29:10 11-Feb-2017,22:50:40 11-Feb-2017,Dive,1,Square,10.0,10.0,8489,8491,,
Green,142698,,Transmission,Mk10,1,22:50:40 11-Feb-2017,22:50:50 11-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,22:50:50 11-Feb-2017,23:32:20 11-Feb-2017,Dive,1,Square,9.5,9.5,2489,2491,,
Green,142698,,Transmission,Mk10,1,21:17:00 14-Feb-2017,06:32:40 15-Feb-2017,Message,9,,,,33331.000000,33349.000000,,
Green,142698,,Transmission,Mk10,1,21:17:00 14-Feb-2017,01:33:50 15-Feb-2017,Dive,1,Square,10.0,10.0,15409,15411,,
Green,142698,,Transmission,Mk10,1,01:33:50 15-Feb-2017,01:34:00 15-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,01:34:00 15-Feb-2017,02:12:40 15-Feb-2017,Dive,1,Square,9.5,9.5,2319,2321,,
Green,142698,,Transmission,Mk10,1,02:12:40 15-Feb-2017,02:12:50 15-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,02:12:50 15-Feb-2017,02:21:00 15-Feb-2017,Dive,1,Square,9.5,9.5,489,491,,
Green,142698,,Transmission,Mk10,1,02:21:00 15-Feb-2017,02:21:10 15-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,02:21:10 15-Feb-2017,03:09:10 15-Feb-2017,Dive,1,Square,9.5,9.5,2879,2881,,
Green,142698,,Transmission,Mk10,1,03:09:10 15-Feb-2017,03:09:20 15-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,03:09:20 15-Feb-2017,06:32:40 15-Feb-2017,Dive,1,Square,10.0,10.0,12199,12201,,
Green,142698,,Transmission,Mk10,1,06:33:00 15-Feb-2017,15:06:40 15-Feb-2017,Message,9,,,,30782.000000,30858.000000,,
Green,142698,,Transmission,Mk10,1,06:33:00 15-Feb-2017,06:33:10 15-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,06:33:10 15-Feb-2017,07:52:50 15-Feb-2017,Dive,1,Square,9.5,9.5,4779,4781,,
Green,142698,,Transmission,Mk10,1,07:52:50 15-Feb-2017,07:53:00 15-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,07:53:00 15-Feb-2017,14:08:00 15-Feb-2017,Dive,1,Square,10.0,10.0,22470,22530,,
Green,142698,,Transmission,Mk10,1,14:08:00 15-Feb-2017,14:08:10 15-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,14:08:10 15-Feb-2017,14:16:10 15-Feb-2017,Dive,1,Square,10.0,10.0,479,481,,
Green,142698,,Transmission,Mk10,1,14:16:10 15-Feb-2017,14:16:20 15-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,14:16:20 15-Feb-2017,15:06:20 15-Feb-2017,Dive,1,Square,10.5,10.5,2999,3001,,
Green,142698,,Transmission,Mk10,1,15:06:20 15-Feb-2017,15:06:40 15-Feb-2017,Surface,,,,,19,21,20,0
Green,142698,,Transmission,Mk10,2,22:53:00 16-Feb-2017,02:22:00 17-Feb-2017,Message,10,,,,12530.000000,12550.000000,,
Green,142698,,Transmission,Mk10,2,22:53:00 16-Feb-2017,22:53:10 16-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,2,22:53:10 16-Feb-2017,23:22:20 16-Feb-2017,Dive,1,Square,9.5,9.5,1749,1751,,
Green,142698,,Transmission,Mk10,2,23:22:20 16-Feb-2017,23:22:30 16-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,2,23:22:30 16-Feb-2017,00:38:00 17-Feb-2017,Dive,1,Square,9.5,9.5,4529,4531,,
Green,142698,,Transmission,Mk10,2,00:38:00 17-Feb-2017,00:38:50 17-Feb-2017,Surface,,,,,49,51,31,19
Green,142698,,Transmission,Mk10,2,00:38:50 17-Feb-2017,01:54:30 17-Feb-2017,Dive,1,Square,10.0,10.0,4539,4541,,
Green,142698,,Transmission,Mk10,2,01:54:30 17-Feb-2017,01:54:40 17-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,2,01:54:40 17-Feb-2017,02:02:30 17-Feb-2017,Dive,1,Square,9.5,9.5,469,471,,
Green,142698,,Transmission,Mk10,2,02:02:30 17-Feb-2017,02:02:40 17-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,2,02:02:40 17-Feb-2017,02:22:00 17-Feb-2017,Dive,1,Square,9.5,9.5,1159,1161,,
Green,142698,,Transmission,Mk10,1,02:22:00 17-Feb-2017,05:41:50 17-Feb-2017,Message,10,,,,11980.000000,12000.000000,,
Green,142698,,Transmission,Mk10,1,02:22:00 17-Feb-2017,02:22:10 17-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,02:22:10 17-Feb-2017,02:48:50 17-Feb-2017,Dive,1,Square,9.5,9.5,1599,1601,,
Green,142698,,Transmission,Mk10,1,02:48:50 17-Feb-2017,02:49:00 17-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,02:49:00 17-Feb-2017,03:08:20 17-Feb-2017,Dive,1,Square,9.5,9.5,1159,1161,,
Green,142698,,Transmission,Mk10,1,03:08:20 17-Feb-2017,03:08:40 17-Feb-2017,Surface,,,,,19,21,20,0
Green,142698,,Transmission,Mk10,1,03:08:40 17-Feb-2017,04:19:40 17-Feb-2017,Dive,1,Square,9.5,9.5,4259,4261,,
Green,142698,,Transmission,Mk10,1,04:19:40 17-Feb-2017,04:19:50 17-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,04:19:50 17-Feb-2017,04:39:00 17-Feb-2017,Dive,1,Square,9.5,9.5,1149,1151,,
Green,142698,,Transmission,Mk10,1,04:39:00 17-Feb-2017,04:39:20 17-Feb-2017,Surface,,,,,19,21,20,0
Green,142698,,Transmission,Mk10,1,04:39:20 17-Feb-2017,05:41:50 17-Feb-2017,Dive,1,Square,10.0,10.0,3749,3751,,
Green,142698,,Transmission,Mk10,1,12:33:00 17-Feb-2017,21:26:10 17-Feb-2017,Message,9,,,,31981.000000,31999.000000,,
Green,142698,,Transmission,Mk10,1,12:33:00 17-Feb-2017,12:33:10 17-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,12:33:10 17-Feb-2017,16:08:00 17-Feb-2017,Dive,1,Square,10.5,10.5,12889,12891,,
Green,142698,,Transmission,Mk10,1,16:08:00 17-Feb-2017,16:08:10 17-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,16:08:10 17-Feb-2017,17:07:10 17-Feb-2017,Dive,1,Square,10.0,10.0,3539,3541,,
Green,142698,,Transmission,Mk10,1,17:07:10 17-Feb-2017,17:07:20 17-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,17:07:20 17-Feb-2017,17:12:10 17-Feb-2017,Dive,1,Square,10.5,10.5,289,291,,
Green,142698,,Transmission,Mk10,1,17:12:10 17-Feb-2017,17:12:20 17-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,17:12:20 17-Feb-2017,21:26:00 17-Feb-2017,Dive,1,Square,10.5,10.5,15219,15221,,
Green,142698,,Transmission,Mk10,1,21:26:00 17-Feb-2017,21:26:10 17-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,01:04:00 18-Feb-2017,04:00:10 18-Feb-2017,Message,10,,,,10560.000000,10580.000000,,
Green,142698,,Transmission,Mk10,1,01:04:00 18-Feb-2017,01:04:10 18-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,01:04:10 18-Feb-2017,01:10:40 18-Feb-2017,Dive,1,Square,10.0,10.0,389,391,,
Green,142698,,Transmission,Mk10,1,01:10:40 18-Feb-2017,01:10:50 18-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,01:10:50 18-Feb-2017,01:42:30 18-Feb-2017,Dive,1,Square,10.0,10.0,1899,1901,,
Green,142698,,Transmission,Mk10,1,01:42:30 18-Feb-2017,01:42:40 18-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,01:42:40 18-Feb-2017,03:01:10 18-Feb-2017,Dive,1,Square,10.0,10.0,4709,4711,,
Green,142698,,Transmission,Mk10,1,03:01:10 18-Feb-2017,03:01:20 18-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,03:01:20 18-Feb-2017,03:31:50 18-Feb-2017,Dive,1,Square,10.0,10.0,1829,1831,,
Green,142698,,Transmission,Mk10,1,03:31:50 18-Feb-2017,03:32:00 18-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,03:32:00 18-Feb-2017,04:00:10 18-Feb-2017,Dive,1,Square,10.0,10.0,1689,1691,,
Green,142698,,Transmission,Mk10,1,18:56:00 19-Feb-2017,02:50:30 20-Feb-2017,Message,10,,,,28431.000000,28509.000000,,
Green,142698,,Transmission,Mk10,1,18:56:00 19-Feb-2017,19:34:30 19-Feb-2017,Dive,1,Square,9.5,9.5,2309,2311,,
Green,142698,,Transmission,Mk10,1,19:34:30 19-Feb-2017,19:34:40 19-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,19:34:40 19-Feb-2017,00:14:40 20-Feb-2017,Dive,1,Square,10.0,10.0,16770,16830,,
Green,142698,,Transmission,Mk10,1,00:14:40 20-Feb-2017,00:14:50 20-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,00:14:50 20-Feb-2017,00:15:20 20-Feb-2017,Dive,1,Unknown,8.5,8.5,29,31,,
Green,142698,,Transmission,Mk10,1,00:15:20 20-Feb-2017,00:15:30 20-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,00:15:30 20-Feb-2017,00:41:50 20-Feb-2017,Dive,1,Square,10.0,10.0,1579,1581,,
Green,142698,,Transmission,Mk10,1,00:41:50 20-Feb-2017,00:42:00 20-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,00:42:00 20-Feb-2017,02:50:20 20-Feb-2017,Dive,1,Square,10.0,10.0,7699,7701,,
Green,142698,,Transmission,Mk10,1,02:50:20 20-Feb-2017,02:50:30 20-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,2,23:18:00 20-Feb-2017,02:33:20 21-Feb-2017,Message,9,,,,11711.000000,11729.000000,,
Green,142698,,Transmission,Mk10,2,23:18:00 20-Feb-2017,23:18:10 20-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,2,23:18:10 20-Feb-2017,23:40:30 20-Feb-2017,Dive,1,Square,10.0,10.0,1339,1341,,
Green,142698,,Transmission,Mk10,2,23:40:30 20-Feb-2017,23:40:40 20-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,2,23:40:40 20-Feb-2017,00:46:10 21-Feb-2017,Dive,1,Square,10.5,10.5,3929,3931,,
Green,142698,,Transmission,Mk10,2,00:46:10 21-Feb-2017,00:46:20 21-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,2,00:46:20 21-Feb-2017,01:09:10 21-Feb-2017,Dive,1,Square,10.0,10.0,1369,1371,,
Green,142698,,Transmission,Mk10,2,01:09:10 21-Feb-2017,01:09:20 21-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,2,01:09:20 21-Feb-2017,02:33:00 21-Feb-2017,Dive,1,Square,10.0,10.0,5019,5021,,
Green,142698,,Transmission,Mk10,2,02:33:00 21-Feb-2017,02:33:20 21-Feb-2017,Surface,,,,,19,21,20,0
Green,142698,,Transmission,Mk10,1,03:21:00 22-Feb-2017,06:06:30 22-Feb-2017,Message,10,,,,9920.000000,9940.000000,,
Green,142698,,Transmission,Mk10,1,03:21:00 22-Feb-2017,03:54:40 22-Feb-2017,Dive,1,Square,10.0,10.0,2019,2021,,
Green,142698,,Transmission,Mk10,1,03:54:40 22-Feb-2017,03:55:00 22-Feb-2017,Surface,,,,,19,21,20,0
Green,142698,,Transmission,Mk10,1,03:55:00 22-Feb-2017,04:24:00 22-Feb-2017,Dive,1,Square,10.0,10.0,1739,1741,,
Green,142698,,Transmission,Mk10,1,04:24:00 22-Feb-2017,04:24:10 22-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,04:24:10 22-Feb-2017,04:58:30 22-Feb-2017,Dive,1,Square,10.0,10.0,2059,2061,,
Green,142698,,Transmission,Mk10,1,04:58:30 22-Feb-2017,04:58:40 22-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,04:58:40 22-Feb-2017,05:47:00 22-Feb-2017,Dive,1,Square,10.0,10.0,2899,2901,,
Green,142698,,Transmission,Mk10,1,05:47:00 22-Feb-2017,05:47:10 22-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,05:47:10 22-Feb-2017,06:06:20 22-Feb-2017,Dive,1,Square,10.0,10.0,1149,1151,,
Green,142698,,Transmission,Mk10,1,06:06:20 22-Feb-2017,06:06:30 22-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,14:37:00 22-Feb-2017,20:46:00 22-Feb-2017,Message,10,,,,22130.000000,22150.000000,,
Green,142698,,Transmission,Mk10,1,14:37:00 22-Feb-2017,14:37:10 22-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,14:37:10 22-Feb-2017,15:02:30 22-Feb-2017,Dive,1,Square,10.5,10.5,1519,1521,,
Green,142698,,Transmission,Mk10,1,15:02:30 22-Feb-2017,15:02:40 22-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,15:02:40 22-Feb-2017,15:32:20 22-Feb-2017,Dive,1,Square,10.5,10.5,1779,1781,,
Green,142698,,Transmission,Mk10,1,15:32:20 22-Feb-2017,15:32:30 22-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,15:32:30 22-Feb-2017,17:46:40 22-Feb-2017,Dive,1,Square,10.5,10.5,8049,8051,,
Green,142698,,Transmission,Mk10,1,17:46:40 22-Feb-2017,17:46:50 22-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,17:46:50 22-Feb-2017,20:32:10 22-Feb-2017,Dive,1,Square,9.5,9.5,9919,9921,,
Green,142698,,Transmission,Mk10,1,20:32:10 22-Feb-2017,20:32:20 22-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,20:32:20 22-Feb-2017,20:46:00 22-Feb-2017,Dive,1,Square,9.5,9.5,819,821,,
Green,142698,,Transmission,Mk10,1,09:20:00 23-Feb-2017,10:47:40 23-Feb-2017,Message,10,,,,5250.000000,5270.000000,,
Green,142698,,Transmission,Mk10,1,09:20:00 23-Feb-2017,09:42:40 23-Feb-2017,Dive,1,Square,10.0,10.0,1359,1361,,
Green,142698,,Transmission,Mk10,1,09:42:40 23-Feb-2017,09:43:40 23-Feb-2017,Surface,,,,,59,61,41,19
Green,142698,,Transmission,Mk10,1,09:43:40 23-Feb-2017,10:17:10 23-Feb-2017,Dive,1,Square,10.0,10.0,2009,2011,,
Green,142698,,Transmission,Mk10,1,10:17:10 23-Feb-2017,10:17:20 23-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,10:17:20 23-Feb-2017,10:18:30 23-Feb-2017,Dive,1,Square,8.5,8.5,69,71,,
Green,142698,,Transmission,Mk10,1,10:18:30 23-Feb-2017,10:19:10 23-Feb-2017,Surface,,,,,39,41,21,19
Green,142698,,Transmission,Mk10,1,10:19:10 23-Feb-2017,10:45:30 23-Feb-2017,Dive,1,Square,10.0,10.0,1579,1581,,
Green,142698,,Transmission,Mk10,1,10:45:30 23-Feb-2017,10:45:40 23-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,10:45:40 23-Feb-2017,10:47:30 23-Feb-2017,Dive,1,Square,8.5,8.5,109,111,,
Green,142698,,Transmission,Mk10,1,10:47:30 23-Feb-2017,10:47:40 23-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,10:48:00 23-Feb-2017,14:04:40 23-Feb-2017,Message,10,,,,11790.000000,11810.000000,,
Green,142698,,Transmission,Mk10,1,10:48:00 23-Feb-2017,10:51:40 23-Feb-2017,Dive,1,Square,10.0,10.0,219,221,,
Green,142698,,Transmission,Mk10,1,10:51:40 23-Feb-2017,10:51:50 23-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,10:51:50 23-Feb-2017,11:17:10 23-Feb-2017,Dive,1,Square,10.0,10.0,1519,1521,,
Green,142698,,Transmission,Mk10,1,11:17:10 23-Feb-2017,11:18:50 23-Feb-2017,Surface,,,,,99,101,61,39
Green,142698,,Transmission,Mk10,1,11:18:50 23-Feb-2017,11:58:30 23-Feb-2017,Dive,1,Square,10.0,10.0,2379,2381,,
Green,142698,,Transmission,Mk10,1,11:58:30 23-Feb-2017,11:58:40 23-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,11:58:40 23-Feb-2017,12:07:30 23-Feb-2017,Dive,1,Square,10.5,10.5,529,531,,
Green,142698,,Transmission,Mk10,1,12:07:30 23-Feb-2017,12:07:40 23-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,12:07:40 23-Feb-2017,14:04:30 23-Feb-2017,Dive,1,Square,10.5,10.5,7009,7011,,
Green,142698,,Transmission,Mk10,1,14:04:30 23-Feb-2017,14:04:40 23-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,04:04:00 24-Feb-2017,05:14:50 24-Feb-2017,Message,10,,,,4240.000000,4260.000000,,
Green,142698,,Transmission,Mk10,1,04:04:00 24-Feb-2017,04:04:40 24-Feb-2017,Dive,1,Square,8.5,8.5,39,41,,
Green,142698,,Transmission,Mk10,1,04:04:40 24-Feb-2017,04:04:50 24-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,04:04:50 24-Feb-2017,04:29:50 24-Feb-2017,Dive,1,Square,10.0,10.0,1499,1501,,
Green,142698,,Transmission,Mk10,1,04:29:50 24-Feb-2017,04:30:00 24-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,04:30:00 24-Feb-2017,04:53:10 24-Feb-2017,Dive,1,Square,10.0,10.0,1389,1391,,
Green,142698,,Transmission,Mk10,1,04:53:10 24-Feb-2017,04:53:20 24-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,04:53:20 24-Feb-2017,04:54:10 24-Feb-2017,Dive,1,Square,8.5,8.5,49,51,,
Green,142698,,Transmission,Mk10,1,04:54:10 24-Feb-2017,04:54:20 24-Feb-2017,Surface,,,,,9,11,10,0
Green,142698,,Transmission,Mk10,1,04:54:20 24-Feb-2017,05:14:30 24-Feb-2017,Dive,1,Square,10.0,10.0,1209,1211,,
Green,142698,,Transmission,Mk10,1,05:14:30 24-Feb-2017,05:14:50 24-Feb-2017,Surface,,,,,19,21,20,0
Green,142698,,Transmission,Mk10,1,06:34:00 24-Feb-2017,08:13:10 24-Feb-2017,Message,10,,,,5940.000000,5960.000000,,
Green,142698,,Transmission,Mk10,1,06:34:00 24-Feb-2017,06:55:00 24-Feb-2017,Dive,1,Square,10.0,10.0,1259,1261,,
Green,142698,,Transmission,Mk10,1,06:55:00 24-Feb-2017,06:56:40 24-Feb-2017,Surface,,,,,99,101,52,48
Green,142698,,Transmission,Mk10,1,06:56:40 24-Feb-2017,07:24:00 24-Feb-2017,Dive,1,Square,9.5,9.5,1639,1641,,
Green,142698,,Transmission,Mk10,1,07:24:00 24-Feb-2017,07:25:50 24-Feb-2017,Surface,,,,,109,111,92,18
Green,142698,,Transmission,Mk10,1,07:25:50 24-Feb-2017,07:50:30 24-Feb-2017,Dive,1,Square,10.0,10.0,1479,1481,,
