,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Green,10-Mar-2017,18:09:01,1,14.000000,136,343,0,8,,,,,,,,,,,,,,15,31,21838,,,,26,10346,,,,16,20594,,,,14,1328,,,,32,1048,,,,4,25429,,,,22,15895,,,,3,2942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,11-Mar-2017,21:46:37,1,14.000000,140,352,0,4,,,,,,,,,,,,,,15,9,24972,,,,7,32214,,,,27,19261,,,,8,15642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,12-Mar-2017,07:51:38,3,14.000000,141,363,0,6,,,,,,,,,,,,,,15,12,7842,,,,5,7676,,,,15,3889,,,,13,20285,,,,2,2394,,,,20,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,18-Mar-2017,07:09:46,1,14.000000,160,432,0,7,,,,,,,,,,,,,,15,5,1458,,,,12,31299,,,,15,22560,,,,13,26846,,,,6,29317,,,,2,8478,,,,20,31173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,21-Mar-2017,11:42:14,1,15.000000,170,473,0,7,,,,,,,,,,,,,,15,24,26720,,,,18,19269,,,,20,757,,,,32,17758,,,,15,5567,,,,29,24194,,,,10,25059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,21-Mar-2017,17:55:45,1,15.000000,171,473,0,7,,,,,,,,,,,,,,15,31,27674,,,,26,16027,,,,4,4530,,,,3,32182,,,,32,7871,,,,23,28965,,,,29,20644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,22-Mar-2017,01:25:30,1,15.000000,172,477,0,8,,,,,,,,,,,,,,15,17,25541,,,,19,23560,,,,28,23502,,,,30,5540,,,,7,10090,,,,1,22700,,,,3,15177,,,,22,22438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,23-Mar-2017,14:45:16,1,15.000000,177,493,0,4,,,,,,,,,,,,,,15,32,31583,,,,31,32648,,,,18,17162,,,,10,23558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,25-Mar-2017,01:02:16,1,15.000000,182,505,0,8,,,,,,,,,,,,,,15,30,6589,,,,1,1034,,,,7,29460,,,,17,24314,,,,19,8480,,,,6,7040,,,,28,10857,,,,3,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,26-Mar-2017,08:53:56,1,15.000000,187,510,0,8,,,,,,,,,,,,,,15,29,4421,,,,15,29989,,,,20,14301,,,,5,15069,,,,18,16653,,,,13,31655,,,,21,22890,,,,2,9378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,29-Mar-2017,04:46:25,1,15.000000,196,554,0,4,,,,,,,,,,,,,,15,17,8032,,,,19,8992,,,,6,28683,,,,2,7844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,02-Apr-2017,16:10:09,1,15.000000,210,618,0,7,,,,,,,,,,,,,,15,31,1098,,,,4,3518,,,,16,7102,,,,22,1563,,,,26,55,,,,14,12173,,,,32,24751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,02-Apr-2017,23:52:49,1,15.000000,211,622,0,6,,,,,,,,,,,,,,15,7,4057,,,,1,1261,,,,17,1856,,,,28,17929,,,,30,1858,,,,19,4194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,03-Apr-2017,13:59:15,1,15.000000,213,627,0,8,,,,,,,,,,,,,,15,10,19090,,,,25,10810,,,,31,25491,,,,18,16968,,,,32,24802,,,,14,13649,,,,4,2296,,,,12,20426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,03-Apr-2017,22:59:23,2,16.000000,214,633,0,8,,,,,,,,,,,,,,15,17,18840,,,,7,10597,,,,30,19316,,,,19,7686,,,,28,4915,,,,1,20809,,,,11,14499,,,,8,8069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,04-Apr-2017,14:54:16,1,16.000000,216,642,0,7,,,,,,,,,,,,,,15,31,3586,,,,4,2877,,,,32,2412,,,,26,31600,,,,10,16402,,,,22,30399,,,,14,19741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,05-Apr-2017,20:20:47,1,16.000000,220,658,0,4,,,,,,,,,,,,,,15,27,15479,,,,8,25242,,,,23,30056,,,,11,12202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,06-Apr-2017,08:43:18,1,16.000000,222,659,0,8,,,,,,,,,,,,,,15,29,16934,,,,15,28545,,,,21,9914,,,,13,15430,,,,20,1605,,,,24,24887,,,,18,13265,,,,2,7935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,08-Apr-2017,03:26:06,2,16.000000,228,678,0,6,,,,,,,,,,,,,,15,12,14970,,,,6,22514,,,,17,28130,,,,19,12449,,,,5,11172,,,,2,14324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,10-Apr-2017,00:46:37,1,16.000000,233,705,0,6,,,,,,,,,,,,,,15,17,5984,,,,6,5553,,,,30,4319,,,,28,26669,,,,2,18301,,,,19,10982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,11-Apr-2017,09:06:44,1,16.000000,237,728,0,6,,,,,,,,,,,,,,15,29,2996,,,,20,19684,,,,15,8969,,,,18,9879,,,,24,24709,,,,5,9124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,12-Apr-2017,21:34:24,1,16.000000,242,742,0,7,,,,,,,,,,,,,,15,7,31023,,,,30,18252,,,,8,6900,,,,28,21089,,,,1,7280,,,,9,21702,,,,11,4040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,13-Apr-2017,05:52:09,1,16.000000,243,749,0,7,,,,,,,,,,,,,,15,20,28659,,,,15,15193,,,,5,26723,,,,29,1529,,,,13,27146,,,,12,1286,,,,25,30483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
