DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Green,142698,Mk10,19:39:32 08-Feb-2017,Argos,A,28.1760,-67.4930,,,,,,,,,,Speed to avg loc 1038 x median
Green,142698,Mk10,21:20:32 08-Feb-2017,Argos,B,25.4067,-80.2951,,,,,,,,,,
Green,142698,Mk10,21:43:29 08-Feb-2017,Argos,B,25.4069,-80.2954,,,,,,,,,,
Green,142698,Mk10,22:31:38 08-Feb-2017,Argos,B,25.4085,-80.2961,,,,,,,,,,
Green,142698,Mk10,23:20:49 08-Feb-2017,Argos,B,25.4063,-80.2987,1261,24688,64,112,,,,,,
Green,142698,Mk10,23:35:51 08-Feb-2017,Argos,B,25.4060,-80.2986,1324,4705,372,111,,,,,,
Green,142698,Mk10,02:31:27 09-Feb-2017,Argos,B,25.4104,-80.3011,1831,9325,359,105,,,,,,
Green,142698,Mk10,03:29:06 09-Feb-2017,Argos,B,25.4104,-80.2993,1788,3877,824,100,,,,,,
Green,142698,Mk10,09:49:34 09-Feb-2017,Argos,A,25.4094,-80.3196,637,3243,125,54,,,,,,
Green,142698,Mk10,10:52:43 09-Feb-2017,Argos,B,25.4096,-80.3212,1221,1755,848,63,,,,,,
Green,142698,Mk10,13:33:07 09-Feb-2017,Argos,B,25.4092,-80.3251,1987,2384,1656,94,,,,,,
Green,142698,Mk10,15:01:28 09-Feb-2017,Argos,0,25.4076,-80.3136,1525,13185,176,103,,,,,,
Green,142698,Mk10,15:53:52 09-Feb-2017,Argos,A,25.4061,-80.3115,2157,17609,264,103,,,,,,
Green,142698,Mk10,23:11:40 09-Feb-2017,Argos,B,25.4006,-80.3030,2585,3567,1873,124,,,,,,
Green,142698,Mk10,23:40:31 09-Feb-2017,Argos,B,25.4050,-80.3184,1698,24004,120,164,,,,,,
Green,142698,Mk10,02:17:25 10-Feb-2017,Argos,B,25.4077,-80.3192,1550,2209,1087,64,,,,,,
Green,142698,Mk10,03:14:58 10-Feb-2017,Argos,B,25.4077,-80.3166,1767,2588,1206,58,,,,,,
Green,142698,Mk10,03:56:39 10-Feb-2017,Argos,B,25.4094,-80.3184,1569,23029,106,51,,,,,,
Green,142698,Mk10,09:37:39 10-Feb-2017,Argos,B,25.4053,-80.3182,1648,33335,81,155,,,,,,
Green,142698,Mk10,10:18:22 10-Feb-2017,Argos,B,25.4053,-80.3180,1103,1500,811,152,,,,,,
Green,142698,Mk10,11:53:50 10-Feb-2017,Argos,B,25.4061,-80.3181,1725,1919,1550,138,,,,,,
Green,142698,Mk10,12:04:56 10-Feb-2017,Argos,B,25.4047,-80.3178,1689,1861,1533,106,,,,,,
Green,142698,Mk10,13:22:31 10-Feb-2017,Argos,A,25.4160,-80.3176,930,10629,81,120,,,,,,
Green,142698,Mk10,14:40:30 10-Feb-2017,Argos,B,25.4181,-80.3162,1437,2233,925,109,,,,,,
Green,142698,Mk10,16:22:07 10-Feb-2017,Argos,B,25.4221,-80.3136,1901,2545,1419,117,,,,,,
Green,142698,Mk10,20:53:16 10-Feb-2017,Argos,B,25.4237,-80.3037,2641,3432,2031,78,,,,,,
Green,142698,Mk10,23:16:43 10-Feb-2017,Argos,B,25.4233,-80.3014,3150,3789,2618,74,,,,,,
Green,142698,Mk10,00:12:15 11-Feb-2017,Argos,B,25.4196,-80.3038,3197,3848,2655,86,,,,,,
Green,142698,Mk10,01:59:44 11-Feb-2017,Argos,B,25.4150,-80.2972,2532,18124,353,54,,,,,,
Green,142698,Mk10,03:32:20 11-Feb-2017,Argos,B,25.4147,-80.2956,2822,8077,985,56,,,,,,
Green,142698,Mk10,09:43:23 11-Feb-2017,Argos,B,25.4179,-80.2847,3155,4383,2270,81,,,,,,
Green,142698,Mk10,10:04:02 11-Feb-2017,Argos,B,25.4111,-80.2916,2720,6449,1147,94,,,,,,
Green,142698,Mk10,14:19:22 11-Feb-2017,Argos,B,25.4184,-80.2929,3097,5393,1777,81,,,,,,
Green,142698,Mk10,15:17:31 11-Feb-2017,Argos,B,25.4167,-80.2987,2925,4385,1951,91,,,,,,
Green,142698,Mk10,20:44:58 11-Feb-2017,Argos,B,25.4069,-80.3053,1652,34308,79,115,,,,,,
Green,142698,Mk10,22:50:25 11-Feb-2017,Argos,B,25.4128,-80.3157,1185,12002,117,57,,,,,,
Green,142698,Mk10,22:52:22 11-Feb-2017,Argos,A,25.4090,-80.3185,267,1587,44,88,,,,,,
Green,142698,Mk10,01:31:52 12-Feb-2017,Argos,B,25.4118,-80.3223,1976,2387,1635,98,,,,,,
Green,142698,Mk10,02:26:03 12-Feb-2017,Argos,B,25.4116,-80.3215,1971,2346,1655,98,,,,,,
Green,142698,Mk10,03:11:00 12-Feb-2017,Argos,B,25.4119,-80.3214,2101,2325,1897,105,,,,,,
Green,142698,Mk10,15:41:31 12-Feb-2017,Argos,A,25.4088,-80.3139,141,244,80,97,,,,,,
Green,142698,Mk10,20:33:10 12-Feb-2017,Argos,B,25.4035,-80.3134,1957,3304,1159,65,,,,,,
Green,142698,Mk10,22:31:54 12-Feb-2017,Argos,B,25.4046,-80.3142,2371,3702,1517,64,,,,,,
Green,142698,Mk10,22:31:54 12-Feb-2017,Argos,B,25.4050,-80.3153,2128,3898,1161,49,,,,,,
Green,142698,Mk10,00:17:01 13-Feb-2017,Argos,A,25.3936,-80.3149,470,1634,135,21,,,,,,
Green,142698,Mk10,02:59:58 13-Feb-2017,Argos,B,25.3891,-80.3184,1808,1929,1694,73,,,,,,
Green,142698,Mk10,07:26:36 13-Feb-2017,Argos,B,25.4037,-80.3177,1705,5349,543,70,,,,,,
Green,142698,Mk10,10:20:46 13-Feb-2017,Argos,B,25.4068,-80.3145,2074,3025,1421,93,,,,,,
Green,142698,Mk10,10:48:30 13-Feb-2017,Argos,B,25.4077,-80.3135,2106,3346,1324,91,,,,,,
Green,142698,Mk10,12:01:46 13-Feb-2017,Argos,B,25.4090,-80.3152,2049,3620,1159,68,,,,,,
Green,142698,Mk10,12:28:35 13-Feb-2017,Argos,B,25.4096,-80.3149,2057,3734,1133,74,,,,,,
Green,142698,Mk10,12:45:06 13-Feb-2017,Argos,B,25.4103,-80.3145,1930,3218,1157,83,,,,,,
Green,142698,Mk10,18:45:56 13-Feb-2017,Argos,B,25.4199,-80.3186,2498,12196,511,77,,,,,,
