Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
6056,169267,3,SR,3,1,27-Apr-2017,23:06:05,30.4322,-84.2724,,401677512,-129,50,0,27-Apr-2017,23:04:28,30.4322,-84.2724,264,158,224,111,153,,,78,89,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,23,SR,3,1,27-Apr-2017,23:06:05,30.4322,-84.2724,,401677512,-129,50,0,27-Apr-2017,23:05:26,30.4322,-84.2724,264,158,224,111,153,,,90,240,90,12,40,148,149,52,61,220,86,22,214,5,51,22,1,255,255,213,112,0,0,,,,,,,,,
6056,169267,3,SR,3,1,27-Apr-2017,23:06:05,30.4322,-84.2724,,401677512,-129,50,0,27-Apr-2017,23:05:56,30.4322,-84.2724,264,158,224,111,153,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,3,SR,3,1,27-Apr-2017,23:06:05,30.4322,-84.2724,,401677512,-129,50,0,27-Apr-2017,23:06:25,30.4322,-84.2724,264,158,224,111,153,,,46,155,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,3,SR,3,1,27-Apr-2017,23:06:05,30.4322,-84.2724,,401677512,-129,50,0,27-Apr-2017,23:06:55,30.4322,-84.2724,264,158,224,111,153,,,71,84,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,3,SR,3,1,27-Apr-2017,23:06:05,30.4322,-84.2724,,401677512,-129,50,0,27-Apr-2017,23:07:24,30.4322,-84.2724,264,158,224,111,153,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,3,SR,3,1,27-Apr-2017,23:06:05,30.4322,-84.2724,,401677512,-129,50,0,27-Apr-2017,23:08:52,30.4322,-84.2724,264,158,224,111,153,,,41,160,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,3,NN,3,2,27-Apr-2017,23:23:47,30.4314,-84.2722,,401677509,-132,56,0,27-Apr-2017,23:23:30,30.4314,-84.2722,88,215,353,130,152,,,47,190,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,3,NN,3,2,27-Apr-2017,23:23:47,30.4314,-84.2722,,401677509,-132,56,0,27-Apr-2017,23:23:59,30.4314,-84.2722,88,215,353,130,152,,,76,67,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,3,NN,3,2,27-Apr-2017,23:23:47,30.4314,-84.2722,,401677509,-132,56,1,27-Apr-2017,23:24:29,30.4314,-84.2722,88,215,353,130,152,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,23,NN,3,2,27-Apr-2017,23:23:47,30.4314,-84.2722,,401677509,-132,56,0,27-Apr-2017,23:24:58,30.4314,-84.2722,88,215,353,130,152,,,86,144,90,12,40,148,149,52,61,221,142,21,214,5,131,20,1,254,223,212,32,0,0,,,,,,,,,
6056,169267,3,NK,3,3,27-Apr-2017,23:24:28,30.4316,-84.2722,,401677508,-124,66,0,27-Apr-2017,23:23:59,30.4316,-84.2722,118,161,619,41,77,,,76,67,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,3,NK,3,3,27-Apr-2017,23:24:28,30.4316,-84.2722,,401677508,-124,66,1,27-Apr-2017,23:24:29,30.4316,-84.2722,118,161,619,41,77,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,23,NK,3,3,27-Apr-2017,23:24:28,30.4316,-84.2722,,401677508,-124,66,0,27-Apr-2017,23:24:58,30.4316,-84.2722,118,161,619,41,77,,,86,144,90,12,40,148,149,52,61,221,142,21,214,5,131,20,1,255,255,212,32,0,0,,,,,,,,,
6056,169267,3,NK,3,3,27-Apr-2017,23:24:28,30.4316,-84.2722,,401677508,-124,66,0,27-Apr-2017,23:25:57,30.4316,-84.2722,118,161,619,41,77,,,37,195,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,3,NK,3,4,28-Apr-2017,22:58:58,30.4308,-84.2738,,401677469,-125,50,0,28-Apr-2017,22:57:45,30.4308,-84.2738,146,165,222,122,171,,,41,224,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,3,NK,3,4,28-Apr-2017,22:58:58,30.4308,-84.2738,,401677469,-125,50,0,28-Apr-2017,22:58:15,30.4308,-84.2738,146,165,222,122,171,,,65,106,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,3,NK,3,4,28-Apr-2017,22:58:58,30.4308,-84.2738,,401677469,-125,50,0,28-Apr-2017,22:58:44,30.4308,-84.2738,146,165,222,122,171,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,23,NK,3,4,28-Apr-2017,22:58:58,30.4308,-84.2738,,401677469,-125,50,0,28-Apr-2017,22:59:13,30.4308,-84.2738,146,165,222,122,171,,,77,48,90,12,40,148,149,52,62,91,178,150,86,7,199,20,1,255,255,214,144,0,0,,,,,,,,,
6056,169267,3,NK,3,4,28-Apr-2017,22:58:58,30.4308,-84.2738,,401677469,-125,50,0,28-Apr-2017,22:59:43,30.4308,-84.2738,146,165,222,122,171,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,3,NK,3,4,28-Apr-2017,22:58:58,30.4308,-84.2738,,401677469,-125,50,0,28-Apr-2017,23:00:11,30.4308,-84.2738,146,165,222,122,171,,,40,229,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,3,NK,A,5,01-May-2017,13:47:45,30.3891,-84.3593,,401677487,-133,,0,01-May-2017,13:46:57,30.3891,-84.3593,87,2251,13636,371,62,,,42,61,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,169267,3,NK,A,5,01-May-2017,13:47:45,30.3891,-84.3593,,401677487,-133,,0,01-May-2017,13:47:55,30.3891,-84.3593,87,2251,13636,371,62,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
