DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
161641,161641,UT,17:18:34 01-Oct-2016,Argos,1,-25.4821,-48.4341,554,1533,200,143,,,,,,
161641,161641,UT,17:18:34 01-Oct-2016,Argos,1,-25.4821,-48.4341,554,1533,200,143,,,,,,
161641,161641,UT,19:01:27 01-Oct-2016,Argos,B,-25.4802,-48.4336,1582,1931,1296,105,,,,,,
161641,161641,UT,19:45:37 01-Oct-2016,Argos,B,-25.4829,-48.4343,1454,2390,883,103,,,,,,
161641,161641,UT,21:21:49 01-Oct-2016,Argos,B,-25.4798,-48.4355,1658,3453,796,88,,,,,,
161641,161641,UT,21:21:49 01-Oct-2016,Argos,B,-25.4811,-48.4358,1747,3009,1014,86,,,,,,
161641,161641,UT,21:21:49 01-Oct-2016,Argos,B,-25.4792,-48.4333,1478,2802,779,94,,,,,,
161641,161641,UT,00:34:20 02-Oct-2016,Argos,B,-25.4784,-48.4349,2140,2725,1680,67,,,,,,
161641,161641,UT,10:08:21 02-Oct-2016,Argos,B,-25.4761,-48.4379,3379,5134,2224,103,,,,,,
161641,161641,UT,11:45:24 02-Oct-2016,Argos,B,-25.4781,-48.4362,3244,7101,1481,101,,,,,,
161641,161641,UT,17:02:58 02-Oct-2016,Argos,B,-25.4795,-48.4404,3587,8194,1570,112,,,,,,
161641,161641,UT,22:35:33 02-Oct-2016,Argos,B,-25.4823,-48.4398,3368,6342,1788,83,,,,,,
161641,161641,UT,06:00:02 03-Oct-2016,Argos,B,-25.4857,-48.4402,4206,6949,2545,90,,,,,,
161641,161641,UT,09:51:03 03-Oct-2016,Argos,B,-25.4904,-48.4351,3850,5611,2641,60,,,,,,
161641,161641,UT,18:34:36 03-Oct-2016,Argos,B,-25.4904,-48.4337,4090,11508,1453,56,,,,,,
161641,161641,UT,21:01:49 03-Oct-2016,Argos,B,-25.4893,-48.4293,2898,4583,1832,80,,,,,,
161641,161641,UT,12:45:02 04-Oct-2016,Argos,B,-25.4824,-48.4301,4044,12221,1337,87,,,,,,
161641,161641,UT,20:07:27 04-Oct-2016,Argos,B,-25.4815,-48.4201,4355,12190,1556,76,,,,,,
161641,161641,UT,20:51:24 04-Oct-2016,Argos,B,-25.4828,-48.4230,4073,10927,1518,81,,,,,,
161641,161641,UT,08:54:34 05-Oct-2016,Argos,B,-25.4818,-48.4155,4092,352550,47,102,,,,,,
161641,161641,UT,21:20:38 05-Oct-2016,Argos,A,-25.4827,-48.4560,354,3582,34,84,,,,,,
