DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
161639,161639,UT,18:15:44 21-Mar-2017,Argos,3,-25.5683,-48.3609,116,294,45,68,,,,,,
161639,161639,UT,18:15:44 21-Mar-2017,Argos,3,-25.5683,-48.3609,116,294,45,68,,,,,,
161639,161639,UT,19:58:30 21-Mar-2017,Argos,A,-25.5956,-48.3348,330,747,145,19,,,,,,
161639,161639,UT,23:17:06 22-Mar-2017,Argos,B,-25.4439,-48.4065,6660,44781,990,55,,,,,,
161639,161639,UT,18:03:58 31-Mar-2017,Argos,A,-25.4834,-48.4540,354,1406,88,170,,,,,,
161639,161639,UT,22:43:40 31-Mar-2017,Argos,B,-25.4905,-48.4462,2096,2829,1553,96,,,,,,
161639,161639,UT,23:18:07 31-Mar-2017,Argos,B,-25.4901,-48.4480,2144,2800,1641,86,,,,,,
161639,161639,UT,05:25:29 01-Apr-2017,Argos,B,-25.4955,-48.4301,3083,4259,2231,106,,,,,,
161639,161639,UT,09:02:36 01-Apr-2017,Argos,B,-25.4824,-48.4343,3102,9244,1040,108,,,,,,
161639,161639,UT,10:58:59 01-Apr-2017,Argos,B,-25.4816,-48.4261,3076,9711,974,99,,,,,,
161639,161639,UT,17:46:13 01-Apr-2017,Argos,B,-25.4816,-48.4108,3896,7343,2066,105,,,,,,
161639,161639,UT,20:08:31 01-Apr-2017,Argos,B,-25.4776,-48.4195,3911,8137,1879,96,,,,,,
161639,161639,UT,12:20:27 02-Apr-2017,Argos,1,-25.4781,-48.4320,606,1393,263,113,,,,,,
161639,161639,UT,21:08:00 02-Apr-2017,Argos,B,-25.4757,-48.4198,5642,6489,4906,114,,,,,,
161639,161639,UT,21:25:41 02-Apr-2017,Argos,B,-25.4756,-48.4205,5869,6561,5249,76,,,,,,
161639,161639,UT,04:55:49 03-Apr-2017,Argos,B,-25.4781,-48.4262,4904,8029,2995,88,,,,,,
161639,161639,UT,09:39:58 03-Apr-2017,Argos,3,-25.4814,-48.4265,249,523,118,94,,,,,,
161639,161639,UT,10:08:37 03-Apr-2017,Argos,B,-25.4814,-48.4262,864,973,767,92,,,,,,
161639,161639,UT,06:21:45 04-Apr-2017,Argos,A,-25.5356,-48.4435,2478,40514,151,124,,,,,,
161639,161639,UT,08:22:54 04-Apr-2017,Argos,B,-25.4810,-48.5083,1299,12309,137,80,,,,,,
161639,161639,UT,08:33:03 04-Apr-2017,Argos,B,-25.5238,-48.4628,2628,5787,1193,122,,,,,,
161639,161639,UT,09:07:13 04-Apr-2017,Argos,B,-25.4869,-48.4829,2623,19012,362,99,,,,,,
161639,161639,UT,09:55:55 04-Apr-2017,Argos,B,-25.4833,-48.5174,4100,162751,103,107,,,,,,
161639,161639,UT,10:14:45 04-Apr-2017,Argos,A,-25.4812,-48.5026,290,801,104,16,,,,,,
161639,161639,UT,11:38:03 04-Apr-2017,Argos,1,-25.4852,-48.5169,526,742,371,112,,,,,,
161639,161639,UT,13:19:03 04-Apr-2017,Argos,B,-25.4679,-48.5464,3717,31117,444,141,,,,,,
161639,161639,UT,17:18:00 04-Apr-2017,Argos,B,-25.4635,-48.5387,1309,3896,439,173,,,,,,
161639,161639,UT,19:04:32 04-Apr-2017,Argos,B,-25.4346,-48.5640,2052,3041,1385,171,,,,,,
161639,161639,UT,20:13:39 04-Apr-2017,Argos,2,-25.4904,-48.6239,283,550,145,108,,,,,,
161639,161639,UT,09:45:13 05-Apr-2017,Argos,1,-25.4958,-48.6081,1319,11232,154,104,,,,,,
161639,161639,UT,09:50:51 05-Apr-2017,Argos,A,-25.4992,-48.5918,731,5240,102,92,,,,,,
161639,161639,UT,10:16:48 05-Apr-2017,Argos,B,-25.4649,-48.7025,4391,14050,1372,104,,,,,,
161639,161639,UT,13:02:32 05-Apr-2017,Argos,B,-25.4807,-48.4512,4111,25701,657,68,,,,,,
161639,161639,UT,18:44:22 05-Apr-2017,Argos,1,-25.4830,-48.4741,1066,7020,161,80,,,,,,
161639,161639,UT,22:19:20 05-Apr-2017,Argos,B,-25.4806,-48.4537,2086,33892,128,78,,,,,,
161639,161639,UT,22:19:20 05-Apr-2017,Argos,B,-25.4558,-48.3187,2105,37766,117,78,,,,,,
161639,161639,UT,07:56:21 06-Apr-2017,Argos,B,-25.5692,-47.8799,4157,10014,1725,99,,,,,,Lon > 4 deviations from mean
161639,161639,UT,08:07:52 06-Apr-2017,Argos,B,-25.4650,-48.3681,6503,27730,1525,75,,,,,,
161639,161639,UT,09:24:44 06-Apr-2017,Argos,B,-25.4905,-48.4017,10162,68943,1497,104,,,,,,
161639,161639,UT,23:24:32 06-Apr-2017,Argos,B,-25.6153,-48.7602,8973,36373,2213,98,,,,,,
161639,161639,UT,02:41:55 07-Apr-2017,Argos,B,-25.6414,-48.8455,8958,32745,2450,97,,,,,,
161639,161639,UT,05:30:57 09-Apr-2017,Argos,B,-25.5215,-48.5548,7281,170905,310,59,,,,,,
161639,161639,UT,19:30:25 12-Apr-2017,Argos,B,-25.6123,-48.4362,13061,281541,605,26,,,,,,
161639,161639,UT,20:59:45 12-Apr-2017,Argos,2,-25.4936,-48.3782,275,496,152,63,,,,,,
161639,161639,UT,21:01:09 12-Apr-2017,Argos,3,-25.4936,-48.3776,170,196,146,176,,,,,,
161639,161639,UT,22:46:06 12-Apr-2017,Argos,B,-25.4606,-48.3752,1393,1580,1226,96,,,,,,
161639,161639,UT,17:15:10 13-Apr-2017,Argos,B,-25.4412,-48.3519,2242,13998,359,164,,,,,,
161639,161639,UT,18:51:30 13-Apr-2017,Argos,B,-25.4063,-48.3531,2953,7522,1159,163,,,,,,
161639,161639,UT,20:34:31 13-Apr-2017,Argos,A,-25.3752,-48.3634,428,2032,90,67,,,,,,
161639,161639,UT,20:35:38 13-Apr-2017,Argos,B,-25.3720,-48.3586,302,1114,82,85,,,,,,
161639,161639,UT,22:22:39 13-Apr-2017,Argos,B,-25.3473,-48.3594,1441,1645,1261,91,,,,,,
161639,161639,UT,22:22:39 13-Apr-2017,Argos,B,-25.3467,-48.3588,1446,1652,1265,88,,,,,,
161639,161639,UT,07:51:05 14-Apr-2017,Argos,B,-25.3644,-48.3711,3097,4907,1953,130,,,,,,
161639,161639,UT,08:05:00 14-Apr-2017,Argos,B,-25.3416,-48.3764,4882,11327,2104,156,,,,,,
161639,161639,UT,08:52:39 14-Apr-2017,Argos,B,-25.3526,-48.3602,3778,3927,3634,124,,,,,,
161639,161639,UT,09:26:33 14-Apr-2017,Argos,B,-25.3511,-48.3798,5738,16743,1966,128,,,,,,
161639,161639,UT,09:45:46 14-Apr-2017,Argos,B,-25.3794,-48.3612,3339,103114,108,103,,,,,,
161639,161639,UT,11:32:31 14-Apr-2017,Argos,3,-25.3914,-48.3611,190,288,125,76,,,,,,
161639,161639,UT,12:22:13 14-Apr-2017,Argos,1,-25.4060,-48.3882,602,14117,25,102,,,,,,
161639,161639,UT,18:41:44 14-Apr-2017,Argos,B,-25.4996,-48.4611,2540,3355,1922,81,,,,,,Lon > 4 deviations from mean
161639,161639,UT,06:00:11 15-Apr-2017,Argos,B,-25.3174,-48.3796,3129,106901,91,90,,,,,,
161639,161639,UT,10:09:01 15-Apr-2017,Argos,B,-25.3494,-48.3794,2905,22831,369,76,,,,,,
161639,161639,UT,10:40:19 15-Apr-2017,Argos,B,-25.3405,-48.3377,2013,6104,663,79,,,,,,
