DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
161643,161643,0.500000,UT,18:00:00 21-Mar-2017,,,,0.0,30.6,Status
161643,161643,0.500000,UT,23:00:00 24-Mar-2017,,,,0.0,25.6,Status
161643,161643,0.500000,UT,00:00:00 26-Mar-2017,,,,0.0,27.2,Status
161643,161643,0.500000,UT,21:00:00 26-Mar-2017,,,,0.0,27.9,Status
161643,161643,0.500000,UT,23:00:00 26-Mar-2017,,,,0.0,27.4,Status
161643,161643,0.500000,UT,01:00:00 28-Mar-2017,,,,0.0,25.9,Status
161643,161643,0.500000,UT,21:00:00 13-Apr-2017,,,,0.0,25.1,Status
161643,161643,0.500000,UT,22:00:00 14-Apr-2017,,,,0.0,25.1,Status
161643,161643,0.500000,UT,09:00:00 15-Apr-2017,,,,0.0,25.1,Status
161643,161643,0.500000,UT,20:00:00 15-Apr-2017,,,,0.0,26.1,Status
161643,161643,0.500000,UT,22:00:00 15-Apr-2017,,,,0.0,26.0,Status
161643,161643,0.500000,UT,22:00:00 22-Apr-2017,,,,0.0,24.7,Status
161643,161643,0.500000,UT,06:00:00 23-Apr-2017,,,,0.0,24.1,Status
161643,161643,0.500000,UT,09:00:00 23-Apr-2017,,,,0.0,24.0,Status
161643,161643,0.500000,UT,06:00:00 24-Apr-2017,,,,0.0,24.1,Status
161643,161643,0.500000,UT,08:00:00 24-Apr-2017,,,,0.0,24.1,Status
161643,161643,0.500000,UT,09:00:00 28-Apr-2017,,,,0.0,23.4,Status
161643,161643,0.500000,UT,19:00:00 30-Apr-2017,,,,0.0,23.4,Status
161643,161643,0.500000,UT,05:00:00 01-May-2017,,,,0.0,23.1,Status
161643,161643,0.500000,UT,19:00:00 01-May-2017,,,,0.0,23.6,Status
161643,161643,0.500000,UT,13:00:00 02-May-2017,,,,0.0,23.2,Status
161643,161643,0.500000,UT,06:00:00 04-May-2017,,,,0.0,23.5,Status
161643,161643,0.500000,UT,22:00:00 05-May-2017,,,,0.0,24.1,Status
161643,161643,0.500000,UT,12:00:00 11-May-2017,,,,0.0,23.8,Status
161643,161643,0.500000,UT,01:00:00 17-May-2017,,,,0.0,23.3,Status
161643,161643,0.500000,UT,00:00:00 21-May-2017,,,,0.0,22.5,Status
161643,161643,0.500000,UT,08:00:00 23-May-2017,,,,0.0,22.1,Status
161643,161643,0.500000,UT,21:00:00 24-May-2017,,,,0.0,22.3,Status
161643,161643,0.500000,UT,22:00:00 25-May-2017,,,,0.0,22.3,Status
161643,161643,0.500000,UT,02:00:00 26-May-2017,,,,0.0,22.3,Status
161643,161643,0.500000,UT,21:00:00 29-May-2017,,,,0.0,22.4,Status
161643,161643,0.500000,UT,05:00:00 03-Jun-2017,,,,0.0,19.4,Status
161643,161643,0.500000,UT,09:00:00 03-Jun-2017,,,,0.0,20.0,Status
161643,161643,0.500000,UT,18:00:00 03-Jun-2017,,,,0.0,25.0,Status
