DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
161643,161643,0.500000,UT,,18:13:11 21-Mar-2017,18:13:13 21-Mar-2017,2,3,-25.5701,-48.3694,CRC,,,,280,3.425,,,30.60,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
161643,161643,0.500000,UT,,18:15:37 21-Mar-2017,18:15:38 21-Mar-2017,1,3,-25.5701,-48.3694,CRC,,,,285,3.425,,,30.55,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
161643,161643,0.500000,UT,,,18:16:07 21-Mar-2017,,3,-25.5701,-48.3694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161643,161643,0.500000,UT,,,18:16:36 21-Mar-2017,,3,-25.5701,-48.3694,,,,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161643,161643,0.500000,UT,1.00a,,18:17:34 21-Mar-2017,,3,-25.5701,-48.3694,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161643,161643,0.500000,UT,,18:18:02 21-Mar-2017,18:18:03 21-Mar-2017,1,3,-25.5701,-48.3694,CRC,,,,290,3.425,,,30.40,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
161643,161643,0.500000,UT,,18:20:27 21-Mar-2017,18:20:29 21-Mar-2017,2,3,-25.5701,-48.3694,CRC,,,,295,3.425,,,30.30,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
161643,161643,0.500000,UT,,,21:25:11 22-Mar-2017,,A,-25.4644,-48.4356,,,,,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161643,161643,0.500000,UT,,,21:28:34 22-Mar-2017,,A,-25.4644,-48.4356,,,,,,,,,26.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
161643,161643,0.500000,UT,1.00a,,21:30:53 22-Mar-2017,,A,-25.4644,-48.4356,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161643,161643,0.500000,UT,1.00a,,21:40:55 22-Mar-2017,,B,-25.4562,-48.4336,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
