DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
161643,161643,UT,Strong,18-Mar-2017,10:34:46,27-Mar-2017,12:41:39
161643,161643,UT,Strong,21-Mar-2017,18:13:11,21-Mar-2017,18:13:13
161643,161643,UT,Strong,03-Jun-2017,17:36:44,03-Jun-2017,17:36:13
