DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
161643,161643,UT,DS,10,3,0,,,18:20:28 21-Mar-2017,NP,3,-25.5701,-48.3694,-25.5879,-48.2726,50,,401677330,-127
161643,161643,UT,DS,1,0,1,,,19:59:37 21-Mar-2017,NP,B,-25.5592,-48.3698,-25.5592,-48.3698,7,,401677356,-136
161643,161643,UT,DS,1,0,1,,,18:02:25 22-Mar-2017,NP,B,-25.5278,-48.3839,-25.5278,-48.3839,,,401677352,-135
161643,161643,UT,DS,1,0,1,,,20:24:42 22-Mar-2017,SR,B,-25.5032,-48.3698,-25.5032,-48.3698,8,,401677342,-131
161643,161643,UT,DS,3,0,0,171,139,21:30:53 22-Mar-2017,NK,A,-25.4644,-48.4356,-25.4901,-48.3869,8,,401677349,-129
161643,161643,UT,DS,2,0,0,152,152,21:42:10 22-Mar-2017,NN,B,-25.4562,-48.4336,-25.4562,-48.4336,6,,401677342,-135
161643,161643,UT,DS,1,0,0,,,01:13:34 23-Mar-2017,MA,B,-25.4501,-48.4864,-25.4501,-48.4864,8,,401677322,-120
161643,161643,UT,DS,1,0,0,,,09:01:16 23-Mar-2017,NN,B,-25.3696,-48.6205,-25.3696,-48.6205,8,,401677326,-130
161643,161643,UT,DS,2,0,0,32,32,10:23:42 23-Mar-2017,SR,B,-25.4915,-48.3720,-25.4915,-48.3720,6,,401677367,-130
161643,161643,UT,DS,1,0,0,,,10:45:12 23-Mar-2017,MA,B,-25.4870,-48.3653,-25.4870,-48.3653,6,,401677356,-135
161643,161643,UT,DS,1,0,0,,,12:27:04 23-Mar-2017,MA,B,-25.4886,-48.3217,-25.4886,-48.3217,8,,401677348,-118
161643,161643,UT,DS,1,0,0,,,19:53:05 23-Mar-2017,SR,B,-25.5405,-48.1282,-25.5405,-48.1282,8,,401677352,-132
161643,161643,UT,DS,2,0,0,29,29,00:49:47 24-Mar-2017,MA,B,-25.4891,-48.2981,-25.4891,-48.2981,8,,401677355,-124
161643,161643,UT,DS,1,0,0,,,08:49:17 24-Mar-2017,NN,B,-25.5353,-48.2209,-25.5353,-48.2209,8,,401677366,-129
161643,161643,UT,DS,1,0,0,,,09:49:24 24-Mar-2017,SR,B,-25.4875,-48.3352,-25.4875,-48.3352,8,,401677363,-130
161643,161643,UT,DS,1,0,0,,,09:49:24 24-Mar-2017,NK,B,-25.4861,-48.2922,-25.4861,-48.2922,,,401677366,-132
161643,161643,UT,DS,1,0,0,,,12:05:58 24-Mar-2017,MA,B,-25.4694,-48.2585,-25.4694,-48.2585,8,,401677363,-120
161643,161643,UT,DS,1,0,0,,,22:54:54 24-Mar-2017,NN,B,-25.4156,-48.1926,-25.4156,-48.1926,8,,401677399,-132
161643,161643,UT,DS,1,0,0,,,10:15:28 25-Mar-2017,NN,B,-25.4460,-48.2601,-25.4460,-48.2601,8,,401677388,-127
161643,161643,UT,DS,1,0,1,,,11:39:43 25-Mar-2017,MA,B,-25.4582,-48.3445,-25.4582,-48.3445,8,,401677345,-134
161643,161643,UT,DS,1,0,0,,,17:30:56 25-Mar-2017,NP,B,-25.4655,-48.4474,-25.4655,-48.4474,8,,401677340,-132
161643,161643,UT,DS,2,0,1,130,130,19:12:19 25-Mar-2017,NP,B,-25.4640,-48.4389,-25.4640,-48.4389,8,,401677341,-126
161643,161643,UT,DS,1,0,0,,,20:25:45 25-Mar-2017,SR,B,-25.4610,-48.4539,-25.4610,-48.4539,8,,401677338,-134
161643,161643,UT,DS,1,0,0,,,21:01:47 25-Mar-2017,NN,B,-25.4589,-48.4460,-25.4589,-48.4460,8,,401677340,-137
