DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
161643,161643,UT,1.00a,77,332,98,2,502,,,,,28,18:13:13 21-Mar-2017,17:35:52 03-Jun-2017,74,10:34:46 18-Mar-2017,00:00:00 02-Jun-2017,76,,,00:00:00 21-Mar-2017
